55 x 1 = 0-55, 55 x 2 = 1-14, 55 x 3 = 1-69, 55 x 4 = 2-28, 55 x 5 = 2-83, 55 x 6 = 3-42, 55 x 7 = 4-1, 55 x 8 = 4-56, 55 x 9 = 5-15, 55 x 10 = 5-70, 55 x 11 = 6-29, 55 x 12 = 6-84, 55 x 13 = 7-43, 55 x 14 = 8-2, 55 x 15 = 8-57, 55 x 16 = 9-16, 55 x 17 = 9-71, 55 x 18 = 10-30, 55 x 19 = 10-85, 55 x 20 = 11-44, 55 x 21 = 12-3, 55 x 22 = 12-58, 55 x 23 = 13-17, 55 x 24 = 13-72, 55 x 25 = 14-31, 55 x 26 = 14-86, 55 x 27 = 15-45, 55 x 28 = 16-4, 55 x 29 = 16-59, 55 x 30 = 17-18, 55 x 31 = 17-73, 55 x 32 = 18-32, 55 x 33 = 18-87, 55 x 34 = 19-46, 55 x 35 = 20-5, 55 x 36 = 20-60, 55 x 37 = 21-19, 55 x 38 = 21-74, 55 x 39 = 22-33, 55 x 40 = 22-88, 55 x 41 = 23-47, 55 x 42 = 24-6, 55 x 43 = 24-61, 55 x 44 = 25-20, 55 x 45 = 25-75, 55 x 46 = 26-34, 55 x 47 = 26-89, 55 x 48 = 27-48, 55 x 49 = 28-7, 55 x 50 = 28-62, 55 x 51 = 29-21, 55 x 52 = 29-76, 55 x 53 = 30-35, 55 x 54 = 30-90, 55 x 55 = 31-49, 55 x 56 = 32-8, 55 x 57 = 32-63, 55 x 58 = 33-22, 55 x 59 = 33-77, 55 x 60 = 34-36, 55 x 61 = 34-91, 55 x 62 = 35-50, 55 x 63 = 36-9, 55 x 64 = 36-64, 55 x 65 = 37-23, 55 x 66 = 37-78, 55 x 67 = 38-37, 55 x 68 = 38-92, 55 x 69 = 39-51, 55 x 70 = 40-10, 55 x 71 = 40-65, 55 x 72 = 41-24, 55 x 73 = 41-79, 55 x 74 = 42-38, 55 x 75 = 42-93, 55 x 76 = 43-52, 55 x 77 = 44-11, 55 x 78 = 44-66, 55 x 79 = 45-25, 55 x 80 = 45-80, 55 x 81 = 46-39, 55 x 82 = 46-94, 55 x 83 = 47-53, 55 x 84 = 48-12, 55 x 85 = 48-67, 55 x 86 = 49-26, 55 x 87 = 49-81, 55 x 88 = 50-40, 55 x 89 = 50-95, 55 x 90 = 51-54, 55 x 91 = 52-13, 55 x 92 = 52-68, 55 x 93 = 53-27, 55 x 94 = 53-82, 55 x 95 = 54-41, 
56 x 1 = 0-56, 56 x 2 = 1-16, 56 x 3 = 1-72, 56 x 4 = 2-32, 56 x 5 = 2-88, 56 x 6 = 3-48, 56 x 7 = 4-8, 56 x 8 = 4-64, 56 x 9 = 5-24, 56 x 10 = 5-80, 56 x 11 = 6-40, 56 x 12 = 7-0, 56 x 13 = 7-56, 56 x 14 = 8-16, 56 x 15 = 8-72, 56 x 16 = 9-32, 56 x 17 = 9-88, 56 x 18 = 10-48, 56 x 19 = 11-8, 56 x 20 = 11-64, 56 x 21 = 12-24, 56 x 22 = 12-80, 56 x 23 = 13-40, 56 x 24 = 14-0, 56 x 25 = 14-56, 56 x 26 = 15-16, 56 x 27 = 15-72, 56 x 28 = 16-32, 56 x 29 = 16-88, 56 x 30 = 17-48, 56 x 31 = 18-8, 56 x 32 = 18-64, 56 x 33 = 19-24, 56 x 34 = 19-80, 56 x 35 = 20-40, 56 x 36 = 21-0, 56 x 37 = 21-56, 56 x 38 = 22-16, 56 x 39 = 22-72, 56 x 40 = 23-32, 56 x 41 = 23-88, 56 x 42 = 24-48, 56 x 43 = 25-8, 56 x 44 = 25-64, 56 x 45 = 26-24, 56 x 46 = 26-80, 56 x 47 = 27-40, 56 x 48 = 28-0, 56 x 49 = 28-56, 56 x 50 = 29-16, 56 x 51 = 29-72, 56 x 52 = 30-32, 56 x 53 = 30-88, 56 x 54 = 31-48, 56 x 55 = 32-8, 56 x 56 = 32-64, 56 x 57 = 33-24, 56 x 58 = 33-80, 56 x 59 = 34-40, 56 x 60 = 35-0, 56 x 61 = 35-56, 56 x 62 = 36-16, 56 x 63 = 36-72, 56 x 64 = 37-32, 56 x 65 = 37-88, 56 x 66 = 38-48, 56 x 67 = 39-8, 56 x 68 = 39-64, 56 x 69 = 40-24, 56 x 70 = 40-80, 56 x 71 = 41-40, 56 x 72 = 42-0, 56 x 73 = 42-56, 56 x 74 = 43-16, 56 x 75 = 43-72, 56 x 76 = 44-32, 56 x 77 = 44-88, 56 x 78 = 45-48, 56 x 79 = 46-8, 56 x 80 = 46-64, 56 x 81 = 47-24, 56 x 82 = 47-80, 56 x 83 = 48-40, 56 x 84 = 49-0, 56 x 85 = 49-56, 56 x 86 = 50-16, 56 x 87 = 50-72, 56 x 88 = 51-32, 56 x 89 = 51-88, 56 x 90 = 52-48, 56 x 91 = 53-8, 56 x 92 = 53-64, 56 x 93 = 54-24, 56 x 94 = 54-80, 56 x 95 = 55-40, 
57 x 1 = 0-57, 57 x 2 = 1-18, 57 x 3 = 1-75, 57 x 4 = 2-36, 57 x 5 = 2-93, 57 x 6 = 3-54, 57 x 7 = 4-15, 57 x 8 = 4-72, 57 x 9 = 5-33, 57 x 10 = 5-90, 57 x 11 = 6-51, 57 x 12 = 7-12, 57 x 13 = 7-69, 57 x 14 = 8-30, 57 x 15 = 8-87, 57 x 16 = 9-48, 57 x 17 = 10-9, 57 x 18 = 10-66, 57 x 19 = 11-27, 57 x 20 = 11-84, 57 x 21 = 12-45, 57 x 22 = 13-6, 57 x 23 = 13-63, 57 x 24 = 14-24, 57 x 25 = 14-81, 57 x 26 = 15-42, 57 x 27 = 16-3, 57 x 28 = 16-60, 57 x 29 = 17-21, 57 x 30 = 17-78, 57 x 31 = 18-39, 57 x 32 = 19-0, 57 x 33 = 19-57, 57 x 34 = 20-18, 57 x 35 = 20-75, 57 x 36 = 21-36, 57 x 37 = 21-93, 57 x 38 = 22-54, 57 x 39 = 23-15, 57 x 40 = 23-72, 57 x 41 = 24-33, 57 x 42 = 24-90, 57 x 43 = 25-51, 57 x 44 = 26-12, 57 x 45 = 26-69, 57 x 46 = 27-30, 57 x 47 = 27-87, 57 x 48 = 28-48, 57 x 49 = 29-9, 57 x 50 = 29-66, 57 x 51 = 30-27, 57 x 52 = 30-84, 57 x 53 = 31-45, 57 x 54 = 32-6, 57 x 55 = 32-63, 57 x 56 = 33-24, 57 x 57 = 33-81, 57 x 58 = 34-42, 57 x 59 = 35-3, 57 x 60 = 35-60, 57 x 61 = 36-21, 57 x 62 = 36-78, 57 x 63 = 37-39, 57 x 64 = 38-0, 57 x 65 = 38-57, 57 x 66 = 39-18, 57 x 67 = 39-75, 57 x 68 = 40-36, 57 x 69 = 40-93, 57 x 70 = 41-54, 57 x 71 = 42-15, 57 x 72 = 42-72, 57 x 73 = 43-33, 57 x 74 = 43-90, 57 x 75 = 44-51, 57 x 76 = 45-12, 57 x 77 = 45-69, 57 x 78 = 46-30, 57 x 79 = 46-87, 57 x 80 = 47-48, 57 x 81 = 48-9, 57 x 82 = 48-66, 57 x 83 = 49-27, 57 x 84 = 49-84, 57 x 85 = 50-45, 57 x 86 = 51-6, 57 x 87 = 51-63, 57 x 88 = 52-24, 57 x 89 = 52-81, 57 x 90 = 53-42, 57 x 91 = 54-3, 57 x 92 = 54-60, 57 x 93 = 55-21, 57 x 94 = 55-78, 57 x 95 = 56-39, 
58 x 1 = 0-58, 58 x 2 = 1-20, 58 x 3 = 1-78, 58 x 4 = 2-40, 58 x 5 = 3-2, 58 x 6 = 3-60, 58 x 7 = 4-22, 58 x 8 = 4-80, 58 x 9 = 5-42, 58 x 10 = 6-4, 58 x 11 = 6-62, 58 x 12 = 7-24, 58 x 13 = 7-82, 58 x 14 = 8-44, 58 x 15 = 9-6, 58 x 16 = 9-64, 58 x 17 = 10-26, 58 x 18 = 10-84, 58 x 19 = 11-46, 58 x 20 = 12-8, 58 x 21 = 12-66, 58 x 22 = 13-28, 58 x 23 = 13-86, 58 x 24 = 14-48, 58 x 25 = 15-10, 58 x 26 = 15-68, 58 x 27 = 16-30, 58 x 28 = 16-88, 58 x 29 = 17-50, 58 x 30 = 18-12, 58 x 31 = 18-70, 58 x 32 = 19-32, 58 x 33 = 19-90, 58 x 34 = 20-52, 58 x 35 = 21-14, 58 x 36 = 21-72, 58 x 37 = 22-34, 58 x 38 = 22-92, 58 x 39 = 23-54, 58 x 40 = 24-16, 58 x 41 = 24-74, 58 x 42 = 25-36, 58 x 43 = 25-94, 58 x 44 = 26-56, 58 x 45 = 27-18, 58 x 46 = 27-76, 58 x 47 = 28-38, 58 x 48 = 29-0, 58 x 49 = 29-58, 58 x 50 = 30-20, 58 x 51 = 30-78, 58 x 52 = 31-40, 58 x 53 = 32-2, 58 x 54 = 32-60, 58 x 55 = 33-22, 58 x 56 = 33-80, 58 x 57 = 34-42, 58 x 58 = 35-4, 58 x 59 = 35-62, 58 x 60 = 36-24, 58 x 61 = 36-82, 58 x 62 = 37-44, 58 x 63 = 38-6, 58 x 64 = 38-64, 58 x 65 = 39-26, 58 x 66 = 39-84, 58 x 67 = 40-46, 58 x 68 = 41-8, 58 x 69 = 41-66, 58 x 70 = 42-28, 58 x 71 = 42-86, 58 x 72 = 43-48, 58 x 73 = 44-10, 58 x 74 = 44-68, 58 x 75 = 45-30, 58 x 76 = 45-88, 58 x 77 = 46-50, 58 x 78 = 47-12, 58 x 79 = 47-70, 58 x 80 = 48-32, 58 x 81 = 48-90, 58 x 82 = 49-52, 58 x 83 = 50-14, 58 x 84 = 50-72, 58 x 85 = 51-34, 58 x 86 = 51-92, 58 x 87 = 52-54, 58 x 88 = 53-16, 58 x 89 = 53-74, 58 x 90 = 54-36, 58 x 91 = 54-94, 58 x 92 = 55-56, 58 x 93 = 56-18, 58 x 94 = 56-76, 58 x 95 = 57-38, 
59 x 1 = 0-59, 59 x 2 = 1-22, 59 x 3 = 1-81, 59 x 4 = 2-44, 59 x 5 = 3-7, 59 x 6 = 3-66, 59 x 7 = 4-29, 59 x 8 = 4-88, 59 x 9 = 5-51, 59 x 10 = 6-14, 59 x 11 = 6-73, 59 x 12 = 7-36, 59 x 13 = 7-95, 59 x 14 = 8-58, 59 x 15 = 9-21, 59 x 16 = 9-80, 59 x 17 = 10-43, 59 x 18 = 11-6, 59 x 19 = 11-65, 59 x 20 = 12-28, 59 x 21 = 12-87, 59 x 22 = 13-50, 59 x 23 = 14-13, 59 x 24 = 14-72, 59 x 25 = 15-35, 59 x 26 = 15-94, 59 x 27 = 16-57, 59 x 28 = 17-20, 59 x 29 = 17-79, 59 x 30 = 18-42, 59 x 31 = 19-5, 59 x 32 = 19-64, 59 x 33 = 20-27, 59 x 34 = 20-86, 59 x 35 = 21-49, 59 x 36 = 22-12, 59 x 37 = 22-71, 59 x 38 = 23-34, 59 x 39 = 23-93, 59 x 40 = 24-56, 59 x 41 = 25-19, 59 x 42 = 25-78, 59 x 43 = 26-41, 59 x 44 = 27-4, 59 x 45 = 27-63, 59 x 46 = 28-26, 59 x 47 = 28-85, 59 x 48 = 29-48, 59 x 49 = 30-11, 59 x 50 = 30-70, 59 x 51 = 31-33, 59 x 52 = 31-92, 59 x 53 = 32-55, 59 x 54 = 33-18, 59 x 55 = 33-77, 59 x 56 = 34-40, 59 x 57 = 35-3, 59 x 58 = 35-62, 59 x 59 = 36-25, 59 x 60 = 36-84, 59 x 61 = 37-47, 59 x 62 = 38-10, 59 x 63 = 38-69, 59 x 64 = 39-32, 59 x 65 = 39-91, 59 x 66 = 40-54, 59 x 67 = 41-17, 59 x 68 = 41-76, 59 x 69 = 42-39, 59 x 70 = 43-2, 59 x 71 = 43-61, 59 x 72 = 44-24, 59 x 73 = 44-83, 59 x 74 = 45-46, 59 x 75 = 46-9, 59 x 76 = 46-68, 59 x 77 = 47-31, 59 x 78 = 47-90, 59 x 79 = 48-53, 59 x 80 = 49-16, 59 x 81 = 49-75, 59 x 82 = 50-38, 59 x 83 = 51-1, 59 x 84 = 51-60, 59 x 85 = 52-23, 59 x 86 = 52-82, 59 x 87 = 53-45, 59 x 88 = 54-8, 59 x 89 = 54-67, 59 x 90 = 55-30, 59 x 91 = 55-89, 59 x 92 = 56-52, 59 x 93 = 57-15, 59 x 94 = 57-74, 59 x 95 = 58-37, 
60 x 1 = 0-60, 60 x 2 = 1-24, 60 x 3 = 1-84, 60 x 4 = 2-48, 60 x 5 = 3-12, 60 x 6 = 3-72, 60 x 7 = 4-36, 60 x 8 = 5-0, 60 x 9 = 5-60, 60 x 10 = 6-24, 60 x 11 = 6-84, 60 x 12 = 7-48, 60 x 13 = 8-12, 60 x 14 = 8-72, 60 x 15 = 9-36, 60 x 16 = 10-0, 60 x 17 = 10-60, 60 x 18 = 11-24, 60 x 19 = 11-84, 60 x 20 = 12-48, 60 x 21 = 13-12, 60 x 22 = 13-72, 60 x 23 = 14-36, 60 x 24 = 15-0, 60 x 25 = 15-60, 60 x 26 = 16-24, 60 x 27 = 16-84, 60 x 28 = 17-48, 60 x 29 = 18-12, 60 x 30 = 18-72, 60 x 31 = 19-36, 60 x 32 = 20-0, 60 x 33 = 20-60, 60 x 34 = 21-24, 60 x 35 = 21-84, 60 x 36 = 22-48, 60 x 37 = 23-12, 60 x 38 = 23-72, 60 x 39 = 24-36, 60 x 40 = 25-0, 60 x 41 = 25-60, 60 x 42 = 26-24, 60 x 43 = 26-84, 60 x 44 = 27-48, 60 x 45 = 28-12, 60 x 46 = 28-72, 60 x 47 = 29-36, 60 x 48 = 30-0, 60 x 49 = 30-60, 60 x 50 = 31-24, 60 x 51 = 31-84, 60 x 52 = 32-48, 60 x 53 = 33-12, 60 x 54 = 33-72, 60 x 55 = 34-36, 60 x 56 = 35-0, 60 x 57 = 35-60, 60 x 58 = 36-24, 60 x 59 = 36-84, 60 x 60 = 37-48, 60 x 61 = 38-12, 60 x 62 = 38-72, 60 x 63 = 39-36, 60 x 64 = 40-0, 60 x 65 = 40-60, 60 x 66 = 41-24, 60 x 67 = 41-84, 60 x 68 = 42-48, 60 x 69 = 43-12, 60 x 70 = 43-72, 60 x 71 = 44-36, 60 x 72 = 45-0, 60 x 73 = 45-60, 60 x 74 = 46-24, 60 x 75 = 46-84, 60 x 76 = 47-48, 60 x 77 = 48-12, 60 x 78 = 48-72, 60 x 79 = 49-36, 60 x 80 = 50-0, 60 x 81 = 50-60, 60 x 82 = 51-24, 60 x 83 = 51-84, 60 x 84 = 52-48, 60 x 85 = 53-12, 60 x 86 = 53-72, 60 x 87 = 54-36, 60 x 88 = 55-0, 60 x 89 = 55-60, 60 x 90 = 56-24, 60 x 91 = 56-84, 60 x 92 = 57-48, 60 x 93 = 58-12, 60 x 94 = 58-72, 60 x 95 = 59-36, 
61 x 1 = 0-61, 61 x 2 = 1-26, 61 x 3 = 1-87, 61 x 4 = 2-52, 61 x 5 = 3-17, 61 x 6 = 3-78, 61 x 7 = 4-43, 61 x 8 = 5-8, 61 x 9 = 5-69, 61 x 10 = 6-34, 61 x 11 = 6-95, 61 x 12 = 7-60, 61 x 13 = 8-25, 61 x 14 = 8-86, 61 x 15 = 9-51, 61 x 16 = 10-16, 61 x 17 = 10-77, 61 x 18 = 11-42, 61 x 19 = 12-7, 61 x 20 = 12-68, 61 x 21 = 13-33, 61 x 22 = 13-94, 61 x 23 = 14-59, 61 x 24 = 15-24, 61 x 25 = 15-85, 61 x 26 = 16-50, 61 x 27 = 17-15, 61 x 28 = 17-76, 61 x 29 = 18-41, 61 x 30 = 19-6, 61 x 31 = 19-67, 61 x 32 = 20-32, 61 x 33 = 20-93, 61 x 34 = 21-58, 61 x 35 = 22-23, 61 x 36 = 22-84, 61 x 37 = 23-49, 61 x 38 = 24-14, 61 x 39 = 24-75, 61 x 40 = 25-40, 61 x 41 = 26-5, 61 x 42 = 26-66, 61 x 43 = 27-31, 61 x 44 = 27-92, 61 x 45 = 28-57, 61 x 46 = 29-22, 61 x 47 = 29-83, 61 x 48 = 30-48, 61 x 49 = 31-13, 61 x 50 = 31-74, 61 x 51 = 32-39, 61 x 52 = 33-4, 61 x 53 = 33-65, 61 x 54 = 34-30, 61 x 55 = 34-91, 61 x 56 = 35-56, 61 x 57 = 36-21, 61 x 58 = 36-82, 61 x 59 = 37-47, 61 x 60 = 38-12, 61 x 61 = 38-73, 61 x 62 = 39-38, 61 x 63 = 40-3, 61 x 64 = 40-64, 61 x 65 = 41-29, 61 x 66 = 41-90, 61 x 67 = 42-55, 61 x 68 = 43-20, 61 x 69 = 43-81, 61 x 70 = 44-46, 61 x 71 = 45-11, 61 x 72 = 45-72, 61 x 73 = 46-37, 61 x 74 = 47-2, 61 x 75 = 47-63, 61 x 76 = 48-28, 61 x 77 = 48-89, 61 x 78 = 49-54, 61 x 79 = 50-19, 61 x 80 = 50-80, 61 x 81 = 51-45, 61 x 82 = 52-10, 61 x 83 = 52-71, 61 x 84 = 53-36, 61 x 85 = 54-1, 61 x 86 = 54-62, 61 x 87 = 55-27, 61 x 88 = 55-88, 61 x 89 = 56-53, 61 x 90 = 57-18, 61 x 91 = 57-79, 61 x 92 = 58-44, 61 x 93 = 59-9, 61 x 94 = 59-70, 61 x 95 = 60-35, 
62 x 1 = 0-62, 62 x 2 = 1-28, 62 x 3 = 1-90, 62 x 4 = 2-56, 62 x 5 = 3-22, 62 x 6 = 3-84, 62 x 7 = 4-50, 62 x 8 = 5-16, 62 x 9 = 5-78, 62 x 10 = 6-44, 62 x 11 = 7-10, 62 x 12 = 7-72, 62 x 13 = 8-38, 62 x 14 = 9-4, 62 x 15 = 9-66, 62 x 16 = 10-32, 62 x 17 = 10-94, 62 x 18 = 11-60, 62 x 19 = 12-26, 62 x 20 = 12-88, 62 x 21 = 13-54, 62 x 22 = 14-20, 62 x 23 = 14-82, 62 x 24 = 15-48, 62 x 25 = 16-14, 62 x 26 = 16-76, 62 x 27 = 17-42, 62 x 28 = 18-8, 62 x 29 = 18-70, 62 x 30 = 19-36, 62 x 31 = 20-2, 62 x 32 = 20-64, 62 x 33 = 21-30, 62 x 34 = 21-92, 62 x 35 = 22-58, 62 x 36 = 23-24, 62 x 37 = 23-86, 62 x 38 = 24-52, 62 x 39 = 25-18, 62 x 40 = 25-80, 62 x 41 = 26-46, 62 x 42 = 27-12, 62 x 43 = 27-74, 62 x 44 = 28-40, 62 x 45 = 29-6, 62 x 46 = 29-68, 62 x 47 = 30-34, 62 x 48 = 31-0, 62 x 49 = 31-62, 62 x 50 = 32-28, 62 x 51 = 32-90, 62 x 52 = 33-56, 62 x 53 = 34-22, 62 x 54 = 34-84, 62 x 55 = 35-50, 62 x 56 = 36-16, 62 x 57 = 36-78, 62 x 58 = 37-44, 62 x 59 = 38-10, 62 x 60 = 38-72, 62 x 61 = 39-38, 62 x 62 = 40-4, 62 x 63 = 40-66, 62 x 64 = 41-32, 62 x 65 = 41-94, 62 x 66 = 42-60, 62 x 67 = 43-26, 62 x 68 = 43-88, 62 x 69 = 44-54, 62 x 70 = 45-20, 62 x 71 = 45-82, 62 x 72 = 46-48, 62 x 73 = 47-14, 62 x 74 = 47-76, 62 x 75 = 48-42, 62 x 76 = 49-8, 62 x 77 = 49-70, 62 x 78 = 50-36, 62 x 79 = 51-2, 62 x 80 = 51-64, 62 x 81 = 52-30, 62 x 82 = 52-92, 62 x 83 = 53-58, 62 x 84 = 54-24, 62 x 85 = 54-86, 62 x 86 = 55-52, 62 x 87 = 56-18, 62 x 88 = 56-80, 62 x 89 = 57-46, 62 x 90 = 58-12, 62 x 91 = 58-74, 62 x 92 = 59-40, 62 x 93 = 60-6, 62 x 94 = 60-68, 62 x 95 = 61-34, 
63 x 1 = 0-63, 63 x 2 = 1-30, 63 x 3 = 1-93, 63 x 4 = 2-60, 63 x 5 = 3-27, 63 x 6 = 3-90, 63 x 7 = 4-57, 63 x 8 = 5-24, 63 x 9 = 5-87, 63 x 10 = 6-54, 63 x 11 = 7-21, 63 x 12 = 7-84, 63 x 13 = 8-51, 63 x 14 = 9-18, 63 x 15 = 9-81, 63 x 16 = 10-48, 63 x 17 = 11-15, 63 x 18 = 11-78, 63 x 19 = 12-45, 63 x 20 = 13-12, 63 x 21 = 13-75, 63 x 22 = 14-42, 63 x 23 = 15-9, 63 x 24 = 15-72, 63 x 25 = 16-39, 63 x 26 = 17-6, 63 x 27 = 17-69, 63 x 28 = 18-36, 63 x 29 = 19-3, 63 x 30 = 19-66, 63 x 31 = 20-33, 63 x 32 = 21-0, 63 x 33 = 21-63, 63 x 34 = 22-30, 63 x 35 = 22-93, 63 x 36 = 23-60, 63 x 37 = 24-27, 63 x 38 = 24-90, 63 x 39 = 25-57, 63 x 40 = 26-24, 63 x 41 = 26-87, 63 x 42 = 27-54, 63 x 43 = 28-21, 63 x 44 = 28-84, 63 x 45 = 29-51, 63 x 46 = 30-18, 63 x 47 = 30-81, 63 x 48 = 31-48, 63 x 49 = 32-15, 63 x 50 = 32-78, 63 x 51 = 33-45, 63 x 52 = 34-12, 63 x 53 = 34-75, 63 x 54 = 35-42, 63 x 55 = 36-9, 63 x 56 = 36-72, 63 x 57 = 37-39, 63 x 58 = 38-6, 63 x 59 = 38-69, 63 x 60 = 39-36, 63 x 61 = 40-3, 63 x 62 = 40-66, 63 x 63 = 41-33, 63 x 64 = 42-0, 63 x 65 = 42-63, 63 x 66 = 43-30, 63 x 67 = 43-93, 63 x 68 = 44-60, 63 x 69 = 45-27, 63 x 70 = 45-90, 63 x 71 = 46-57, 63 x 72 = 47-24, 63 x 73 = 47-87, 63 x 74 = 48-54, 63 x 75 = 49-21, 63 x 76 = 49-84, 63 x 77 = 50-51, 63 x 78 = 51-18, 63 x 79 = 51-81, 63 x 80 = 52-48, 63 x 81 = 53-15, 63 x 82 = 53-78, 63 x 83 = 54-45, 63 x 84 = 55-12, 63 x 85 = 55-75, 63 x 86 = 56-42, 63 x 87 = 57-9, 63 x 88 = 57-72, 63 x 89 = 58-39, 63 x 90 = 59-6, 63 x 91 = 59-69, 63 x 92 = 60-36, 63 x 93 = 61-3, 63 x 94 = 61-66, 63 x 95 = 62-33, 
64 x 1 = 0-64, 64 x 2 = 1-32, 64 x 3 = 2-0, 64 x 4 = 2-64, 64 x 5 = 3-32, 64 x 6 = 4-0, 64 x 7 = 4-64, 64 x 8 = 5-32, 64 x 9 = 6-0, 64 x 10 = 6-64, 64 x 11 = 7-32, 64 x 12 = 8-0, 64 x 13 = 8-64, 64 x 14 = 9-32, 64 x 15 = 10-0, 64 x 16 = 10-64, 64 x 17 = 11-32, 64 x 18 = 12-0, 64 x 19 = 12-64, 64 x 20 = 13-32, 64 x 21 = 14-0, 64 x 22 = 14-64, 64 x 23 = 15-32, 64 x 24 = 16-0, 64 x 25 = 16-64, 64 x 26 = 17-32, 64 x 27 = 18-0, 64 x 28 = 18-64, 64 x 29 = 19-32, 64 x 30 = 20-0, 64 x 31 = 20-64, 64 x 32 = 21-32, 64 x 33 = 22-0, 64 x 34 = 22-64, 64 x 35 = 23-32, 64 x 36 = 24-0, 64 x 37 = 24-64, 64 x 38 = 25-32, 64 x 39 = 26-0, 64 x 40 = 26-64, 64 x 41 = 27-32, 64 x 42 = 28-0, 64 x 43 = 28-64, 64 x 44 = 29-32, 64 x 45 = 30-0, 64 x 46 = 30-64, 64 x 47 = 31-32, 64 x 48 = 32-0, 64 x 49 = 32-64, 64 x 50 = 33-32, 64 x 51 = 34-0, 64 x 52 = 34-64, 64 x 53 = 35-32, 64 x 54 = 36-0, 64 x 55 = 36-64, 64 x 56 = 37-32, 64 x 57 = 38-0, 64 x 58 = 38-64, 64 x 59 = 39-32, 64 x 60 = 40-0, 64 x 61 = 40-64, 64 x 62 = 41-32, 64 x 63 = 42-0, 64 x 64 = 42-64, 64 x 65 = 43-32, 64 x 66 = 44-0, 64 x 67 = 44-64, 64 x 68 = 45-32, 64 x 69 = 46-0, 64 x 70 = 46-64, 64 x 71 = 47-32, 64 x 72 = 48-0, 64 x 73 = 48-64, 64 x 74 = 49-32, 64 x 75 = 50-0, 64 x 76 = 50-64, 64 x 77 = 51-32, 64 x 78 = 52-0, 64 x 79 = 52-64, 64 x 80 = 53-32, 64 x 81 = 54-0, 64 x 82 = 54-64, 64 x 83 = 55-32, 64 x 84 = 56-0, 64 x 85 = 56-64, 64 x 86 = 57-32, 64 x 87 = 58-0, 64 x 88 = 58-64, 64 x 89 = 59-32, 64 x 90 = 60-0, 64 x 91 = 60-64, 64 x 92 = 61-32, 64 x 93 = 62-0, 64 x 94 = 62-64, 64 x 95 = 63-32, 
65 x 1 = 0-65, 65 x 2 = 1-34, 65 x 3 = 2-3, 65 x 4 = 2-68, 65 x 5 = 3-37, 65 x 6 = 4-6, 65 x 7 = 4-71, 65 x 8 = 5-40, 65 x 9 = 6-9, 65 x 10 = 6-74, 65 x 11 = 7-43, 65 x 12 = 8-12, 65 x 13 = 8-77, 65 x 14 = 9-46, 65 x 15 = 10-15, 65 x 16 = 10-80, 65 x 17 = 11-49, 65 x 18 = 12-18, 65 x 19 = 12-83, 65 x 20 = 13-52, 65 x 21 = 14-21, 65 x 22 = 14-86, 65 x 23 = 15-55, 65 x 24 = 16-24, 65 x 25 = 16-89, 65 x 26 = 17-58, 65 x 27 = 18-27, 65 x 28 = 18-92, 65 x 29 = 19-61, 65 x 30 = 20-30, 65 x 31 = 20-95, 65 x 32 = 21-64, 65 x 33 = 22-33, 65 x 34 = 23-2, 65 x 35 = 23-67, 65 x 36 = 24-36, 65 x 37 = 25-5, 65 x 38 = 25-70, 65 x 39 = 26-39, 65 x 40 = 27-8, 65 x 41 = 27-73, 65 x 42 = 28-42, 65 x 43 = 29-11, 65 x 44 = 29-76, 65 x 45 = 30-45, 65 x 46 = 31-14, 65 x 47 = 31-79, 65 x 48 = 32-48, 65 x 49 = 33-17, 65 x 50 = 33-82, 65 x 51 = 34-51, 65 x 52 = 35-20, 65 x 53 = 35-85, 65 x 54 = 36-54, 65 x 55 = 37-23, 65 x 56 = 37-88, 65 x 57 = 38-57, 65 x 58 = 39-26, 65 x 59 = 39-91, 65 x 60 = 40-60, 65 x 61 = 41-29, 65 x 62 = 41-94, 65 x 63 = 42-63, 65 x 64 = 43-32, 65 x 65 = 44-1, 65 x 66 = 44-66, 65 x 67 = 45-35, 65 x 68 = 46-4, 65 x 69 = 46-69, 65 x 70 = 47-38, 65 x 71 = 48-7, 65 x 72 = 48-72, 65 x 73 = 49-41, 65 x 74 = 50-10, 65 x 75 = 50-75, 65 x 76 = 51-44, 65 x 77 = 52-13, 65 x 78 = 52-78, 65 x 79 = 53-47, 65 x 80 = 54-16, 65 x 81 = 54-81, 65 x 82 = 55-50, 65 x 83 = 56-19, 65 x 84 = 56-84, 65 x 85 = 57-53, 65 x 86 = 58-22, 65 x 87 = 58-87, 65 x 88 = 59-56, 65 x 89 = 60-25, 65 x 90 = 60-90, 65 x 91 = 61-59, 65 x 92 = 62-28, 65 x 93 = 62-93, 65 x 94 = 63-62, 65 x 95 = 64-31, 
