51 x 1 = 0-51, 51 x 2 = 0-102, 51 x 3 = 1-50, 51 x 4 = 1-101, 51 x 5 = 2-49, 51 x 6 = 2-100, 51 x 7 = 3-48, 51 x 8 = 3-99, 51 x 9 = 4-47, 51 x 10 = 4-98, 51 x 11 = 5-46, 51 x 12 = 5-97, 51 x 13 = 6-45, 51 x 14 = 6-96, 51 x 15 = 7-44, 51 x 16 = 7-95, 51 x 17 = 8-43, 51 x 18 = 8-94, 51 x 19 = 9-42, 51 x 20 = 9-93, 51 x 21 = 10-41, 51 x 22 = 10-92, 51 x 23 = 11-40, 51 x 24 = 11-91, 51 x 25 = 12-39, 51 x 26 = 12-90, 51 x 27 = 13-38, 51 x 28 = 13-89, 51 x 29 = 14-37, 51 x 30 = 14-88, 51 x 31 = 15-36, 51 x 32 = 15-87, 51 x 33 = 16-35, 51 x 34 = 16-86, 51 x 35 = 17-34, 51 x 36 = 17-85, 51 x 37 = 18-33, 51 x 38 = 18-84, 51 x 39 = 19-32, 51 x 40 = 19-83, 51 x 41 = 20-31, 51 x 42 = 20-82, 51 x 43 = 21-30, 51 x 44 = 21-81, 51 x 45 = 22-29, 51 x 46 = 22-80, 51 x 47 = 23-28, 51 x 48 = 23-79, 51 x 49 = 24-27, 51 x 50 = 24-78, 51 x 51 = 25-26, 51 x 52 = 25-77, 51 x 53 = 26-25, 51 x 54 = 26-76, 51 x 55 = 27-24, 51 x 56 = 27-75, 51 x 57 = 28-23, 51 x 58 = 28-74, 51 x 59 = 29-22, 51 x 60 = 29-73, 51 x 61 = 30-21, 51 x 62 = 30-72, 51 x 63 = 31-20, 51 x 64 = 31-71, 51 x 65 = 32-19, 51 x 66 = 32-70, 51 x 67 = 33-18, 51 x 68 = 33-69, 51 x 69 = 34-17, 51 x 70 = 34-68, 51 x 71 = 35-16, 51 x 72 = 35-67, 51 x 73 = 36-15, 51 x 74 = 36-66, 51 x 75 = 37-14, 51 x 76 = 37-65, 51 x 77 = 38-13, 51 x 78 = 38-64, 51 x 79 = 39-12, 51 x 80 = 39-63, 51 x 81 = 40-11, 51 x 82 = 40-62, 51 x 83 = 41-10, 51 x 84 = 41-61, 51 x 85 = 42-9, 51 x 86 = 42-60, 51 x 87 = 43-8, 51 x 88 = 43-59, 51 x 89 = 44-7, 51 x 90 = 44-58, 51 x 91 = 45-6, 51 x 92 = 45-57, 51 x 93 = 46-5, 51 x 94 = 46-56, 51 x 95 = 47-4, 51 x 96 = 47-55, 51 x 97 = 48-3, 51 x 98 = 48-54, 51 x 99 = 49-2, 51 x 100 = 49-53, 51 x 101 = 50-1, 51 x 102 = 50-52, 
52 x 1 = 0-52, 52 x 2 = 1-1, 52 x 3 = 1-53, 52 x 4 = 2-2, 52 x 5 = 2-54, 52 x 6 = 3-3, 52 x 7 = 3-55, 52 x 8 = 4-4, 52 x 9 = 4-56, 52 x 10 = 5-5, 52 x 11 = 5-57, 52 x 12 = 6-6, 52 x 13 = 6-58, 52 x 14 = 7-7, 52 x 15 = 7-59, 52 x 16 = 8-8, 52 x 17 = 8-60, 52 x 18 = 9-9, 52 x 19 = 9-61, 52 x 20 = 10-10, 52 x 21 = 10-62, 52 x 22 = 11-11, 52 x 23 = 11-63, 52 x 24 = 12-12, 52 x 25 = 12-64, 52 x 26 = 13-13, 52 x 27 = 13-65, 52 x 28 = 14-14, 52 x 29 = 14-66, 52 x 30 = 15-15, 52 x 31 = 15-67, 52 x 32 = 16-16, 52 x 33 = 16-68, 52 x 34 = 17-17, 52 x 35 = 17-69, 52 x 36 = 18-18, 52 x 37 = 18-70, 52 x 38 = 19-19, 52 x 39 = 19-71, 52 x 40 = 20-20, 52 x 41 = 20-72, 52 x 42 = 21-21, 52 x 43 = 21-73, 52 x 44 = 22-22, 52 x 45 = 22-74, 52 x 46 = 23-23, 52 x 47 = 23-75, 52 x 48 = 24-24, 52 x 49 = 24-76, 52 x 50 = 25-25, 52 x 51 = 25-77, 52 x 52 = 26-26, 52 x 53 = 26-78, 52 x 54 = 27-27, 52 x 55 = 27-79, 52 x 56 = 28-28, 52 x 57 = 28-80, 52 x 58 = 29-29, 52 x 59 = 29-81, 52 x 60 = 30-30, 52 x 61 = 30-82, 52 x 62 = 31-31, 52 x 63 = 31-83, 52 x 64 = 32-32, 52 x 65 = 32-84, 52 x 66 = 33-33, 52 x 67 = 33-85, 52 x 68 = 34-34, 52 x 69 = 34-86, 52 x 70 = 35-35, 52 x 71 = 35-87, 52 x 72 = 36-36, 52 x 73 = 36-88, 52 x 74 = 37-37, 52 x 75 = 37-89, 52 x 76 = 38-38, 52 x 77 = 38-90, 52 x 78 = 39-39, 52 x 79 = 39-91, 52 x 80 = 40-40, 52 x 81 = 40-92, 52 x 82 = 41-41, 52 x 83 = 41-93, 52 x 84 = 42-42, 52 x 85 = 42-94, 52 x 86 = 43-43, 52 x 87 = 43-95, 52 x 88 = 44-44, 52 x 89 = 44-96, 52 x 90 = 45-45, 52 x 91 = 45-97, 52 x 92 = 46-46, 52 x 93 = 46-98, 52 x 94 = 47-47, 52 x 95 = 47-99, 52 x 96 = 48-48, 52 x 97 = 48-100, 52 x 98 = 49-49, 52 x 99 = 49-101, 52 x 100 = 50-50, 52 x 101 = 50-102, 52 x 102 = 51-51, 
53 x 1 = 0-53, 53 x 2 = 1-3, 53 x 3 = 1-56, 53 x 4 = 2-6, 53 x 5 = 2-59, 53 x 6 = 3-9, 53 x 7 = 3-62, 53 x 8 = 4-12, 53 x 9 = 4-65, 53 x 10 = 5-15, 53 x 11 = 5-68, 53 x 12 = 6-18, 53 x 13 = 6-71, 53 x 14 = 7-21, 53 x 15 = 7-74, 53 x 16 = 8-24, 53 x 17 = 8-77, 53 x 18 = 9-27, 53 x 19 = 9-80, 53 x 20 = 10-30, 53 x 21 = 10-83, 53 x 22 = 11-33, 53 x 23 = 11-86, 53 x 24 = 12-36, 53 x 25 = 12-89, 53 x 26 = 13-39, 53 x 27 = 13-92, 53 x 28 = 14-42, 53 x 29 = 14-95, 53 x 30 = 15-45, 53 x 31 = 15-98, 53 x 32 = 16-48, 53 x 33 = 16-101, 53 x 34 = 17-51, 53 x 35 = 18-1, 53 x 36 = 18-54, 53 x 37 = 19-4, 53 x 38 = 19-57, 53 x 39 = 20-7, 53 x 40 = 20-60, 53 x 41 = 21-10, 53 x 42 = 21-63, 53 x 43 = 22-13, 53 x 44 = 22-66, 53 x 45 = 23-16, 53 x 46 = 23-69, 53 x 47 = 24-19, 53 x 48 = 24-72, 53 x 49 = 25-22, 53 x 50 = 25-75, 53 x 51 = 26-25, 53 x 52 = 26-78, 53 x 53 = 27-28, 53 x 54 = 27-81, 53 x 55 = 28-31, 53 x 56 = 28-84, 53 x 57 = 29-34, 53 x 58 = 29-87, 53 x 59 = 30-37, 53 x 60 = 30-90, 53 x 61 = 31-40, 53 x 62 = 31-93, 53 x 63 = 32-43, 53 x 64 = 32-96, 53 x 65 = 33-46, 53 x 66 = 33-99, 53 x 67 = 34-49, 53 x 68 = 34-102, 53 x 69 = 35-52, 53 x 70 = 36-2, 53 x 71 = 36-55, 53 x 72 = 37-5, 53 x 73 = 37-58, 53 x 74 = 38-8, 53 x 75 = 38-61, 53 x 76 = 39-11, 53 x 77 = 39-64, 53 x 78 = 40-14, 53 x 79 = 40-67, 53 x 80 = 41-17, 53 x 81 = 41-70, 53 x 82 = 42-20, 53 x 83 = 42-73, 53 x 84 = 43-23, 53 x 85 = 43-76, 53 x 86 = 44-26, 53 x 87 = 44-79, 53 x 88 = 45-29, 53 x 89 = 45-82, 53 x 90 = 46-32, 53 x 91 = 46-85, 53 x 92 = 47-35, 53 x 93 = 47-88, 53 x 94 = 48-38, 53 x 95 = 48-91, 53 x 96 = 49-41, 53 x 97 = 49-94, 53 x 98 = 50-44, 53 x 99 = 50-97, 53 x 100 = 51-47, 53 x 101 = 51-100, 53 x 102 = 52-50, 
54 x 1 = 0-54, 54 x 2 = 1-5, 54 x 3 = 1-59, 54 x 4 = 2-10, 54 x 5 = 2-64, 54 x 6 = 3-15, 54 x 7 = 3-69, 54 x 8 = 4-20, 54 x 9 = 4-74, 54 x 10 = 5-25, 54 x 11 = 5-79, 54 x 12 = 6-30, 54 x 13 = 6-84, 54 x 14 = 7-35, 54 x 15 = 7-89, 54 x 16 = 8-40, 54 x 17 = 8-94, 54 x 18 = 9-45, 54 x 19 = 9-99, 54 x 20 = 10-50, 54 x 21 = 11-1, 54 x 22 = 11-55, 54 x 23 = 12-6, 54 x 24 = 12-60, 54 x 25 = 13-11, 54 x 26 = 13-65, 54 x 27 = 14-16, 54 x 28 = 14-70, 54 x 29 = 15-21, 54 x 30 = 15-75, 54 x 31 = 16-26, 54 x 32 = 16-80, 54 x 33 = 17-31, 54 x 34 = 17-85, 54 x 35 = 18-36, 54 x 36 = 18-90, 54 x 37 = 19-41, 54 x 38 = 19-95, 54 x 39 = 20-46, 54 x 40 = 20-100, 54 x 41 = 21-51, 54 x 42 = 22-2, 54 x 43 = 22-56, 54 x 44 = 23-7, 54 x 45 = 23-61, 54 x 46 = 24-12, 54 x 47 = 24-66, 54 x 48 = 25-17, 54 x 49 = 25-71, 54 x 50 = 26-22, 54 x 51 = 26-76, 54 x 52 = 27-27, 54 x 53 = 27-81, 54 x 54 = 28-32, 54 x 55 = 28-86, 54 x 56 = 29-37, 54 x 57 = 29-91, 54 x 58 = 30-42, 54 x 59 = 30-96, 54 x 60 = 31-47, 54 x 61 = 31-101, 54 x 62 = 32-52, 54 x 63 = 33-3, 54 x 64 = 33-57, 54 x 65 = 34-8, 54 x 66 = 34-62, 54 x 67 = 35-13, 54 x 68 = 35-67, 54 x 69 = 36-18, 54 x 70 = 36-72, 54 x 71 = 37-23, 54 x 72 = 37-77, 54 x 73 = 38-28, 54 x 74 = 38-82, 54 x 75 = 39-33, 54 x 76 = 39-87, 54 x 77 = 40-38, 54 x 78 = 40-92, 54 x 79 = 41-43, 54 x 80 = 41-97, 54 x 81 = 42-48, 54 x 82 = 42-102, 54 x 83 = 43-53, 54 x 84 = 44-4, 54 x 85 = 44-58, 54 x 86 = 45-9, 54 x 87 = 45-63, 54 x 88 = 46-14, 54 x 89 = 46-68, 54 x 90 = 47-19, 54 x 91 = 47-73, 54 x 92 = 48-24, 54 x 93 = 48-78, 54 x 94 = 49-29, 54 x 95 = 49-83, 54 x 96 = 50-34, 54 x 97 = 50-88, 54 x 98 = 51-39, 54 x 99 = 51-93, 54 x 100 = 52-44, 54 x 101 = 52-98, 54 x 102 = 53-49, 
55 x 1 = 0-55, 55 x 2 = 1-7, 55 x 3 = 1-62, 55 x 4 = 2-14, 55 x 5 = 2-69, 55 x 6 = 3-21, 55 x 7 = 3-76, 55 x 8 = 4-28, 55 x 9 = 4-83, 55 x 10 = 5-35, 55 x 11 = 5-90, 55 x 12 = 6-42, 55 x 13 = 6-97, 55 x 14 = 7-49, 55 x 15 = 8-1, 55 x 16 = 8-56, 55 x 17 = 9-8, 55 x 18 = 9-63, 55 x 19 = 10-15, 55 x 20 = 10-70, 55 x 21 = 11-22, 55 x 22 = 11-77, 55 x 23 = 12-29, 55 x 24 = 12-84, 55 x 25 = 13-36, 55 x 26 = 13-91, 55 x 27 = 14-43, 55 x 28 = 14-98, 55 x 29 = 15-50, 55 x 30 = 16-2, 55 x 31 = 16-57, 55 x 32 = 17-9, 55 x 33 = 17-64, 55 x 34 = 18-16, 55 x 35 = 18-71, 55 x 36 = 19-23, 55 x 37 = 19-78, 55 x 38 = 20-30, 55 x 39 = 20-85, 55 x 40 = 21-37, 55 x 41 = 21-92, 55 x 42 = 22-44, 55 x 43 = 22-99, 55 x 44 = 23-51, 55 x 45 = 24-3, 55 x 46 = 24-58, 55 x 47 = 25-10, 55 x 48 = 25-65, 55 x 49 = 26-17, 55 x 50 = 26-72, 55 x 51 = 27-24, 55 x 52 = 27-79, 55 x 53 = 28-31, 55 x 54 = 28-86, 55 x 55 = 29-38, 55 x 56 = 29-93, 55 x 57 = 30-45, 55 x 58 = 30-100, 55 x 59 = 31-52, 55 x 60 = 32-4, 55 x 61 = 32-59, 55 x 62 = 33-11, 55 x 63 = 33-66, 55 x 64 = 34-18, 55 x 65 = 34-73, 55 x 66 = 35-25, 55 x 67 = 35-80, 55 x 68 = 36-32, 55 x 69 = 36-87, 55 x 70 = 37-39, 55 x 71 = 37-94, 55 x 72 = 38-46, 55 x 73 = 38-101, 55 x 74 = 39-53, 55 x 75 = 40-5, 55 x 76 = 40-60, 55 x 77 = 41-12, 55 x 78 = 41-67, 55 x 79 = 42-19, 55 x 80 = 42-74, 55 x 81 = 43-26, 55 x 82 = 43-81, 55 x 83 = 44-33, 55 x 84 = 44-88, 55 x 85 = 45-40, 55 x 86 = 45-95, 55 x 87 = 46-47, 55 x 88 = 46-102, 55 x 89 = 47-54, 55 x 90 = 48-6, 55 x 91 = 48-61, 55 x 92 = 49-13, 55 x 93 = 49-68, 55 x 94 = 50-20, 55 x 95 = 50-75, 55 x 96 = 51-27, 55 x 97 = 51-82, 55 x 98 = 52-34, 55 x 99 = 52-89, 55 x 100 = 53-41, 55 x 101 = 53-96, 55 x 102 = 54-48, 
56 x 1 = 0-56, 56 x 2 = 1-9, 56 x 3 = 1-65, 56 x 4 = 2-18, 56 x 5 = 2-74, 56 x 6 = 3-27, 56 x 7 = 3-83, 56 x 8 = 4-36, 56 x 9 = 4-92, 56 x 10 = 5-45, 56 x 11 = 5-101, 56 x 12 = 6-54, 56 x 13 = 7-7, 56 x 14 = 7-63, 56 x 15 = 8-16, 56 x 16 = 8-72, 56 x 17 = 9-25, 56 x 18 = 9-81, 56 x 19 = 10-34, 56 x 20 = 10-90, 56 x 21 = 11-43, 56 x 22 = 11-99, 56 x 23 = 12-52, 56 x 24 = 13-5, 56 x 25 = 13-61, 56 x 26 = 14-14, 56 x 27 = 14-70, 56 x 28 = 15-23, 56 x 29 = 15-79, 56 x 30 = 16-32, 56 x 31 = 16-88, 56 x 32 = 17-41, 56 x 33 = 17-97, 56 x 34 = 18-50, 56 x 35 = 19-3, 56 x 36 = 19-59, 56 x 37 = 20-12, 56 x 38 = 20-68, 56 x 39 = 21-21, 56 x 40 = 21-77, 56 x 41 = 22-30, 56 x 42 = 22-86, 56 x 43 = 23-39, 56 x 44 = 23-95, 56 x 45 = 24-48, 56 x 46 = 25-1, 56 x 47 = 25-57, 56 x 48 = 26-10, 56 x 49 = 26-66, 56 x 50 = 27-19, 56 x 51 = 27-75, 56 x 52 = 28-28, 56 x 53 = 28-84, 56 x 54 = 29-37, 56 x 55 = 29-93, 56 x 56 = 30-46, 56 x 57 = 30-102, 56 x 58 = 31-55, 56 x 59 = 32-8, 56 x 60 = 32-64, 56 x 61 = 33-17, 56 x 62 = 33-73, 56 x 63 = 34-26, 56 x 64 = 34-82, 56 x 65 = 35-35, 56 x 66 = 35-91, 56 x 67 = 36-44, 56 x 68 = 36-100, 56 x 69 = 37-53, 56 x 70 = 38-6, 56 x 71 = 38-62, 56 x 72 = 39-15, 56 x 73 = 39-71, 56 x 74 = 40-24, 56 x 75 = 40-80, 56 x 76 = 41-33, 56 x 77 = 41-89, 56 x 78 = 42-42, 56 x 79 = 42-98, 56 x 80 = 43-51, 56 x 81 = 44-4, 56 x 82 = 44-60, 56 x 83 = 45-13, 56 x 84 = 45-69, 56 x 85 = 46-22, 56 x 86 = 46-78, 56 x 87 = 47-31, 56 x 88 = 47-87, 56 x 89 = 48-40, 56 x 90 = 48-96, 56 x 91 = 49-49, 56 x 92 = 50-2, 56 x 93 = 50-58, 56 x 94 = 51-11, 56 x 95 = 51-67, 56 x 96 = 52-20, 56 x 97 = 52-76, 56 x 98 = 53-29, 56 x 99 = 53-85, 56 x 100 = 54-38, 56 x 101 = 54-94, 56 x 102 = 55-47, 
57 x 1 = 0-57, 57 x 2 = 1-11, 57 x 3 = 1-68, 57 x 4 = 2-22, 57 x 5 = 2-79, 57 x 6 = 3-33, 57 x 7 = 3-90, 57 x 8 = 4-44, 57 x 9 = 4-101, 57 x 10 = 5-55, 57 x 11 = 6-9, 57 x 12 = 6-66, 57 x 13 = 7-20, 57 x 14 = 7-77, 57 x 15 = 8-31, 57 x 16 = 8-88, 57 x 17 = 9-42, 57 x 18 = 9-99, 57 x 19 = 10-53, 57 x 20 = 11-7, 57 x 21 = 11-64, 57 x 22 = 12-18, 57 x 23 = 12-75, 57 x 24 = 13-29, 57 x 25 = 13-86, 57 x 26 = 14-40, 57 x 27 = 14-97, 57 x 28 = 15-51, 57 x 29 = 16-5, 57 x 30 = 16-62, 57 x 31 = 17-16, 57 x 32 = 17-73, 57 x 33 = 18-27, 57 x 34 = 18-84, 57 x 35 = 19-38, 57 x 36 = 19-95, 57 x 37 = 20-49, 57 x 38 = 21-3, 57 x 39 = 21-60, 57 x 40 = 22-14, 57 x 41 = 22-71, 57 x 42 = 23-25, 57 x 43 = 23-82, 57 x 44 = 24-36, 57 x 45 = 24-93, 57 x 46 = 25-47, 57 x 47 = 26-1, 57 x 48 = 26-58, 57 x 49 = 27-12, 57 x 50 = 27-69, 57 x 51 = 28-23, 57 x 52 = 28-80, 57 x 53 = 29-34, 57 x 54 = 29-91, 57 x 55 = 30-45, 57 x 56 = 30-102, 57 x 57 = 31-56, 57 x 58 = 32-10, 57 x 59 = 32-67, 57 x 60 = 33-21, 57 x 61 = 33-78, 57 x 62 = 34-32, 57 x 63 = 34-89, 57 x 64 = 35-43, 57 x 65 = 35-100, 57 x 66 = 36-54, 57 x 67 = 37-8, 57 x 68 = 37-65, 57 x 69 = 38-19, 57 x 70 = 38-76, 57 x 71 = 39-30, 57 x 72 = 39-87, 57 x 73 = 40-41, 57 x 74 = 40-98, 57 x 75 = 41-52, 57 x 76 = 42-6, 57 x 77 = 42-63, 57 x 78 = 43-17, 57 x 79 = 43-74, 57 x 80 = 44-28, 57 x 81 = 44-85, 57 x 82 = 45-39, 57 x 83 = 45-96, 57 x 84 = 46-50, 57 x 85 = 47-4, 57 x 86 = 47-61, 57 x 87 = 48-15, 57 x 88 = 48-72, 57 x 89 = 49-26, 57 x 90 = 49-83, 57 x 91 = 50-37, 57 x 92 = 50-94, 57 x 93 = 51-48, 57 x 94 = 52-2, 57 x 95 = 52-59, 57 x 96 = 53-13, 57 x 97 = 53-70, 57 x 98 = 54-24, 57 x 99 = 54-81, 57 x 100 = 55-35, 57 x 101 = 55-92, 57 x 102 = 56-46, 
58 x 1 = 0-58, 58 x 2 = 1-13, 58 x 3 = 1-71, 58 x 4 = 2-26, 58 x 5 = 2-84, 58 x 6 = 3-39, 58 x 7 = 3-97, 58 x 8 = 4-52, 58 x 9 = 5-7, 58 x 10 = 5-65, 58 x 11 = 6-20, 58 x 12 = 6-78, 58 x 13 = 7-33, 58 x 14 = 7-91, 58 x 15 = 8-46, 58 x 16 = 9-1, 58 x 17 = 9-59, 58 x 18 = 10-14, 58 x 19 = 10-72, 58 x 20 = 11-27, 58 x 21 = 11-85, 58 x 22 = 12-40, 58 x 23 = 12-98, 58 x 24 = 13-53, 58 x 25 = 14-8, 58 x 26 = 14-66, 58 x 27 = 15-21, 58 x 28 = 15-79, 58 x 29 = 16-34, 58 x 30 = 16-92, 58 x 31 = 17-47, 58 x 32 = 18-2, 58 x 33 = 18-60, 58 x 34 = 19-15, 58 x 35 = 19-73, 58 x 36 = 20-28, 58 x 37 = 20-86, 58 x 38 = 21-41, 58 x 39 = 21-99, 58 x 40 = 22-54, 58 x 41 = 23-9, 58 x 42 = 23-67, 58 x 43 = 24-22, 58 x 44 = 24-80, 58 x 45 = 25-35, 58 x 46 = 25-93, 58 x 47 = 26-48, 58 x 48 = 27-3, 58 x 49 = 27-61, 58 x 50 = 28-16, 58 x 51 = 28-74, 58 x 52 = 29-29, 58 x 53 = 29-87, 58 x 54 = 30-42, 58 x 55 = 30-100, 58 x 56 = 31-55, 58 x 57 = 32-10, 58 x 58 = 32-68, 58 x 59 = 33-23, 58 x 60 = 33-81, 58 x 61 = 34-36, 58 x 62 = 34-94, 58 x 63 = 35-49, 58 x 64 = 36-4, 58 x 65 = 36-62, 58 x 66 = 37-17, 58 x 67 = 37-75, 58 x 68 = 38-30, 58 x 69 = 38-88, 58 x 70 = 39-43, 58 x 71 = 39-101, 58 x 72 = 40-56, 58 x 73 = 41-11, 58 x 74 = 41-69, 58 x 75 = 42-24, 58 x 76 = 42-82, 58 x 77 = 43-37, 58 x 78 = 43-95, 58 x 79 = 44-50, 58 x 80 = 45-5, 58 x 81 = 45-63, 58 x 82 = 46-18, 58 x 83 = 46-76, 58 x 84 = 47-31, 58 x 85 = 47-89, 58 x 86 = 48-44, 58 x 87 = 48-102, 58 x 88 = 49-57, 58 x 89 = 50-12, 58 x 90 = 50-70, 58 x 91 = 51-25, 58 x 92 = 51-83, 58 x 93 = 52-38, 58 x 94 = 52-96, 58 x 95 = 53-51, 58 x 96 = 54-6, 58 x 97 = 54-64, 58 x 98 = 55-19, 58 x 99 = 55-77, 58 x 100 = 56-32, 58 x 101 = 56-90, 58 x 102 = 57-45, 
59 x 1 = 0-59, 59 x 2 = 1-15, 59 x 3 = 1-74, 59 x 4 = 2-30, 59 x 5 = 2-89, 59 x 6 = 3-45, 59 x 7 = 4-1, 59 x 8 = 4-60, 59 x 9 = 5-16, 59 x 10 = 5-75, 59 x 11 = 6-31, 59 x 12 = 6-90, 59 x 13 = 7-46, 59 x 14 = 8-2, 59 x 15 = 8-61, 59 x 16 = 9-17, 59 x 17 = 9-76, 59 x 18 = 10-32, 59 x 19 = 10-91, 59 x 20 = 11-47, 59 x 21 = 12-3, 59 x 22 = 12-62, 59 x 23 = 13-18, 59 x 24 = 13-77, 59 x 25 = 14-33, 59 x 26 = 14-92, 59 x 27 = 15-48, 59 x 28 = 16-4, 59 x 29 = 16-63, 59 x 30 = 17-19, 59 x 31 = 17-78, 59 x 32 = 18-34, 59 x 33 = 18-93, 59 x 34 = 19-49, 59 x 35 = 20-5, 59 x 36 = 20-64, 59 x 37 = 21-20, 59 x 38 = 21-79, 59 x 39 = 22-35, 59 x 40 = 22-94, 59 x 41 = 23-50, 59 x 42 = 24-6, 59 x 43 = 24-65, 59 x 44 = 25-21, 59 x 45 = 25-80, 59 x 46 = 26-36, 59 x 47 = 26-95, 59 x 48 = 27-51, 59 x 49 = 28-7, 59 x 50 = 28-66, 59 x 51 = 29-22, 59 x 52 = 29-81, 59 x 53 = 30-37, 59 x 54 = 30-96, 59 x 55 = 31-52, 59 x 56 = 32-8, 59 x 57 = 32-67, 59 x 58 = 33-23, 59 x 59 = 33-82, 59 x 60 = 34-38, 59 x 61 = 34-97, 59 x 62 = 35-53, 59 x 63 = 36-9, 59 x 64 = 36-68, 59 x 65 = 37-24, 59 x 66 = 37-83, 59 x 67 = 38-39, 59 x 68 = 38-98, 59 x 69 = 39-54, 59 x 70 = 40-10, 59 x 71 = 40-69, 59 x 72 = 41-25, 59 x 73 = 41-84, 59 x 74 = 42-40, 59 x 75 = 42-99, 59 x 76 = 43-55, 59 x 77 = 44-11, 59 x 78 = 44-70, 59 x 79 = 45-26, 59 x 80 = 45-85, 59 x 81 = 46-41, 59 x 82 = 46-100, 59 x 83 = 47-56, 59 x 84 = 48-12, 59 x 85 = 48-71, 59 x 86 = 49-27, 59 x 87 = 49-86, 59 x 88 = 50-42, 59 x 89 = 50-101, 59 x 90 = 51-57, 59 x 91 = 52-13, 59 x 92 = 52-72, 59 x 93 = 53-28, 59 x 94 = 53-87, 59 x 95 = 54-43, 59 x 96 = 54-102, 59 x 97 = 55-58, 59 x 98 = 56-14, 59 x 99 = 56-73, 59 x 100 = 57-29, 59 x 101 = 57-88, 59 x 102 = 58-44, 
60 x 1 = 0-60, 60 x 2 = 1-17, 60 x 3 = 1-77, 60 x 4 = 2-34, 60 x 5 = 2-94, 60 x 6 = 3-51, 60 x 7 = 4-8, 60 x 8 = 4-68, 60 x 9 = 5-25, 60 x 10 = 5-85, 60 x 11 = 6-42, 60 x 12 = 6-102, 60 x 13 = 7-59, 60 x 14 = 8-16, 60 x 15 = 8-76, 60 x 16 = 9-33, 60 x 17 = 9-93, 60 x 18 = 10-50, 60 x 19 = 11-7, 60 x 20 = 11-67, 60 x 21 = 12-24, 60 x 22 = 12-84, 60 x 23 = 13-41, 60 x 24 = 13-101, 60 x 25 = 14-58, 60 x 26 = 15-15, 60 x 27 = 15-75, 60 x 28 = 16-32, 60 x 29 = 16-92, 60 x 30 = 17-49, 60 x 31 = 18-6, 60 x 32 = 18-66, 60 x 33 = 19-23, 60 x 34 = 19-83, 60 x 35 = 20-40, 60 x 36 = 20-100, 60 x 37 = 21-57, 60 x 38 = 22-14, 60 x 39 = 22-74, 60 x 40 = 23-31, 60 x 41 = 23-91, 60 x 42 = 24-48, 60 x 43 = 25-5, 60 x 44 = 25-65, 60 x 45 = 26-22, 60 x 46 = 26-82, 60 x 47 = 27-39, 60 x 48 = 27-99, 60 x 49 = 28-56, 60 x 50 = 29-13, 60 x 51 = 29-73, 60 x 52 = 30-30, 60 x 53 = 30-90, 60 x 54 = 31-47, 60 x 55 = 32-4, 60 x 56 = 32-64, 60 x 57 = 33-21, 60 x 58 = 33-81, 60 x 59 = 34-38, 60 x 60 = 34-98, 60 x 61 = 35-55, 60 x 62 = 36-12, 60 x 63 = 36-72, 60 x 64 = 37-29, 60 x 65 = 37-89, 60 x 66 = 38-46, 60 x 67 = 39-3, 60 x 68 = 39-63, 60 x 69 = 40-20, 60 x 70 = 40-80, 60 x 71 = 41-37, 60 x 72 = 41-97, 60 x 73 = 42-54, 60 x 74 = 43-11, 60 x 75 = 43-71, 60 x 76 = 44-28, 60 x 77 = 44-88, 60 x 78 = 45-45, 60 x 79 = 46-2, 60 x 80 = 46-62, 60 x 81 = 47-19, 60 x 82 = 47-79, 60 x 83 = 48-36, 60 x 84 = 48-96, 60 x 85 = 49-53, 60 x 86 = 50-10, 60 x 87 = 50-70, 60 x 88 = 51-27, 60 x 89 = 51-87, 60 x 90 = 52-44, 60 x 91 = 53-1, 60 x 92 = 53-61, 60 x 93 = 54-18, 60 x 94 = 54-78, 60 x 95 = 55-35, 60 x 96 = 55-95, 60 x 97 = 56-52, 60 x 98 = 57-9, 60 x 99 = 57-69, 60 x 100 = 58-26, 60 x 101 = 58-86, 60 x 102 = 59-43, 
