55 x 1 = 0-55, 55 x 2 = 1-13, 55 x 3 = 1-68, 55 x 4 = 2-26, 55 x 5 = 2-81, 55 x 6 = 3-39, 55 x 7 = 3-94, 55 x 8 = 4-52, 55 x 9 = 5-10, 55 x 10 = 5-65, 55 x 11 = 6-23, 55 x 12 = 6-78, 55 x 13 = 7-36, 55 x 14 = 7-91, 55 x 15 = 8-49, 55 x 16 = 9-7, 55 x 17 = 9-62, 55 x 18 = 10-20, 55 x 19 = 10-75, 55 x 20 = 11-33, 55 x 21 = 11-88, 55 x 22 = 12-46, 55 x 23 = 13-4, 55 x 24 = 13-59, 55 x 25 = 14-17, 55 x 26 = 14-72, 55 x 27 = 15-30, 55 x 28 = 15-85, 55 x 29 = 16-43, 55 x 30 = 17-1, 55 x 31 = 17-56, 55 x 32 = 18-14, 55 x 33 = 18-69, 55 x 34 = 19-27, 55 x 35 = 19-82, 55 x 36 = 20-40, 55 x 37 = 20-95, 55 x 38 = 21-53, 55 x 39 = 22-11, 55 x 40 = 22-66, 55 x 41 = 23-24, 55 x 42 = 23-79, 55 x 43 = 24-37, 55 x 44 = 24-92, 55 x 45 = 25-50, 55 x 46 = 26-8, 55 x 47 = 26-63, 55 x 48 = 27-21, 55 x 49 = 27-76, 55 x 50 = 28-34, 55 x 51 = 28-89, 55 x 52 = 29-47, 55 x 53 = 30-5, 55 x 54 = 30-60, 55 x 55 = 31-18, 55 x 56 = 31-73, 55 x 57 = 32-31, 55 x 58 = 32-86, 55 x 59 = 33-44, 55 x 60 = 34-2, 55 x 61 = 34-57, 55 x 62 = 35-15, 55 x 63 = 35-70, 55 x 64 = 36-28, 55 x 65 = 36-83, 55 x 66 = 37-41, 55 x 67 = 37-96, 55 x 68 = 38-54, 55 x 69 = 39-12, 55 x 70 = 39-67, 55 x 71 = 40-25, 55 x 72 = 40-80, 55 x 73 = 41-38, 55 x 74 = 41-93, 55 x 75 = 42-51, 55 x 76 = 43-9, 55 x 77 = 43-64, 55 x 78 = 44-22, 55 x 79 = 44-77, 55 x 80 = 45-35, 55 x 81 = 45-90, 55 x 82 = 46-48, 55 x 83 = 47-6, 55 x 84 = 47-61, 55 x 85 = 48-19, 55 x 86 = 48-74, 55 x 87 = 49-32, 55 x 88 = 49-87, 55 x 89 = 50-45, 55 x 90 = 51-3, 55 x 91 = 51-58, 55 x 92 = 52-16, 55 x 93 = 52-71, 55 x 94 = 53-29, 55 x 95 = 53-84, 55 x 96 = 54-42, 
56 x 1 = 0-56, 56 x 2 = 1-15, 56 x 3 = 1-71, 56 x 4 = 2-30, 56 x 5 = 2-86, 56 x 6 = 3-45, 56 x 7 = 4-4, 56 x 8 = 4-60, 56 x 9 = 5-19, 56 x 10 = 5-75, 56 x 11 = 6-34, 56 x 12 = 6-90, 56 x 13 = 7-49, 56 x 14 = 8-8, 56 x 15 = 8-64, 56 x 16 = 9-23, 56 x 17 = 9-79, 56 x 18 = 10-38, 56 x 19 = 10-94, 56 x 20 = 11-53, 56 x 21 = 12-12, 56 x 22 = 12-68, 56 x 23 = 13-27, 56 x 24 = 13-83, 56 x 25 = 14-42, 56 x 26 = 15-1, 56 x 27 = 15-57, 56 x 28 = 16-16, 56 x 29 = 16-72, 56 x 30 = 17-31, 56 x 31 = 17-87, 56 x 32 = 18-46, 56 x 33 = 19-5, 56 x 34 = 19-61, 56 x 35 = 20-20, 56 x 36 = 20-76, 56 x 37 = 21-35, 56 x 38 = 21-91, 56 x 39 = 22-50, 56 x 40 = 23-9, 56 x 41 = 23-65, 56 x 42 = 24-24, 56 x 43 = 24-80, 56 x 44 = 25-39, 56 x 45 = 25-95, 56 x 46 = 26-54, 56 x 47 = 27-13, 56 x 48 = 27-69, 56 x 49 = 28-28, 56 x 50 = 28-84, 56 x 51 = 29-43, 56 x 52 = 30-2, 56 x 53 = 30-58, 56 x 54 = 31-17, 56 x 55 = 31-73, 56 x 56 = 32-32, 56 x 57 = 32-88, 56 x 58 = 33-47, 56 x 59 = 34-6, 56 x 60 = 34-62, 56 x 61 = 35-21, 56 x 62 = 35-77, 56 x 63 = 36-36, 56 x 64 = 36-92, 56 x 65 = 37-51, 56 x 66 = 38-10, 56 x 67 = 38-66, 56 x 68 = 39-25, 56 x 69 = 39-81, 56 x 70 = 40-40, 56 x 71 = 40-96, 56 x 72 = 41-55, 56 x 73 = 42-14, 56 x 74 = 42-70, 56 x 75 = 43-29, 56 x 76 = 43-85, 56 x 77 = 44-44, 56 x 78 = 45-3, 56 x 79 = 45-59, 56 x 80 = 46-18, 56 x 81 = 46-74, 56 x 82 = 47-33, 56 x 83 = 47-89, 56 x 84 = 48-48, 56 x 85 = 49-7, 56 x 86 = 49-63, 56 x 87 = 50-22, 56 x 88 = 50-78, 56 x 89 = 51-37, 56 x 90 = 51-93, 56 x 91 = 52-52, 56 x 92 = 53-11, 56 x 93 = 53-67, 56 x 94 = 54-26, 56 x 95 = 54-82, 56 x 96 = 55-41, 
57 x 1 = 0-57, 57 x 2 = 1-17, 57 x 3 = 1-74, 57 x 4 = 2-34, 57 x 5 = 2-91, 57 x 6 = 3-51, 57 x 7 = 4-11, 57 x 8 = 4-68, 57 x 9 = 5-28, 57 x 10 = 5-85, 57 x 11 = 6-45, 57 x 12 = 7-5, 57 x 13 = 7-62, 57 x 14 = 8-22, 57 x 15 = 8-79, 57 x 16 = 9-39, 57 x 17 = 9-96, 57 x 18 = 10-56, 57 x 19 = 11-16, 57 x 20 = 11-73, 57 x 21 = 12-33, 57 x 22 = 12-90, 57 x 23 = 13-50, 57 x 24 = 14-10, 57 x 25 = 14-67, 57 x 26 = 15-27, 57 x 27 = 15-84, 57 x 28 = 16-44, 57 x 29 = 17-4, 57 x 30 = 17-61, 57 x 31 = 18-21, 57 x 32 = 18-78, 57 x 33 = 19-38, 57 x 34 = 19-95, 57 x 35 = 20-55, 57 x 36 = 21-15, 57 x 37 = 21-72, 57 x 38 = 22-32, 57 x 39 = 22-89, 57 x 40 = 23-49, 57 x 41 = 24-9, 57 x 42 = 24-66, 57 x 43 = 25-26, 57 x 44 = 25-83, 57 x 45 = 26-43, 57 x 46 = 27-3, 57 x 47 = 27-60, 57 x 48 = 28-20, 57 x 49 = 28-77, 57 x 50 = 29-37, 57 x 51 = 29-94, 57 x 52 = 30-54, 57 x 53 = 31-14, 57 x 54 = 31-71, 57 x 55 = 32-31, 57 x 56 = 32-88, 57 x 57 = 33-48, 57 x 58 = 34-8, 57 x 59 = 34-65, 57 x 60 = 35-25, 57 x 61 = 35-82, 57 x 62 = 36-42, 57 x 63 = 37-2, 57 x 64 = 37-59, 57 x 65 = 38-19, 57 x 66 = 38-76, 57 x 67 = 39-36, 57 x 68 = 39-93, 57 x 69 = 40-53, 57 x 70 = 41-13, 57 x 71 = 41-70, 57 x 72 = 42-30, 57 x 73 = 42-87, 57 x 74 = 43-47, 57 x 75 = 44-7, 57 x 76 = 44-64, 57 x 77 = 45-24, 57 x 78 = 45-81, 57 x 79 = 46-41, 57 x 80 = 47-1, 57 x 81 = 47-58, 57 x 82 = 48-18, 57 x 83 = 48-75, 57 x 84 = 49-35, 57 x 85 = 49-92, 57 x 86 = 50-52, 57 x 87 = 51-12, 57 x 88 = 51-69, 57 x 89 = 52-29, 57 x 90 = 52-86, 57 x 91 = 53-46, 57 x 92 = 54-6, 57 x 93 = 54-63, 57 x 94 = 55-23, 57 x 95 = 55-80, 57 x 96 = 56-40, 
58 x 1 = 0-58, 58 x 2 = 1-19, 58 x 3 = 1-77, 58 x 4 = 2-38, 58 x 5 = 2-96, 58 x 6 = 3-57, 58 x 7 = 4-18, 58 x 8 = 4-76, 58 x 9 = 5-37, 58 x 10 = 5-95, 58 x 11 = 6-56, 58 x 12 = 7-17, 58 x 13 = 7-75, 58 x 14 = 8-36, 58 x 15 = 8-94, 58 x 16 = 9-55, 58 x 17 = 10-16, 58 x 18 = 10-74, 58 x 19 = 11-35, 58 x 20 = 11-93, 58 x 21 = 12-54, 58 x 22 = 13-15, 58 x 23 = 13-73, 58 x 24 = 14-34, 58 x 25 = 14-92, 58 x 26 = 15-53, 58 x 27 = 16-14, 58 x 28 = 16-72, 58 x 29 = 17-33, 58 x 30 = 17-91, 58 x 31 = 18-52, 58 x 32 = 19-13, 58 x 33 = 19-71, 58 x 34 = 20-32, 58 x 35 = 20-90, 58 x 36 = 21-51, 58 x 37 = 22-12, 58 x 38 = 22-70, 58 x 39 = 23-31, 58 x 40 = 23-89, 58 x 41 = 24-50, 58 x 42 = 25-11, 58 x 43 = 25-69, 58 x 44 = 26-30, 58 x 45 = 26-88, 58 x 46 = 27-49, 58 x 47 = 28-10, 58 x 48 = 28-68, 58 x 49 = 29-29, 58 x 50 = 29-87, 58 x 51 = 30-48, 58 x 52 = 31-9, 58 x 53 = 31-67, 58 x 54 = 32-28, 58 x 55 = 32-86, 58 x 56 = 33-47, 58 x 57 = 34-8, 58 x 58 = 34-66, 58 x 59 = 35-27, 58 x 60 = 35-85, 58 x 61 = 36-46, 58 x 62 = 37-7, 58 x 63 = 37-65, 58 x 64 = 38-26, 58 x 65 = 38-84, 58 x 66 = 39-45, 58 x 67 = 40-6, 58 x 68 = 40-64, 58 x 69 = 41-25, 58 x 70 = 41-83, 58 x 71 = 42-44, 58 x 72 = 43-5, 58 x 73 = 43-63, 58 x 74 = 44-24, 58 x 75 = 44-82, 58 x 76 = 45-43, 58 x 77 = 46-4, 58 x 78 = 46-62, 58 x 79 = 47-23, 58 x 80 = 47-81, 58 x 81 = 48-42, 58 x 82 = 49-3, 58 x 83 = 49-61, 58 x 84 = 50-22, 58 x 85 = 50-80, 58 x 86 = 51-41, 58 x 87 = 52-2, 58 x 88 = 52-60, 58 x 89 = 53-21, 58 x 90 = 53-79, 58 x 91 = 54-40, 58 x 92 = 55-1, 58 x 93 = 55-59, 58 x 94 = 56-20, 58 x 95 = 56-78, 58 x 96 = 57-39, 
59 x 1 = 0-59, 59 x 2 = 1-21, 59 x 3 = 1-80, 59 x 4 = 2-42, 59 x 5 = 3-4, 59 x 6 = 3-63, 59 x 7 = 4-25, 59 x 8 = 4-84, 59 x 9 = 5-46, 59 x 10 = 6-8, 59 x 11 = 6-67, 59 x 12 = 7-29, 59 x 13 = 7-88, 59 x 14 = 8-50, 59 x 15 = 9-12, 59 x 16 = 9-71, 59 x 17 = 10-33, 59 x 18 = 10-92, 59 x 19 = 11-54, 59 x 20 = 12-16, 59 x 21 = 12-75, 59 x 22 = 13-37, 59 x 23 = 13-96, 59 x 24 = 14-58, 59 x 25 = 15-20, 59 x 26 = 15-79, 59 x 27 = 16-41, 59 x 28 = 17-3, 59 x 29 = 17-62, 59 x 30 = 18-24, 59 x 31 = 18-83, 59 x 32 = 19-45, 59 x 33 = 20-7, 59 x 34 = 20-66, 59 x 35 = 21-28, 59 x 36 = 21-87, 59 x 37 = 22-49, 59 x 38 = 23-11, 59 x 39 = 23-70, 59 x 40 = 24-32, 59 x 41 = 24-91, 59 x 42 = 25-53, 59 x 43 = 26-15, 59 x 44 = 26-74, 59 x 45 = 27-36, 59 x 46 = 27-95, 59 x 47 = 28-57, 59 x 48 = 29-19, 59 x 49 = 29-78, 59 x 50 = 30-40, 59 x 51 = 31-2, 59 x 52 = 31-61, 59 x 53 = 32-23, 59 x 54 = 32-82, 59 x 55 = 33-44, 59 x 56 = 34-6, 59 x 57 = 34-65, 59 x 58 = 35-27, 59 x 59 = 35-86, 59 x 60 = 36-48, 59 x 61 = 37-10, 59 x 62 = 37-69, 59 x 63 = 38-31, 59 x 64 = 38-90, 59 x 65 = 39-52, 59 x 66 = 40-14, 59 x 67 = 40-73, 59 x 68 = 41-35, 59 x 69 = 41-94, 59 x 70 = 42-56, 59 x 71 = 43-18, 59 x 72 = 43-77, 59 x 73 = 44-39, 59 x 74 = 45-1, 59 x 75 = 45-60, 59 x 76 = 46-22, 59 x 77 = 46-81, 59 x 78 = 47-43, 59 x 79 = 48-5, 59 x 80 = 48-64, 59 x 81 = 49-26, 59 x 82 = 49-85, 59 x 83 = 50-47, 59 x 84 = 51-9, 59 x 85 = 51-68, 59 x 86 = 52-30, 59 x 87 = 52-89, 59 x 88 = 53-51, 59 x 89 = 54-13, 59 x 90 = 54-72, 59 x 91 = 55-34, 59 x 92 = 55-93, 59 x 93 = 56-55, 59 x 94 = 57-17, 59 x 95 = 57-76, 59 x 96 = 58-38, 
60 x 1 = 0-60, 60 x 2 = 1-23, 60 x 3 = 1-83, 60 x 4 = 2-46, 60 x 5 = 3-9, 60 x 6 = 3-69, 60 x 7 = 4-32, 60 x 8 = 4-92, 60 x 9 = 5-55, 60 x 10 = 6-18, 60 x 11 = 6-78, 60 x 12 = 7-41, 60 x 13 = 8-4, 60 x 14 = 8-64, 60 x 15 = 9-27, 60 x 16 = 9-87, 60 x 17 = 10-50, 60 x 18 = 11-13, 60 x 19 = 11-73, 60 x 20 = 12-36, 60 x 21 = 12-96, 60 x 22 = 13-59, 60 x 23 = 14-22, 60 x 24 = 14-82, 60 x 25 = 15-45, 60 x 26 = 16-8, 60 x 27 = 16-68, 60 x 28 = 17-31, 60 x 29 = 17-91, 60 x 30 = 18-54, 60 x 31 = 19-17, 60 x 32 = 19-77, 60 x 33 = 20-40, 60 x 34 = 21-3, 60 x 35 = 21-63, 60 x 36 = 22-26, 60 x 37 = 22-86, 60 x 38 = 23-49, 60 x 39 = 24-12, 60 x 40 = 24-72, 60 x 41 = 25-35, 60 x 42 = 25-95, 60 x 43 = 26-58, 60 x 44 = 27-21, 60 x 45 = 27-81, 60 x 46 = 28-44, 60 x 47 = 29-7, 60 x 48 = 29-67, 60 x 49 = 30-30, 60 x 50 = 30-90, 60 x 51 = 31-53, 60 x 52 = 32-16, 60 x 53 = 32-76, 60 x 54 = 33-39, 60 x 55 = 34-2, 60 x 56 = 34-62, 60 x 57 = 35-25, 60 x 58 = 35-85, 60 x 59 = 36-48, 60 x 60 = 37-11, 60 x 61 = 37-71, 60 x 62 = 38-34, 60 x 63 = 38-94, 60 x 64 = 39-57, 60 x 65 = 40-20, 60 x 66 = 40-80, 60 x 67 = 41-43, 60 x 68 = 42-6, 60 x 69 = 42-66, 60 x 70 = 43-29, 60 x 71 = 43-89, 60 x 72 = 44-52, 60 x 73 = 45-15, 60 x 74 = 45-75, 60 x 75 = 46-38, 60 x 76 = 47-1, 60 x 77 = 47-61, 60 x 78 = 48-24, 60 x 79 = 48-84, 60 x 80 = 49-47, 60 x 81 = 50-10, 60 x 82 = 50-70, 60 x 83 = 51-33, 60 x 84 = 51-93, 60 x 85 = 52-56, 60 x 86 = 53-19, 60 x 87 = 53-79, 60 x 88 = 54-42, 60 x 89 = 55-5, 60 x 90 = 55-65, 60 x 91 = 56-28, 60 x 92 = 56-88, 60 x 93 = 57-51, 60 x 94 = 58-14, 60 x 95 = 58-74, 60 x 96 = 59-37, 
61 x 1 = 0-61, 61 x 2 = 1-25, 61 x 3 = 1-86, 61 x 4 = 2-50, 61 x 5 = 3-14, 61 x 6 = 3-75, 61 x 7 = 4-39, 61 x 8 = 5-3, 61 x 9 = 5-64, 61 x 10 = 6-28, 61 x 11 = 6-89, 61 x 12 = 7-53, 61 x 13 = 8-17, 61 x 14 = 8-78, 61 x 15 = 9-42, 61 x 16 = 10-6, 61 x 17 = 10-67, 61 x 18 = 11-31, 61 x 19 = 11-92, 61 x 20 = 12-56, 61 x 21 = 13-20, 61 x 22 = 13-81, 61 x 23 = 14-45, 61 x 24 = 15-9, 61 x 25 = 15-70, 61 x 26 = 16-34, 61 x 27 = 16-95, 61 x 28 = 17-59, 61 x 29 = 18-23, 61 x 30 = 18-84, 61 x 31 = 19-48, 61 x 32 = 20-12, 61 x 33 = 20-73, 61 x 34 = 21-37, 61 x 35 = 22-1, 61 x 36 = 22-62, 61 x 37 = 23-26, 61 x 38 = 23-87, 61 x 39 = 24-51, 61 x 40 = 25-15, 61 x 41 = 25-76, 61 x 42 = 26-40, 61 x 43 = 27-4, 61 x 44 = 27-65, 61 x 45 = 28-29, 61 x 46 = 28-90, 61 x 47 = 29-54, 61 x 48 = 30-18, 61 x 49 = 30-79, 61 x 50 = 31-43, 61 x 51 = 32-7, 61 x 52 = 32-68, 61 x 53 = 33-32, 61 x 54 = 33-93, 61 x 55 = 34-57, 61 x 56 = 35-21, 61 x 57 = 35-82, 61 x 58 = 36-46, 61 x 59 = 37-10, 61 x 60 = 37-71, 61 x 61 = 38-35, 61 x 62 = 38-96, 61 x 63 = 39-60, 61 x 64 = 40-24, 61 x 65 = 40-85, 61 x 66 = 41-49, 61 x 67 = 42-13, 61 x 68 = 42-74, 61 x 69 = 43-38, 61 x 70 = 44-2, 61 x 71 = 44-63, 61 x 72 = 45-27, 61 x 73 = 45-88, 61 x 74 = 46-52, 61 x 75 = 47-16, 61 x 76 = 47-77, 61 x 77 = 48-41, 61 x 78 = 49-5, 61 x 79 = 49-66, 61 x 80 = 50-30, 61 x 81 = 50-91, 61 x 82 = 51-55, 61 x 83 = 52-19, 61 x 84 = 52-80, 61 x 85 = 53-44, 61 x 86 = 54-8, 61 x 87 = 54-69, 61 x 88 = 55-33, 61 x 89 = 55-94, 61 x 90 = 56-58, 61 x 91 = 57-22, 61 x 92 = 57-83, 61 x 93 = 58-47, 61 x 94 = 59-11, 61 x 95 = 59-72, 61 x 96 = 60-36, 
62 x 1 = 0-62, 62 x 2 = 1-27, 62 x 3 = 1-89, 62 x 4 = 2-54, 62 x 5 = 3-19, 62 x 6 = 3-81, 62 x 7 = 4-46, 62 x 8 = 5-11, 62 x 9 = 5-73, 62 x 10 = 6-38, 62 x 11 = 7-3, 62 x 12 = 7-65, 62 x 13 = 8-30, 62 x 14 = 8-92, 62 x 15 = 9-57, 62 x 16 = 10-22, 62 x 17 = 10-84, 62 x 18 = 11-49, 62 x 19 = 12-14, 62 x 20 = 12-76, 62 x 21 = 13-41, 62 x 22 = 14-6, 62 x 23 = 14-68, 62 x 24 = 15-33, 62 x 25 = 15-95, 62 x 26 = 16-60, 62 x 27 = 17-25, 62 x 28 = 17-87, 62 x 29 = 18-52, 62 x 30 = 19-17, 62 x 31 = 19-79, 62 x 32 = 20-44, 62 x 33 = 21-9, 62 x 34 = 21-71, 62 x 35 = 22-36, 62 x 36 = 23-1, 62 x 37 = 23-63, 62 x 38 = 24-28, 62 x 39 = 24-90, 62 x 40 = 25-55, 62 x 41 = 26-20, 62 x 42 = 26-82, 62 x 43 = 27-47, 62 x 44 = 28-12, 62 x 45 = 28-74, 62 x 46 = 29-39, 62 x 47 = 30-4, 62 x 48 = 30-66, 62 x 49 = 31-31, 62 x 50 = 31-93, 62 x 51 = 32-58, 62 x 52 = 33-23, 62 x 53 = 33-85, 62 x 54 = 34-50, 62 x 55 = 35-15, 62 x 56 = 35-77, 62 x 57 = 36-42, 62 x 58 = 37-7, 62 x 59 = 37-69, 62 x 60 = 38-34, 62 x 61 = 38-96, 62 x 62 = 39-61, 62 x 63 = 40-26, 62 x 64 = 40-88, 62 x 65 = 41-53, 62 x 66 = 42-18, 62 x 67 = 42-80, 62 x 68 = 43-45, 62 x 69 = 44-10, 62 x 70 = 44-72, 62 x 71 = 45-37, 62 x 72 = 46-2, 62 x 73 = 46-64, 62 x 74 = 47-29, 62 x 75 = 47-91, 62 x 76 = 48-56, 62 x 77 = 49-21, 62 x 78 = 49-83, 62 x 79 = 50-48, 62 x 80 = 51-13, 62 x 81 = 51-75, 62 x 82 = 52-40, 62 x 83 = 53-5, 62 x 84 = 53-67, 62 x 85 = 54-32, 62 x 86 = 54-94, 62 x 87 = 55-59, 62 x 88 = 56-24, 62 x 89 = 56-86, 62 x 90 = 57-51, 62 x 91 = 58-16, 62 x 92 = 58-78, 62 x 93 = 59-43, 62 x 94 = 60-8, 62 x 95 = 60-70, 62 x 96 = 61-35, 
63 x 1 = 0-63, 63 x 2 = 1-29, 63 x 3 = 1-92, 63 x 4 = 2-58, 63 x 5 = 3-24, 63 x 6 = 3-87, 63 x 7 = 4-53, 63 x 8 = 5-19, 63 x 9 = 5-82, 63 x 10 = 6-48, 63 x 11 = 7-14, 63 x 12 = 7-77, 63 x 13 = 8-43, 63 x 14 = 9-9, 63 x 15 = 9-72, 63 x 16 = 10-38, 63 x 17 = 11-4, 63 x 18 = 11-67, 63 x 19 = 12-33, 63 x 20 = 12-96, 63 x 21 = 13-62, 63 x 22 = 14-28, 63 x 23 = 14-91, 63 x 24 = 15-57, 63 x 25 = 16-23, 63 x 26 = 16-86, 63 x 27 = 17-52, 63 x 28 = 18-18, 63 x 29 = 18-81, 63 x 30 = 19-47, 63 x 31 = 20-13, 63 x 32 = 20-76, 63 x 33 = 21-42, 63 x 34 = 22-8, 63 x 35 = 22-71, 63 x 36 = 23-37, 63 x 37 = 24-3, 63 x 38 = 24-66, 63 x 39 = 25-32, 63 x 40 = 25-95, 63 x 41 = 26-61, 63 x 42 = 27-27, 63 x 43 = 27-90, 63 x 44 = 28-56, 63 x 45 = 29-22, 63 x 46 = 29-85, 63 x 47 = 30-51, 63 x 48 = 31-17, 63 x 49 = 31-80, 63 x 50 = 32-46, 63 x 51 = 33-12, 63 x 52 = 33-75, 63 x 53 = 34-41, 63 x 54 = 35-7, 63 x 55 = 35-70, 63 x 56 = 36-36, 63 x 57 = 37-2, 63 x 58 = 37-65, 63 x 59 = 38-31, 63 x 60 = 38-94, 63 x 61 = 39-60, 63 x 62 = 40-26, 63 x 63 = 40-89, 63 x 64 = 41-55, 63 x 65 = 42-21, 63 x 66 = 42-84, 63 x 67 = 43-50, 63 x 68 = 44-16, 63 x 69 = 44-79, 63 x 70 = 45-45, 63 x 71 = 46-11, 63 x 72 = 46-74, 63 x 73 = 47-40, 63 x 74 = 48-6, 63 x 75 = 48-69, 63 x 76 = 49-35, 63 x 77 = 50-1, 63 x 78 = 50-64, 63 x 79 = 51-30, 63 x 80 = 51-93, 63 x 81 = 52-59, 63 x 82 = 53-25, 63 x 83 = 53-88, 63 x 84 = 54-54, 63 x 85 = 55-20, 63 x 86 = 55-83, 63 x 87 = 56-49, 63 x 88 = 57-15, 63 x 89 = 57-78, 63 x 90 = 58-44, 63 x 91 = 59-10, 63 x 92 = 59-73, 63 x 93 = 60-39, 63 x 94 = 61-5, 63 x 95 = 61-68, 63 x 96 = 62-34, 
64 x 1 = 0-64, 64 x 2 = 1-31, 64 x 3 = 1-95, 64 x 4 = 2-62, 64 x 5 = 3-29, 64 x 6 = 3-93, 64 x 7 = 4-60, 64 x 8 = 5-27, 64 x 9 = 5-91, 64 x 10 = 6-58, 64 x 11 = 7-25, 64 x 12 = 7-89, 64 x 13 = 8-56, 64 x 14 = 9-23, 64 x 15 = 9-87, 64 x 16 = 10-54, 64 x 17 = 11-21, 64 x 18 = 11-85, 64 x 19 = 12-52, 64 x 20 = 13-19, 64 x 21 = 13-83, 64 x 22 = 14-50, 64 x 23 = 15-17, 64 x 24 = 15-81, 64 x 25 = 16-48, 64 x 26 = 17-15, 64 x 27 = 17-79, 64 x 28 = 18-46, 64 x 29 = 19-13, 64 x 30 = 19-77, 64 x 31 = 20-44, 64 x 32 = 21-11, 64 x 33 = 21-75, 64 x 34 = 22-42, 64 x 35 = 23-9, 64 x 36 = 23-73, 64 x 37 = 24-40, 64 x 38 = 25-7, 64 x 39 = 25-71, 64 x 40 = 26-38, 64 x 41 = 27-5, 64 x 42 = 27-69, 64 x 43 = 28-36, 64 x 44 = 29-3, 64 x 45 = 29-67, 64 x 46 = 30-34, 64 x 47 = 31-1, 64 x 48 = 31-65, 64 x 49 = 32-32, 64 x 50 = 32-96, 64 x 51 = 33-63, 64 x 52 = 34-30, 64 x 53 = 34-94, 64 x 54 = 35-61, 64 x 55 = 36-28, 64 x 56 = 36-92, 64 x 57 = 37-59, 64 x 58 = 38-26, 64 x 59 = 38-90, 64 x 60 = 39-57, 64 x 61 = 40-24, 64 x 62 = 40-88, 64 x 63 = 41-55, 64 x 64 = 42-22, 64 x 65 = 42-86, 64 x 66 = 43-53, 64 x 67 = 44-20, 64 x 68 = 44-84, 64 x 69 = 45-51, 64 x 70 = 46-18, 64 x 71 = 46-82, 64 x 72 = 47-49, 64 x 73 = 48-16, 64 x 74 = 48-80, 64 x 75 = 49-47, 64 x 76 = 50-14, 64 x 77 = 50-78, 64 x 78 = 51-45, 64 x 79 = 52-12, 64 x 80 = 52-76, 64 x 81 = 53-43, 64 x 82 = 54-10, 64 x 83 = 54-74, 64 x 84 = 55-41, 64 x 85 = 56-8, 64 x 86 = 56-72, 64 x 87 = 57-39, 64 x 88 = 58-6, 64 x 89 = 58-70, 64 x 90 = 59-37, 64 x 91 = 60-4, 64 x 92 = 60-68, 64 x 93 = 61-35, 64 x 94 = 62-2, 64 x 95 = 62-66, 64 x 96 = 63-33, 
65 x 1 = 0-65, 65 x 2 = 1-33, 65 x 3 = 2-1, 65 x 4 = 2-66, 65 x 5 = 3-34, 65 x 6 = 4-2, 65 x 7 = 4-67, 65 x 8 = 5-35, 65 x 9 = 6-3, 65 x 10 = 6-68, 65 x 11 = 7-36, 65 x 12 = 8-4, 65 x 13 = 8-69, 65 x 14 = 9-37, 65 x 15 = 10-5, 65 x 16 = 10-70, 65 x 17 = 11-38, 65 x 18 = 12-6, 65 x 19 = 12-71, 65 x 20 = 13-39, 65 x 21 = 14-7, 65 x 22 = 14-72, 65 x 23 = 15-40, 65 x 24 = 16-8, 65 x 25 = 16-73, 65 x 26 = 17-41, 65 x 27 = 18-9, 65 x 28 = 18-74, 65 x 29 = 19-42, 65 x 30 = 20-10, 65 x 31 = 20-75, 65 x 32 = 21-43, 65 x 33 = 22-11, 65 x 34 = 22-76, 65 x 35 = 23-44, 65 x 36 = 24-12, 65 x 37 = 24-77, 65 x 38 = 25-45, 65 x 39 = 26-13, 65 x 40 = 26-78, 65 x 41 = 27-46, 65 x 42 = 28-14, 65 x 43 = 28-79, 65 x 44 = 29-47, 65 x 45 = 30-15, 65 x 46 = 30-80, 65 x 47 = 31-48, 65 x 48 = 32-16, 65 x 49 = 32-81, 65 x 50 = 33-49, 65 x 51 = 34-17, 65 x 52 = 34-82, 65 x 53 = 35-50, 65 x 54 = 36-18, 65 x 55 = 36-83, 65 x 56 = 37-51, 65 x 57 = 38-19, 65 x 58 = 38-84, 65 x 59 = 39-52, 65 x 60 = 40-20, 65 x 61 = 40-85, 65 x 62 = 41-53, 65 x 63 = 42-21, 65 x 64 = 42-86, 65 x 65 = 43-54, 65 x 66 = 44-22, 65 x 67 = 44-87, 65 x 68 = 45-55, 65 x 69 = 46-23, 65 x 70 = 46-88, 65 x 71 = 47-56, 65 x 72 = 48-24, 65 x 73 = 48-89, 65 x 74 = 49-57, 65 x 75 = 50-25, 65 x 76 = 50-90, 65 x 77 = 51-58, 65 x 78 = 52-26, 65 x 79 = 52-91, 65 x 80 = 53-59, 65 x 81 = 54-27, 65 x 82 = 54-92, 65 x 83 = 55-60, 65 x 84 = 56-28, 65 x 85 = 56-93, 65 x 86 = 57-61, 65 x 87 = 58-29, 65 x 88 = 58-94, 65 x 89 = 59-62, 65 x 90 = 60-30, 65 x 91 = 60-95, 65 x 92 = 61-63, 65 x 93 = 62-31, 65 x 94 = 62-96, 65 x 95 = 63-64, 65 x 96 = 64-32, 
