55 x 1 = 0-55, 55 x 2 = 1-17, 55 x 3 = 1-72, 55 x 4 = 2-34, 55 x 5 = 2-89, 55 x 6 = 3-51, 55 x 7 = 4-13, 55 x 8 = 4-68, 55 x 9 = 5-30, 55 x 10 = 5-85, 55 x 11 = 6-47, 55 x 12 = 7-9, 55 x 13 = 7-64, 55 x 14 = 8-26, 55 x 15 = 8-81, 55 x 16 = 9-43, 55 x 17 = 10-5, 55 x 18 = 10-60, 55 x 19 = 11-22, 55 x 20 = 11-77, 55 x 21 = 12-39, 55 x 22 = 13-1, 55 x 23 = 13-56, 55 x 24 = 14-18, 55 x 25 = 14-73, 55 x 26 = 15-35, 55 x 27 = 15-90, 55 x 28 = 16-52, 55 x 29 = 17-14, 55 x 30 = 17-69, 55 x 31 = 18-31, 55 x 32 = 18-86, 55 x 33 = 19-48, 55 x 34 = 20-10, 55 x 35 = 20-65, 55 x 36 = 21-27, 55 x 37 = 21-82, 55 x 38 = 22-44, 55 x 39 = 23-6, 55 x 40 = 23-61, 55 x 41 = 24-23, 55 x 42 = 24-78, 55 x 43 = 25-40, 55 x 44 = 26-2, 55 x 45 = 26-57, 55 x 46 = 27-19, 55 x 47 = 27-74, 55 x 48 = 28-36, 55 x 49 = 28-91, 55 x 50 = 29-53, 55 x 51 = 30-15, 55 x 52 = 30-70, 55 x 53 = 31-32, 55 x 54 = 31-87, 55 x 55 = 32-49, 55 x 56 = 33-11, 55 x 57 = 33-66, 55 x 58 = 34-28, 55 x 59 = 34-83, 55 x 60 = 35-45, 55 x 61 = 36-7, 55 x 62 = 36-62, 55 x 63 = 37-24, 55 x 64 = 37-79, 55 x 65 = 38-41, 55 x 66 = 39-3, 55 x 67 = 39-58, 55 x 68 = 40-20, 55 x 69 = 40-75, 55 x 70 = 41-37, 55 x 71 = 41-92, 55 x 72 = 42-54, 55 x 73 = 43-16, 55 x 74 = 43-71, 55 x 75 = 44-33, 55 x 76 = 44-88, 55 x 77 = 45-50, 55 x 78 = 46-12, 55 x 79 = 46-67, 55 x 80 = 47-29, 55 x 81 = 47-84, 55 x 82 = 48-46, 55 x 83 = 49-8, 55 x 84 = 49-63, 55 x 85 = 50-25, 55 x 86 = 50-80, 55 x 87 = 51-42, 55 x 88 = 52-4, 55 x 89 = 52-59, 55 x 90 = 53-21, 55 x 91 = 53-76, 55 x 92 = 54-38, 
56 x 1 = 0-56, 56 x 2 = 1-19, 56 x 3 = 1-75, 56 x 4 = 2-38, 56 x 5 = 3-1, 56 x 6 = 3-57, 56 x 7 = 4-20, 56 x 8 = 4-76, 56 x 9 = 5-39, 56 x 10 = 6-2, 56 x 11 = 6-58, 56 x 12 = 7-21, 56 x 13 = 7-77, 56 x 14 = 8-40, 56 x 15 = 9-3, 56 x 16 = 9-59, 56 x 17 = 10-22, 56 x 18 = 10-78, 56 x 19 = 11-41, 56 x 20 = 12-4, 56 x 21 = 12-60, 56 x 22 = 13-23, 56 x 23 = 13-79, 56 x 24 = 14-42, 56 x 25 = 15-5, 56 x 26 = 15-61, 56 x 27 = 16-24, 56 x 28 = 16-80, 56 x 29 = 17-43, 56 x 30 = 18-6, 56 x 31 = 18-62, 56 x 32 = 19-25, 56 x 33 = 19-81, 56 x 34 = 20-44, 56 x 35 = 21-7, 56 x 36 = 21-63, 56 x 37 = 22-26, 56 x 38 = 22-82, 56 x 39 = 23-45, 56 x 40 = 24-8, 56 x 41 = 24-64, 56 x 42 = 25-27, 56 x 43 = 25-83, 56 x 44 = 26-46, 56 x 45 = 27-9, 56 x 46 = 27-65, 56 x 47 = 28-28, 56 x 48 = 28-84, 56 x 49 = 29-47, 56 x 50 = 30-10, 56 x 51 = 30-66, 56 x 52 = 31-29, 56 x 53 = 31-85, 56 x 54 = 32-48, 56 x 55 = 33-11, 56 x 56 = 33-67, 56 x 57 = 34-30, 56 x 58 = 34-86, 56 x 59 = 35-49, 56 x 60 = 36-12, 56 x 61 = 36-68, 56 x 62 = 37-31, 56 x 63 = 37-87, 56 x 64 = 38-50, 56 x 65 = 39-13, 56 x 66 = 39-69, 56 x 67 = 40-32, 56 x 68 = 40-88, 56 x 69 = 41-51, 56 x 70 = 42-14, 56 x 71 = 42-70, 56 x 72 = 43-33, 56 x 73 = 43-89, 56 x 74 = 44-52, 56 x 75 = 45-15, 56 x 76 = 45-71, 56 x 77 = 46-34, 56 x 78 = 46-90, 56 x 79 = 47-53, 56 x 80 = 48-16, 56 x 81 = 48-72, 56 x 82 = 49-35, 56 x 83 = 49-91, 56 x 84 = 50-54, 56 x 85 = 51-17, 56 x 86 = 51-73, 56 x 87 = 52-36, 56 x 88 = 52-92, 56 x 89 = 53-55, 56 x 90 = 54-18, 56 x 91 = 54-74, 56 x 92 = 55-37, 
57 x 1 = 0-57, 57 x 2 = 1-21, 57 x 3 = 1-78, 57 x 4 = 2-42, 57 x 5 = 3-6, 57 x 6 = 3-63, 57 x 7 = 4-27, 57 x 8 = 4-84, 57 x 9 = 5-48, 57 x 10 = 6-12, 57 x 11 = 6-69, 57 x 12 = 7-33, 57 x 13 = 7-90, 57 x 14 = 8-54, 57 x 15 = 9-18, 57 x 16 = 9-75, 57 x 17 = 10-39, 57 x 18 = 11-3, 57 x 19 = 11-60, 57 x 20 = 12-24, 57 x 21 = 12-81, 57 x 22 = 13-45, 57 x 23 = 14-9, 57 x 24 = 14-66, 57 x 25 = 15-30, 57 x 26 = 15-87, 57 x 27 = 16-51, 57 x 28 = 17-15, 57 x 29 = 17-72, 57 x 30 = 18-36, 57 x 31 = 19-0, 57 x 32 = 19-57, 57 x 33 = 20-21, 57 x 34 = 20-78, 57 x 35 = 21-42, 57 x 36 = 22-6, 57 x 37 = 22-63, 57 x 38 = 23-27, 57 x 39 = 23-84, 57 x 40 = 24-48, 57 x 41 = 25-12, 57 x 42 = 25-69, 57 x 43 = 26-33, 57 x 44 = 26-90, 57 x 45 = 27-54, 57 x 46 = 28-18, 57 x 47 = 28-75, 57 x 48 = 29-39, 57 x 49 = 30-3, 57 x 50 = 30-60, 57 x 51 = 31-24, 57 x 52 = 31-81, 57 x 53 = 32-45, 57 x 54 = 33-9, 57 x 55 = 33-66, 57 x 56 = 34-30, 57 x 57 = 34-87, 57 x 58 = 35-51, 57 x 59 = 36-15, 57 x 60 = 36-72, 57 x 61 = 37-36, 57 x 62 = 38-0, 57 x 63 = 38-57, 57 x 64 = 39-21, 57 x 65 = 39-78, 57 x 66 = 40-42, 57 x 67 = 41-6, 57 x 68 = 41-63, 57 x 69 = 42-27, 57 x 70 = 42-84, 57 x 71 = 43-48, 57 x 72 = 44-12, 57 x 73 = 44-69, 57 x 74 = 45-33, 57 x 75 = 45-90, 57 x 76 = 46-54, 57 x 77 = 47-18, 57 x 78 = 47-75, 57 x 79 = 48-39, 57 x 80 = 49-3, 57 x 81 = 49-60, 57 x 82 = 50-24, 57 x 83 = 50-81, 57 x 84 = 51-45, 57 x 85 = 52-9, 57 x 86 = 52-66, 57 x 87 = 53-30, 57 x 88 = 53-87, 57 x 89 = 54-51, 57 x 90 = 55-15, 57 x 91 = 55-72, 57 x 92 = 56-36, 
58 x 1 = 0-58, 58 x 2 = 1-23, 58 x 3 = 1-81, 58 x 4 = 2-46, 58 x 5 = 3-11, 58 x 6 = 3-69, 58 x 7 = 4-34, 58 x 8 = 4-92, 58 x 9 = 5-57, 58 x 10 = 6-22, 58 x 11 = 6-80, 58 x 12 = 7-45, 58 x 13 = 8-10, 58 x 14 = 8-68, 58 x 15 = 9-33, 58 x 16 = 9-91, 58 x 17 = 10-56, 58 x 18 = 11-21, 58 x 19 = 11-79, 58 x 20 = 12-44, 58 x 21 = 13-9, 58 x 22 = 13-67, 58 x 23 = 14-32, 58 x 24 = 14-90, 58 x 25 = 15-55, 58 x 26 = 16-20, 58 x 27 = 16-78, 58 x 28 = 17-43, 58 x 29 = 18-8, 58 x 30 = 18-66, 58 x 31 = 19-31, 58 x 32 = 19-89, 58 x 33 = 20-54, 58 x 34 = 21-19, 58 x 35 = 21-77, 58 x 36 = 22-42, 58 x 37 = 23-7, 58 x 38 = 23-65, 58 x 39 = 24-30, 58 x 40 = 24-88, 58 x 41 = 25-53, 58 x 42 = 26-18, 58 x 43 = 26-76, 58 x 44 = 27-41, 58 x 45 = 28-6, 58 x 46 = 28-64, 58 x 47 = 29-29, 58 x 48 = 29-87, 58 x 49 = 30-52, 58 x 50 = 31-17, 58 x 51 = 31-75, 58 x 52 = 32-40, 58 x 53 = 33-5, 58 x 54 = 33-63, 58 x 55 = 34-28, 58 x 56 = 34-86, 58 x 57 = 35-51, 58 x 58 = 36-16, 58 x 59 = 36-74, 58 x 60 = 37-39, 58 x 61 = 38-4, 58 x 62 = 38-62, 58 x 63 = 39-27, 58 x 64 = 39-85, 58 x 65 = 40-50, 58 x 66 = 41-15, 58 x 67 = 41-73, 58 x 68 = 42-38, 58 x 69 = 43-3, 58 x 70 = 43-61, 58 x 71 = 44-26, 58 x 72 = 44-84, 58 x 73 = 45-49, 58 x 74 = 46-14, 58 x 75 = 46-72, 58 x 76 = 47-37, 58 x 77 = 48-2, 58 x 78 = 48-60, 58 x 79 = 49-25, 58 x 80 = 49-83, 58 x 81 = 50-48, 58 x 82 = 51-13, 58 x 83 = 51-71, 58 x 84 = 52-36, 58 x 85 = 53-1, 58 x 86 = 53-59, 58 x 87 = 54-24, 58 x 88 = 54-82, 58 x 89 = 55-47, 58 x 90 = 56-12, 58 x 91 = 56-70, 58 x 92 = 57-35, 
59 x 1 = 0-59, 59 x 2 = 1-25, 59 x 3 = 1-84, 59 x 4 = 2-50, 59 x 5 = 3-16, 59 x 6 = 3-75, 59 x 7 = 4-41, 59 x 8 = 5-7, 59 x 9 = 5-66, 59 x 10 = 6-32, 59 x 11 = 6-91, 59 x 12 = 7-57, 59 x 13 = 8-23, 59 x 14 = 8-82, 59 x 15 = 9-48, 59 x 16 = 10-14, 59 x 17 = 10-73, 59 x 18 = 11-39, 59 x 19 = 12-5, 59 x 20 = 12-64, 59 x 21 = 13-30, 59 x 22 = 13-89, 59 x 23 = 14-55, 59 x 24 = 15-21, 59 x 25 = 15-80, 59 x 26 = 16-46, 59 x 27 = 17-12, 59 x 28 = 17-71, 59 x 29 = 18-37, 59 x 30 = 19-3, 59 x 31 = 19-62, 59 x 32 = 20-28, 59 x 33 = 20-87, 59 x 34 = 21-53, 59 x 35 = 22-19, 59 x 36 = 22-78, 59 x 37 = 23-44, 59 x 38 = 24-10, 59 x 39 = 24-69, 59 x 40 = 25-35, 59 x 41 = 26-1, 59 x 42 = 26-60, 59 x 43 = 27-26, 59 x 44 = 27-85, 59 x 45 = 28-51, 59 x 46 = 29-17, 59 x 47 = 29-76, 59 x 48 = 30-42, 59 x 49 = 31-8, 59 x 50 = 31-67, 59 x 51 = 32-33, 59 x 52 = 32-92, 59 x 53 = 33-58, 59 x 54 = 34-24, 59 x 55 = 34-83, 59 x 56 = 35-49, 59 x 57 = 36-15, 59 x 58 = 36-74, 59 x 59 = 37-40, 59 x 60 = 38-6, 59 x 61 = 38-65, 59 x 62 = 39-31, 59 x 63 = 39-90, 59 x 64 = 40-56, 59 x 65 = 41-22, 59 x 66 = 41-81, 59 x 67 = 42-47, 59 x 68 = 43-13, 59 x 69 = 43-72, 59 x 70 = 44-38, 59 x 71 = 45-4, 59 x 72 = 45-63, 59 x 73 = 46-29, 59 x 74 = 46-88, 59 x 75 = 47-54, 59 x 76 = 48-20, 59 x 77 = 48-79, 59 x 78 = 49-45, 59 x 79 = 50-11, 59 x 80 = 50-70, 59 x 81 = 51-36, 59 x 82 = 52-2, 59 x 83 = 52-61, 59 x 84 = 53-27, 59 x 85 = 53-86, 59 x 86 = 54-52, 59 x 87 = 55-18, 59 x 88 = 55-77, 59 x 89 = 56-43, 59 x 90 = 57-9, 59 x 91 = 57-68, 59 x 92 = 58-34, 
60 x 1 = 0-60, 60 x 2 = 1-27, 60 x 3 = 1-87, 60 x 4 = 2-54, 60 x 5 = 3-21, 60 x 6 = 3-81, 60 x 7 = 4-48, 60 x 8 = 5-15, 60 x 9 = 5-75, 60 x 10 = 6-42, 60 x 11 = 7-9, 60 x 12 = 7-69, 60 x 13 = 8-36, 60 x 14 = 9-3, 60 x 15 = 9-63, 60 x 16 = 10-30, 60 x 17 = 10-90, 60 x 18 = 11-57, 60 x 19 = 12-24, 60 x 20 = 12-84, 60 x 21 = 13-51, 60 x 22 = 14-18, 60 x 23 = 14-78, 60 x 24 = 15-45, 60 x 25 = 16-12, 60 x 26 = 16-72, 60 x 27 = 17-39, 60 x 28 = 18-6, 60 x 29 = 18-66, 60 x 30 = 19-33, 60 x 31 = 20-0, 60 x 32 = 20-60, 60 x 33 = 21-27, 60 x 34 = 21-87, 60 x 35 = 22-54, 60 x 36 = 23-21, 60 x 37 = 23-81, 60 x 38 = 24-48, 60 x 39 = 25-15, 60 x 40 = 25-75, 60 x 41 = 26-42, 60 x 42 = 27-9, 60 x 43 = 27-69, 60 x 44 = 28-36, 60 x 45 = 29-3, 60 x 46 = 29-63, 60 x 47 = 30-30, 60 x 48 = 30-90, 60 x 49 = 31-57, 60 x 50 = 32-24, 60 x 51 = 32-84, 60 x 52 = 33-51, 60 x 53 = 34-18, 60 x 54 = 34-78, 60 x 55 = 35-45, 60 x 56 = 36-12, 60 x 57 = 36-72, 60 x 58 = 37-39, 60 x 59 = 38-6, 60 x 60 = 38-66, 60 x 61 = 39-33, 60 x 62 = 40-0, 60 x 63 = 40-60, 60 x 64 = 41-27, 60 x 65 = 41-87, 60 x 66 = 42-54, 60 x 67 = 43-21, 60 x 68 = 43-81, 60 x 69 = 44-48, 60 x 70 = 45-15, 60 x 71 = 45-75, 60 x 72 = 46-42, 60 x 73 = 47-9, 60 x 74 = 47-69, 60 x 75 = 48-36, 60 x 76 = 49-3, 60 x 77 = 49-63, 60 x 78 = 50-30, 60 x 79 = 50-90, 60 x 80 = 51-57, 60 x 81 = 52-24, 60 x 82 = 52-84, 60 x 83 = 53-51, 60 x 84 = 54-18, 60 x 85 = 54-78, 60 x 86 = 55-45, 60 x 87 = 56-12, 60 x 88 = 56-72, 60 x 89 = 57-39, 60 x 90 = 58-6, 60 x 91 = 58-66, 60 x 92 = 59-33, 
61 x 1 = 0-61, 61 x 2 = 1-29, 61 x 3 = 1-90, 61 x 4 = 2-58, 61 x 5 = 3-26, 61 x 6 = 3-87, 61 x 7 = 4-55, 61 x 8 = 5-23, 61 x 9 = 5-84, 61 x 10 = 6-52, 61 x 11 = 7-20, 61 x 12 = 7-81, 61 x 13 = 8-49, 61 x 14 = 9-17, 61 x 15 = 9-78, 61 x 16 = 10-46, 61 x 17 = 11-14, 61 x 18 = 11-75, 61 x 19 = 12-43, 61 x 20 = 13-11, 61 x 21 = 13-72, 61 x 22 = 14-40, 61 x 23 = 15-8, 61 x 24 = 15-69, 61 x 25 = 16-37, 61 x 26 = 17-5, 61 x 27 = 17-66, 61 x 28 = 18-34, 61 x 29 = 19-2, 61 x 30 = 19-63, 61 x 31 = 20-31, 61 x 32 = 20-92, 61 x 33 = 21-60, 61 x 34 = 22-28, 61 x 35 = 22-89, 61 x 36 = 23-57, 61 x 37 = 24-25, 61 x 38 = 24-86, 61 x 39 = 25-54, 61 x 40 = 26-22, 61 x 41 = 26-83, 61 x 42 = 27-51, 61 x 43 = 28-19, 61 x 44 = 28-80, 61 x 45 = 29-48, 61 x 46 = 30-16, 61 x 47 = 30-77, 61 x 48 = 31-45, 61 x 49 = 32-13, 61 x 50 = 32-74, 61 x 51 = 33-42, 61 x 52 = 34-10, 61 x 53 = 34-71, 61 x 54 = 35-39, 61 x 55 = 36-7, 61 x 56 = 36-68, 61 x 57 = 37-36, 61 x 58 = 38-4, 61 x 59 = 38-65, 61 x 60 = 39-33, 61 x 61 = 40-1, 61 x 62 = 40-62, 61 x 63 = 41-30, 61 x 64 = 41-91, 61 x 65 = 42-59, 61 x 66 = 43-27, 61 x 67 = 43-88, 61 x 68 = 44-56, 61 x 69 = 45-24, 61 x 70 = 45-85, 61 x 71 = 46-53, 61 x 72 = 47-21, 61 x 73 = 47-82, 61 x 74 = 48-50, 61 x 75 = 49-18, 61 x 76 = 49-79, 61 x 77 = 50-47, 61 x 78 = 51-15, 61 x 79 = 51-76, 61 x 80 = 52-44, 61 x 81 = 53-12, 61 x 82 = 53-73, 61 x 83 = 54-41, 61 x 84 = 55-9, 61 x 85 = 55-70, 61 x 86 = 56-38, 61 x 87 = 57-6, 61 x 88 = 57-67, 61 x 89 = 58-35, 61 x 90 = 59-3, 61 x 91 = 59-64, 61 x 92 = 60-32, 
62 x 1 = 0-62, 62 x 2 = 1-31, 62 x 3 = 2-0, 62 x 4 = 2-62, 62 x 5 = 3-31, 62 x 6 = 4-0, 62 x 7 = 4-62, 62 x 8 = 5-31, 62 x 9 = 6-0, 62 x 10 = 6-62, 62 x 11 = 7-31, 62 x 12 = 8-0, 62 x 13 = 8-62, 62 x 14 = 9-31, 62 x 15 = 10-0, 62 x 16 = 10-62, 62 x 17 = 11-31, 62 x 18 = 12-0, 62 x 19 = 12-62, 62 x 20 = 13-31, 62 x 21 = 14-0, 62 x 22 = 14-62, 62 x 23 = 15-31, 62 x 24 = 16-0, 62 x 25 = 16-62, 62 x 26 = 17-31, 62 x 27 = 18-0, 62 x 28 = 18-62, 62 x 29 = 19-31, 62 x 30 = 20-0, 62 x 31 = 20-62, 62 x 32 = 21-31, 62 x 33 = 22-0, 62 x 34 = 22-62, 62 x 35 = 23-31, 62 x 36 = 24-0, 62 x 37 = 24-62, 62 x 38 = 25-31, 62 x 39 = 26-0, 62 x 40 = 26-62, 62 x 41 = 27-31, 62 x 42 = 28-0, 62 x 43 = 28-62, 62 x 44 = 29-31, 62 x 45 = 30-0, 62 x 46 = 30-62, 62 x 47 = 31-31, 62 x 48 = 32-0, 62 x 49 = 32-62, 62 x 50 = 33-31, 62 x 51 = 34-0, 62 x 52 = 34-62, 62 x 53 = 35-31, 62 x 54 = 36-0, 62 x 55 = 36-62, 62 x 56 = 37-31, 62 x 57 = 38-0, 62 x 58 = 38-62, 62 x 59 = 39-31, 62 x 60 = 40-0, 62 x 61 = 40-62, 62 x 62 = 41-31, 62 x 63 = 42-0, 62 x 64 = 42-62, 62 x 65 = 43-31, 62 x 66 = 44-0, 62 x 67 = 44-62, 62 x 68 = 45-31, 62 x 69 = 46-0, 62 x 70 = 46-62, 62 x 71 = 47-31, 62 x 72 = 48-0, 62 x 73 = 48-62, 62 x 74 = 49-31, 62 x 75 = 50-0, 62 x 76 = 50-62, 62 x 77 = 51-31, 62 x 78 = 52-0, 62 x 79 = 52-62, 62 x 80 = 53-31, 62 x 81 = 54-0, 62 x 82 = 54-62, 62 x 83 = 55-31, 62 x 84 = 56-0, 62 x 85 = 56-62, 62 x 86 = 57-31, 62 x 87 = 58-0, 62 x 88 = 58-62, 62 x 89 = 59-31, 62 x 90 = 60-0, 62 x 91 = 60-62, 62 x 92 = 61-31, 
63 x 1 = 0-63, 63 x 2 = 1-33, 63 x 3 = 2-3, 63 x 4 = 2-66, 63 x 5 = 3-36, 63 x 6 = 4-6, 63 x 7 = 4-69, 63 x 8 = 5-39, 63 x 9 = 6-9, 63 x 10 = 6-72, 63 x 11 = 7-42, 63 x 12 = 8-12, 63 x 13 = 8-75, 63 x 14 = 9-45, 63 x 15 = 10-15, 63 x 16 = 10-78, 63 x 17 = 11-48, 63 x 18 = 12-18, 63 x 19 = 12-81, 63 x 20 = 13-51, 63 x 21 = 14-21, 63 x 22 = 14-84, 63 x 23 = 15-54, 63 x 24 = 16-24, 63 x 25 = 16-87, 63 x 26 = 17-57, 63 x 27 = 18-27, 63 x 28 = 18-90, 63 x 29 = 19-60, 63 x 30 = 20-30, 63 x 31 = 21-0, 63 x 32 = 21-63, 63 x 33 = 22-33, 63 x 34 = 23-3, 63 x 35 = 23-66, 63 x 36 = 24-36, 63 x 37 = 25-6, 63 x 38 = 25-69, 63 x 39 = 26-39, 63 x 40 = 27-9, 63 x 41 = 27-72, 63 x 42 = 28-42, 63 x 43 = 29-12, 63 x 44 = 29-75, 63 x 45 = 30-45, 63 x 46 = 31-15, 63 x 47 = 31-78, 63 x 48 = 32-48, 63 x 49 = 33-18, 63 x 50 = 33-81, 63 x 51 = 34-51, 63 x 52 = 35-21, 63 x 53 = 35-84, 63 x 54 = 36-54, 63 x 55 = 37-24, 63 x 56 = 37-87, 63 x 57 = 38-57, 63 x 58 = 39-27, 63 x 59 = 39-90, 63 x 60 = 40-60, 63 x 61 = 41-30, 63 x 62 = 42-0, 63 x 63 = 42-63, 63 x 64 = 43-33, 63 x 65 = 44-3, 63 x 66 = 44-66, 63 x 67 = 45-36, 63 x 68 = 46-6, 63 x 69 = 46-69, 63 x 70 = 47-39, 63 x 71 = 48-9, 63 x 72 = 48-72, 63 x 73 = 49-42, 63 x 74 = 50-12, 63 x 75 = 50-75, 63 x 76 = 51-45, 63 x 77 = 52-15, 63 x 78 = 52-78, 63 x 79 = 53-48, 63 x 80 = 54-18, 63 x 81 = 54-81, 63 x 82 = 55-51, 63 x 83 = 56-21, 63 x 84 = 56-84, 63 x 85 = 57-54, 63 x 86 = 58-24, 63 x 87 = 58-87, 63 x 88 = 59-57, 63 x 89 = 60-27, 63 x 90 = 60-90, 63 x 91 = 61-60, 63 x 92 = 62-30, 
64 x 1 = 0-64, 64 x 2 = 1-35, 64 x 3 = 2-6, 64 x 4 = 2-70, 64 x 5 = 3-41, 64 x 6 = 4-12, 64 x 7 = 4-76, 64 x 8 = 5-47, 64 x 9 = 6-18, 64 x 10 = 6-82, 64 x 11 = 7-53, 64 x 12 = 8-24, 64 x 13 = 8-88, 64 x 14 = 9-59, 64 x 15 = 10-30, 64 x 16 = 11-1, 64 x 17 = 11-65, 64 x 18 = 12-36, 64 x 19 = 13-7, 64 x 20 = 13-71, 64 x 21 = 14-42, 64 x 22 = 15-13, 64 x 23 = 15-77, 64 x 24 = 16-48, 64 x 25 = 17-19, 64 x 26 = 17-83, 64 x 27 = 18-54, 64 x 28 = 19-25, 64 x 29 = 19-89, 64 x 30 = 20-60, 64 x 31 = 21-31, 64 x 32 = 22-2, 64 x 33 = 22-66, 64 x 34 = 23-37, 64 x 35 = 24-8, 64 x 36 = 24-72, 64 x 37 = 25-43, 64 x 38 = 26-14, 64 x 39 = 26-78, 64 x 40 = 27-49, 64 x 41 = 28-20, 64 x 42 = 28-84, 64 x 43 = 29-55, 64 x 44 = 30-26, 64 x 45 = 30-90, 64 x 46 = 31-61, 64 x 47 = 32-32, 64 x 48 = 33-3, 64 x 49 = 33-67, 64 x 50 = 34-38, 64 x 51 = 35-9, 64 x 52 = 35-73, 64 x 53 = 36-44, 64 x 54 = 37-15, 64 x 55 = 37-79, 64 x 56 = 38-50, 64 x 57 = 39-21, 64 x 58 = 39-85, 64 x 59 = 40-56, 64 x 60 = 41-27, 64 x 61 = 41-91, 64 x 62 = 42-62, 64 x 63 = 43-33, 64 x 64 = 44-4, 64 x 65 = 44-68, 64 x 66 = 45-39, 64 x 67 = 46-10, 64 x 68 = 46-74, 64 x 69 = 47-45, 64 x 70 = 48-16, 64 x 71 = 48-80, 64 x 72 = 49-51, 64 x 73 = 50-22, 64 x 74 = 50-86, 64 x 75 = 51-57, 64 x 76 = 52-28, 64 x 77 = 52-92, 64 x 78 = 53-63, 64 x 79 = 54-34, 64 x 80 = 55-5, 64 x 81 = 55-69, 64 x 82 = 56-40, 64 x 83 = 57-11, 64 x 84 = 57-75, 64 x 85 = 58-46, 64 x 86 = 59-17, 64 x 87 = 59-81, 64 x 88 = 60-52, 64 x 89 = 61-23, 64 x 90 = 61-87, 64 x 91 = 62-58, 64 x 92 = 63-29, 
65 x 1 = 0-65, 65 x 2 = 1-37, 65 x 3 = 2-9, 65 x 4 = 2-74, 65 x 5 = 3-46, 65 x 6 = 4-18, 65 x 7 = 4-83, 65 x 8 = 5-55, 65 x 9 = 6-27, 65 x 10 = 6-92, 65 x 11 = 7-64, 65 x 12 = 8-36, 65 x 13 = 9-8, 65 x 14 = 9-73, 65 x 15 = 10-45, 65 x 16 = 11-17, 65 x 17 = 11-82, 65 x 18 = 12-54, 65 x 19 = 13-26, 65 x 20 = 13-91, 65 x 21 = 14-63, 65 x 22 = 15-35, 65 x 23 = 16-7, 65 x 24 = 16-72, 65 x 25 = 17-44, 65 x 26 = 18-16, 65 x 27 = 18-81, 65 x 28 = 19-53, 65 x 29 = 20-25, 65 x 30 = 20-90, 65 x 31 = 21-62, 65 x 32 = 22-34, 65 x 33 = 23-6, 65 x 34 = 23-71, 65 x 35 = 24-43, 65 x 36 = 25-15, 65 x 37 = 25-80, 65 x 38 = 26-52, 65 x 39 = 27-24, 65 x 40 = 27-89, 65 x 41 = 28-61, 65 x 42 = 29-33, 65 x 43 = 30-5, 65 x 44 = 30-70, 65 x 45 = 31-42, 65 x 46 = 32-14, 65 x 47 = 32-79, 65 x 48 = 33-51, 65 x 49 = 34-23, 65 x 50 = 34-88, 65 x 51 = 35-60, 65 x 52 = 36-32, 65 x 53 = 37-4, 65 x 54 = 37-69, 65 x 55 = 38-41, 65 x 56 = 39-13, 65 x 57 = 39-78, 65 x 58 = 40-50, 65 x 59 = 41-22, 65 x 60 = 41-87, 65 x 61 = 42-59, 65 x 62 = 43-31, 65 x 63 = 44-3, 65 x 64 = 44-68, 65 x 65 = 45-40, 65 x 66 = 46-12, 65 x 67 = 46-77, 65 x 68 = 47-49, 65 x 69 = 48-21, 65 x 70 = 48-86, 65 x 71 = 49-58, 65 x 72 = 50-30, 65 x 73 = 51-2, 65 x 74 = 51-67, 65 x 75 = 52-39, 65 x 76 = 53-11, 65 x 77 = 53-76, 65 x 78 = 54-48, 65 x 79 = 55-20, 65 x 80 = 55-85, 65 x 81 = 56-57, 65 x 82 = 57-29, 65 x 83 = 58-1, 65 x 84 = 58-66, 65 x 85 = 59-38, 65 x 86 = 60-10, 65 x 87 = 60-75, 65 x 88 = 61-47, 65 x 89 = 62-19, 65 x 90 = 62-84, 65 x 91 = 63-56, 65 x 92 = 64-28, 
