63 x 1 = 0-63, 63 x 2 = 1-46, 63 x 3 = 2-29, 63 x 4 = 3-12, 63 x 5 = 3-75, 63 x 6 = 4-58, 63 x 7 = 5-41, 63 x 8 = 6-24, 63 x 9 = 7-7, 63 x 10 = 7-70, 63 x 11 = 8-53, 63 x 12 = 9-36, 63 x 13 = 10-19, 63 x 14 = 11-2, 63 x 15 = 11-65, 63 x 16 = 12-48, 63 x 17 = 13-31, 63 x 18 = 14-14, 63 x 19 = 14-77, 63 x 20 = 15-60, 63 x 21 = 16-43, 63 x 22 = 17-26, 63 x 23 = 18-9, 63 x 24 = 18-72, 63 x 25 = 19-55, 63 x 26 = 20-38, 63 x 27 = 21-21, 63 x 28 = 22-4, 63 x 29 = 22-67, 63 x 30 = 23-50, 63 x 31 = 24-33, 63 x 32 = 25-16, 63 x 33 = 25-79, 63 x 34 = 26-62, 63 x 35 = 27-45, 63 x 36 = 28-28, 63 x 37 = 29-11, 63 x 38 = 29-74, 63 x 39 = 30-57, 63 x 40 = 31-40, 63 x 41 = 32-23, 63 x 42 = 33-6, 63 x 43 = 33-69, 63 x 44 = 34-52, 63 x 45 = 35-35, 63 x 46 = 36-18, 63 x 47 = 37-1, 63 x 48 = 37-64, 63 x 49 = 38-47, 63 x 50 = 39-30, 63 x 51 = 40-13, 63 x 52 = 40-76, 63 x 53 = 41-59, 63 x 54 = 42-42, 63 x 55 = 43-25, 63 x 56 = 44-8, 63 x 57 = 44-71, 63 x 58 = 45-54, 63 x 59 = 46-37, 63 x 60 = 47-20, 63 x 61 = 48-3, 63 x 62 = 48-66, 63 x 63 = 49-49, 63 x 64 = 50-32, 63 x 65 = 51-15, 63 x 66 = 51-78, 63 x 67 = 52-61, 63 x 68 = 53-44, 63 x 69 = 54-27, 63 x 70 = 55-10, 63 x 71 = 55-73, 63 x 72 = 56-56, 63 x 73 = 57-39, 63 x 74 = 58-22, 63 x 75 = 59-5, 63 x 76 = 59-68, 63 x 77 = 60-51, 63 x 78 = 61-34, 63 x 79 = 62-17, 
64 x 1 = 0-64, 64 x 2 = 1-48, 64 x 3 = 2-32, 64 x 4 = 3-16, 64 x 5 = 4-0, 64 x 6 = 4-64, 64 x 7 = 5-48, 64 x 8 = 6-32, 64 x 9 = 7-16, 64 x 10 = 8-0, 64 x 11 = 8-64, 64 x 12 = 9-48, 64 x 13 = 10-32, 64 x 14 = 11-16, 64 x 15 = 12-0, 64 x 16 = 12-64, 64 x 17 = 13-48, 64 x 18 = 14-32, 64 x 19 = 15-16, 64 x 20 = 16-0, 64 x 21 = 16-64, 64 x 22 = 17-48, 64 x 23 = 18-32, 64 x 24 = 19-16, 64 x 25 = 20-0, 64 x 26 = 20-64, 64 x 27 = 21-48, 64 x 28 = 22-32, 64 x 29 = 23-16, 64 x 30 = 24-0, 64 x 31 = 24-64, 64 x 32 = 25-48, 64 x 33 = 26-32, 64 x 34 = 27-16, 64 x 35 = 28-0, 64 x 36 = 28-64, 64 x 37 = 29-48, 64 x 38 = 30-32, 64 x 39 = 31-16, 64 x 40 = 32-0, 64 x 41 = 32-64, 64 x 42 = 33-48, 64 x 43 = 34-32, 64 x 44 = 35-16, 64 x 45 = 36-0, 64 x 46 = 36-64, 64 x 47 = 37-48, 64 x 48 = 38-32, 64 x 49 = 39-16, 64 x 50 = 40-0, 64 x 51 = 40-64, 64 x 52 = 41-48, 64 x 53 = 42-32, 64 x 54 = 43-16, 64 x 55 = 44-0, 64 x 56 = 44-64, 64 x 57 = 45-48, 64 x 58 = 46-32, 64 x 59 = 47-16, 64 x 60 = 48-0, 64 x 61 = 48-64, 64 x 62 = 49-48, 64 x 63 = 50-32, 64 x 64 = 51-16, 64 x 65 = 52-0, 64 x 66 = 52-64, 64 x 67 = 53-48, 64 x 68 = 54-32, 64 x 69 = 55-16, 64 x 70 = 56-0, 64 x 71 = 56-64, 64 x 72 = 57-48, 64 x 73 = 58-32, 64 x 74 = 59-16, 64 x 75 = 60-0, 64 x 76 = 60-64, 64 x 77 = 61-48, 64 x 78 = 62-32, 64 x 79 = 63-16, 
65 x 1 = 0-65, 65 x 2 = 1-50, 65 x 3 = 2-35, 65 x 4 = 3-20, 65 x 5 = 4-5, 65 x 6 = 4-70, 65 x 7 = 5-55, 65 x 8 = 6-40, 65 x 9 = 7-25, 65 x 10 = 8-10, 65 x 11 = 8-75, 65 x 12 = 9-60, 65 x 13 = 10-45, 65 x 14 = 11-30, 65 x 15 = 12-15, 65 x 16 = 13-0, 65 x 17 = 13-65, 65 x 18 = 14-50, 65 x 19 = 15-35, 65 x 20 = 16-20, 65 x 21 = 17-5, 65 x 22 = 17-70, 65 x 23 = 18-55, 65 x 24 = 19-40, 65 x 25 = 20-25, 65 x 26 = 21-10, 65 x 27 = 21-75, 65 x 28 = 22-60, 65 x 29 = 23-45, 65 x 30 = 24-30, 65 x 31 = 25-15, 65 x 32 = 26-0, 65 x 33 = 26-65, 65 x 34 = 27-50, 65 x 35 = 28-35, 65 x 36 = 29-20, 65 x 37 = 30-5, 65 x 38 = 30-70, 65 x 39 = 31-55, 65 x 40 = 32-40, 65 x 41 = 33-25, 65 x 42 = 34-10, 65 x 43 = 34-75, 65 x 44 = 35-60, 65 x 45 = 36-45, 65 x 46 = 37-30, 65 x 47 = 38-15, 65 x 48 = 39-0, 65 x 49 = 39-65, 65 x 50 = 40-50, 65 x 51 = 41-35, 65 x 52 = 42-20, 65 x 53 = 43-5, 65 x 54 = 43-70, 65 x 55 = 44-55, 65 x 56 = 45-40, 65 x 57 = 46-25, 65 x 58 = 47-10, 65 x 59 = 47-75, 65 x 60 = 48-60, 65 x 61 = 49-45, 65 x 62 = 50-30, 65 x 63 = 51-15, 65 x 64 = 52-0, 65 x 65 = 52-65, 65 x 66 = 53-50, 65 x 67 = 54-35, 65 x 68 = 55-20, 65 x 69 = 56-5, 65 x 70 = 56-70, 65 x 71 = 57-55, 65 x 72 = 58-40, 65 x 73 = 59-25, 65 x 74 = 60-10, 65 x 75 = 60-75, 65 x 76 = 61-60, 65 x 77 = 62-45, 65 x 78 = 63-30, 65 x 79 = 64-15, 
66 x 1 = 0-66, 66 x 2 = 1-52, 66 x 3 = 2-38, 66 x 4 = 3-24, 66 x 5 = 4-10, 66 x 6 = 4-76, 66 x 7 = 5-62, 66 x 8 = 6-48, 66 x 9 = 7-34, 66 x 10 = 8-20, 66 x 11 = 9-6, 66 x 12 = 9-72, 66 x 13 = 10-58, 66 x 14 = 11-44, 66 x 15 = 12-30, 66 x 16 = 13-16, 66 x 17 = 14-2, 66 x 18 = 14-68, 66 x 19 = 15-54, 66 x 20 = 16-40, 66 x 21 = 17-26, 66 x 22 = 18-12, 66 x 23 = 18-78, 66 x 24 = 19-64, 66 x 25 = 20-50, 66 x 26 = 21-36, 66 x 27 = 22-22, 66 x 28 = 23-8, 66 x 29 = 23-74, 66 x 30 = 24-60, 66 x 31 = 25-46, 66 x 32 = 26-32, 66 x 33 = 27-18, 66 x 34 = 28-4, 66 x 35 = 28-70, 66 x 36 = 29-56, 66 x 37 = 30-42, 66 x 38 = 31-28, 66 x 39 = 32-14, 66 x 40 = 33-0, 66 x 41 = 33-66, 66 x 42 = 34-52, 66 x 43 = 35-38, 66 x 44 = 36-24, 66 x 45 = 37-10, 66 x 46 = 37-76, 66 x 47 = 38-62, 66 x 48 = 39-48, 66 x 49 = 40-34, 66 x 50 = 41-20, 66 x 51 = 42-6, 66 x 52 = 42-72, 66 x 53 = 43-58, 66 x 54 = 44-44, 66 x 55 = 45-30, 66 x 56 = 46-16, 66 x 57 = 47-2, 66 x 58 = 47-68, 66 x 59 = 48-54, 66 x 60 = 49-40, 66 x 61 = 50-26, 66 x 62 = 51-12, 66 x 63 = 51-78, 66 x 64 = 52-64, 66 x 65 = 53-50, 66 x 66 = 54-36, 66 x 67 = 55-22, 66 x 68 = 56-8, 66 x 69 = 56-74, 66 x 70 = 57-60, 66 x 71 = 58-46, 66 x 72 = 59-32, 66 x 73 = 60-18, 66 x 74 = 61-4, 66 x 75 = 61-70, 66 x 76 = 62-56, 66 x 77 = 63-42, 66 x 78 = 64-28, 66 x 79 = 65-14, 
67 x 1 = 0-67, 67 x 2 = 1-54, 67 x 3 = 2-41, 67 x 4 = 3-28, 67 x 5 = 4-15, 67 x 6 = 5-2, 67 x 7 = 5-69, 67 x 8 = 6-56, 67 x 9 = 7-43, 67 x 10 = 8-30, 67 x 11 = 9-17, 67 x 12 = 10-4, 67 x 13 = 10-71, 67 x 14 = 11-58, 67 x 15 = 12-45, 67 x 16 = 13-32, 67 x 17 = 14-19, 67 x 18 = 15-6, 67 x 19 = 15-73, 67 x 20 = 16-60, 67 x 21 = 17-47, 67 x 22 = 18-34, 67 x 23 = 19-21, 67 x 24 = 20-8, 67 x 25 = 20-75, 67 x 26 = 21-62, 67 x 27 = 22-49, 67 x 28 = 23-36, 67 x 29 = 24-23, 67 x 30 = 25-10, 67 x 31 = 25-77, 67 x 32 = 26-64, 67 x 33 = 27-51, 67 x 34 = 28-38, 67 x 35 = 29-25, 67 x 36 = 30-12, 67 x 37 = 30-79, 67 x 38 = 31-66, 67 x 39 = 32-53, 67 x 40 = 33-40, 67 x 41 = 34-27, 67 x 42 = 35-14, 67 x 43 = 36-1, 67 x 44 = 36-68, 67 x 45 = 37-55, 67 x 46 = 38-42, 67 x 47 = 39-29, 67 x 48 = 40-16, 67 x 49 = 41-3, 67 x 50 = 41-70, 67 x 51 = 42-57, 67 x 52 = 43-44, 67 x 53 = 44-31, 67 x 54 = 45-18, 67 x 55 = 46-5, 67 x 56 = 46-72, 67 x 57 = 47-59, 67 x 58 = 48-46, 67 x 59 = 49-33, 67 x 60 = 50-20, 67 x 61 = 51-7, 67 x 62 = 51-74, 67 x 63 = 52-61, 67 x 64 = 53-48, 67 x 65 = 54-35, 67 x 66 = 55-22, 67 x 67 = 56-9, 67 x 68 = 56-76, 67 x 69 = 57-63, 67 x 70 = 58-50, 67 x 71 = 59-37, 67 x 72 = 60-24, 67 x 73 = 61-11, 67 x 74 = 61-78, 67 x 75 = 62-65, 67 x 76 = 63-52, 67 x 77 = 64-39, 67 x 78 = 65-26, 67 x 79 = 66-13, 
68 x 1 = 0-68, 68 x 2 = 1-56, 68 x 3 = 2-44, 68 x 4 = 3-32, 68 x 5 = 4-20, 68 x 6 = 5-8, 68 x 7 = 5-76, 68 x 8 = 6-64, 68 x 9 = 7-52, 68 x 10 = 8-40, 68 x 11 = 9-28, 68 x 12 = 10-16, 68 x 13 = 11-4, 68 x 14 = 11-72, 68 x 15 = 12-60, 68 x 16 = 13-48, 68 x 17 = 14-36, 68 x 18 = 15-24, 68 x 19 = 16-12, 68 x 20 = 17-0, 68 x 21 = 17-68, 68 x 22 = 18-56, 68 x 23 = 19-44, 68 x 24 = 20-32, 68 x 25 = 21-20, 68 x 26 = 22-8, 68 x 27 = 22-76, 68 x 28 = 23-64, 68 x 29 = 24-52, 68 x 30 = 25-40, 68 x 31 = 26-28, 68 x 32 = 27-16, 68 x 33 = 28-4, 68 x 34 = 28-72, 68 x 35 = 29-60, 68 x 36 = 30-48, 68 x 37 = 31-36, 68 x 38 = 32-24, 68 x 39 = 33-12, 68 x 40 = 34-0, 68 x 41 = 34-68, 68 x 42 = 35-56, 68 x 43 = 36-44, 68 x 44 = 37-32, 68 x 45 = 38-20, 68 x 46 = 39-8, 68 x 47 = 39-76, 68 x 48 = 40-64, 68 x 49 = 41-52, 68 x 50 = 42-40, 68 x 51 = 43-28, 68 x 52 = 44-16, 68 x 53 = 45-4, 68 x 54 = 45-72, 68 x 55 = 46-60, 68 x 56 = 47-48, 68 x 57 = 48-36, 68 x 58 = 49-24, 68 x 59 = 50-12, 68 x 60 = 51-0, 68 x 61 = 51-68, 68 x 62 = 52-56, 68 x 63 = 53-44, 68 x 64 = 54-32, 68 x 65 = 55-20, 68 x 66 = 56-8, 68 x 67 = 56-76, 68 x 68 = 57-64, 68 x 69 = 58-52, 68 x 70 = 59-40, 68 x 71 = 60-28, 68 x 72 = 61-16, 68 x 73 = 62-4, 68 x 74 = 62-72, 68 x 75 = 63-60, 68 x 76 = 64-48, 68 x 77 = 65-36, 68 x 78 = 66-24, 68 x 79 = 67-12, 
69 x 1 = 0-69, 69 x 2 = 1-58, 69 x 3 = 2-47, 69 x 4 = 3-36, 69 x 5 = 4-25, 69 x 6 = 5-14, 69 x 7 = 6-3, 69 x 8 = 6-72, 69 x 9 = 7-61, 69 x 10 = 8-50, 69 x 11 = 9-39, 69 x 12 = 10-28, 69 x 13 = 11-17, 69 x 14 = 12-6, 69 x 15 = 12-75, 69 x 16 = 13-64, 69 x 17 = 14-53, 69 x 18 = 15-42, 69 x 19 = 16-31, 69 x 20 = 17-20, 69 x 21 = 18-9, 69 x 22 = 18-78, 69 x 23 = 19-67, 69 x 24 = 20-56, 69 x 25 = 21-45, 69 x 26 = 22-34, 69 x 27 = 23-23, 69 x 28 = 24-12, 69 x 29 = 25-1, 69 x 30 = 25-70, 69 x 31 = 26-59, 69 x 32 = 27-48, 69 x 33 = 28-37, 69 x 34 = 29-26, 69 x 35 = 30-15, 69 x 36 = 31-4, 69 x 37 = 31-73, 69 x 38 = 32-62, 69 x 39 = 33-51, 69 x 40 = 34-40, 69 x 41 = 35-29, 69 x 42 = 36-18, 69 x 43 = 37-7, 69 x 44 = 37-76, 69 x 45 = 38-65, 69 x 46 = 39-54, 69 x 47 = 40-43, 69 x 48 = 41-32, 69 x 49 = 42-21, 69 x 50 = 43-10, 69 x 51 = 43-79, 69 x 52 = 44-68, 69 x 53 = 45-57, 69 x 54 = 46-46, 69 x 55 = 47-35, 69 x 56 = 48-24, 69 x 57 = 49-13, 69 x 58 = 50-2, 69 x 59 = 50-71, 69 x 60 = 51-60, 69 x 61 = 52-49, 69 x 62 = 53-38, 69 x 63 = 54-27, 69 x 64 = 55-16, 69 x 65 = 56-5, 69 x 66 = 56-74, 69 x 67 = 57-63, 69 x 68 = 58-52, 69 x 69 = 59-41, 69 x 70 = 60-30, 69 x 71 = 61-19, 69 x 72 = 62-8, 69 x 73 = 62-77, 69 x 74 = 63-66, 69 x 75 = 64-55, 69 x 76 = 65-44, 69 x 77 = 66-33, 69 x 78 = 67-22, 69 x 79 = 68-11, 
70 x 1 = 0-70, 70 x 2 = 1-60, 70 x 3 = 2-50, 70 x 4 = 3-40, 70 x 5 = 4-30, 70 x 6 = 5-20, 70 x 7 = 6-10, 70 x 8 = 7-0, 70 x 9 = 7-70, 70 x 10 = 8-60, 70 x 11 = 9-50, 70 x 12 = 10-40, 70 x 13 = 11-30, 70 x 14 = 12-20, 70 x 15 = 13-10, 70 x 16 = 14-0, 70 x 17 = 14-70, 70 x 18 = 15-60, 70 x 19 = 16-50, 70 x 20 = 17-40, 70 x 21 = 18-30, 70 x 22 = 19-20, 70 x 23 = 20-10, 70 x 24 = 21-0, 70 x 25 = 21-70, 70 x 26 = 22-60, 70 x 27 = 23-50, 70 x 28 = 24-40, 70 x 29 = 25-30, 70 x 30 = 26-20, 70 x 31 = 27-10, 70 x 32 = 28-0, 70 x 33 = 28-70, 70 x 34 = 29-60, 70 x 35 = 30-50, 70 x 36 = 31-40, 70 x 37 = 32-30, 70 x 38 = 33-20, 70 x 39 = 34-10, 70 x 40 = 35-0, 70 x 41 = 35-70, 70 x 42 = 36-60, 70 x 43 = 37-50, 70 x 44 = 38-40, 70 x 45 = 39-30, 70 x 46 = 40-20, 70 x 47 = 41-10, 70 x 48 = 42-0, 70 x 49 = 42-70, 70 x 50 = 43-60, 70 x 51 = 44-50, 70 x 52 = 45-40, 70 x 53 = 46-30, 70 x 54 = 47-20, 70 x 55 = 48-10, 70 x 56 = 49-0, 70 x 57 = 49-70, 70 x 58 = 50-60, 70 x 59 = 51-50, 70 x 60 = 52-40, 70 x 61 = 53-30, 70 x 62 = 54-20, 70 x 63 = 55-10, 70 x 64 = 56-0, 70 x 65 = 56-70, 70 x 66 = 57-60, 70 x 67 = 58-50, 70 x 68 = 59-40, 70 x 69 = 60-30, 70 x 70 = 61-20, 70 x 71 = 62-10, 70 x 72 = 63-0, 70 x 73 = 63-70, 70 x 74 = 64-60, 70 x 75 = 65-50, 70 x 76 = 66-40, 70 x 77 = 67-30, 70 x 78 = 68-20, 70 x 79 = 69-10, 
71 x 1 = 0-71, 71 x 2 = 1-62, 71 x 3 = 2-53, 71 x 4 = 3-44, 71 x 5 = 4-35, 71 x 6 = 5-26, 71 x 7 = 6-17, 71 x 8 = 7-8, 71 x 9 = 7-79, 71 x 10 = 8-70, 71 x 11 = 9-61, 71 x 12 = 10-52, 71 x 13 = 11-43, 71 x 14 = 12-34, 71 x 15 = 13-25, 71 x 16 = 14-16, 71 x 17 = 15-7, 71 x 18 = 15-78, 71 x 19 = 16-69, 71 x 20 = 17-60, 71 x 21 = 18-51, 71 x 22 = 19-42, 71 x 23 = 20-33, 71 x 24 = 21-24, 71 x 25 = 22-15, 71 x 26 = 23-6, 71 x 27 = 23-77, 71 x 28 = 24-68, 71 x 29 = 25-59, 71 x 30 = 26-50, 71 x 31 = 27-41, 71 x 32 = 28-32, 71 x 33 = 29-23, 71 x 34 = 30-14, 71 x 35 = 31-5, 71 x 36 = 31-76, 71 x 37 = 32-67, 71 x 38 = 33-58, 71 x 39 = 34-49, 71 x 40 = 35-40, 71 x 41 = 36-31, 71 x 42 = 37-22, 71 x 43 = 38-13, 71 x 44 = 39-4, 71 x 45 = 39-75, 71 x 46 = 40-66, 71 x 47 = 41-57, 71 x 48 = 42-48, 71 x 49 = 43-39, 71 x 50 = 44-30, 71 x 51 = 45-21, 71 x 52 = 46-12, 71 x 53 = 47-3, 71 x 54 = 47-74, 71 x 55 = 48-65, 71 x 56 = 49-56, 71 x 57 = 50-47, 71 x 58 = 51-38, 71 x 59 = 52-29, 71 x 60 = 53-20, 71 x 61 = 54-11, 71 x 62 = 55-2, 71 x 63 = 55-73, 71 x 64 = 56-64, 71 x 65 = 57-55, 71 x 66 = 58-46, 71 x 67 = 59-37, 71 x 68 = 60-28, 71 x 69 = 61-19, 71 x 70 = 62-10, 71 x 71 = 63-1, 71 x 72 = 63-72, 71 x 73 = 64-63, 71 x 74 = 65-54, 71 x 75 = 66-45, 71 x 76 = 67-36, 71 x 77 = 68-27, 71 x 78 = 69-18, 71 x 79 = 70-9, 
72 x 1 = 0-72, 72 x 2 = 1-64, 72 x 3 = 2-56, 72 x 4 = 3-48, 72 x 5 = 4-40, 72 x 6 = 5-32, 72 x 7 = 6-24, 72 x 8 = 7-16, 72 x 9 = 8-8, 72 x 10 = 9-0, 72 x 11 = 9-72, 72 x 12 = 10-64, 72 x 13 = 11-56, 72 x 14 = 12-48, 72 x 15 = 13-40, 72 x 16 = 14-32, 72 x 17 = 15-24, 72 x 18 = 16-16, 72 x 19 = 17-8, 72 x 20 = 18-0, 72 x 21 = 18-72, 72 x 22 = 19-64, 72 x 23 = 20-56, 72 x 24 = 21-48, 72 x 25 = 22-40, 72 x 26 = 23-32, 72 x 27 = 24-24, 72 x 28 = 25-16, 72 x 29 = 26-8, 72 x 30 = 27-0, 72 x 31 = 27-72, 72 x 32 = 28-64, 72 x 33 = 29-56, 72 x 34 = 30-48, 72 x 35 = 31-40, 72 x 36 = 32-32, 72 x 37 = 33-24, 72 x 38 = 34-16, 72 x 39 = 35-8, 72 x 40 = 36-0, 72 x 41 = 36-72, 72 x 42 = 37-64, 72 x 43 = 38-56, 72 x 44 = 39-48, 72 x 45 = 40-40, 72 x 46 = 41-32, 72 x 47 = 42-24, 72 x 48 = 43-16, 72 x 49 = 44-8, 72 x 50 = 45-0, 72 x 51 = 45-72, 72 x 52 = 46-64, 72 x 53 = 47-56, 72 x 54 = 48-48, 72 x 55 = 49-40, 72 x 56 = 50-32, 72 x 57 = 51-24, 72 x 58 = 52-16, 72 x 59 = 53-8, 72 x 60 = 54-0, 72 x 61 = 54-72, 72 x 62 = 55-64, 72 x 63 = 56-56, 72 x 64 = 57-48, 72 x 65 = 58-40, 72 x 66 = 59-32, 72 x 67 = 60-24, 72 x 68 = 61-16, 72 x 69 = 62-8, 72 x 70 = 63-0, 72 x 71 = 63-72, 72 x 72 = 64-64, 72 x 73 = 65-56, 72 x 74 = 66-48, 72 x 75 = 67-40, 72 x 76 = 68-32, 72 x 77 = 69-24, 72 x 78 = 70-16, 72 x 79 = 71-8, 
73 x 1 = 0-73, 73 x 2 = 1-66, 73 x 3 = 2-59, 73 x 4 = 3-52, 73 x 5 = 4-45, 73 x 6 = 5-38, 73 x 7 = 6-31, 73 x 8 = 7-24, 73 x 9 = 8-17, 73 x 10 = 9-10, 73 x 11 = 10-3, 73 x 12 = 10-76, 73 x 13 = 11-69, 73 x 14 = 12-62, 73 x 15 = 13-55, 73 x 16 = 14-48, 73 x 17 = 15-41, 73 x 18 = 16-34, 73 x 19 = 17-27, 73 x 20 = 18-20, 73 x 21 = 19-13, 73 x 22 = 20-6, 73 x 23 = 20-79, 73 x 24 = 21-72, 73 x 25 = 22-65, 73 x 26 = 23-58, 73 x 27 = 24-51, 73 x 28 = 25-44, 73 x 29 = 26-37, 73 x 30 = 27-30, 73 x 31 = 28-23, 73 x 32 = 29-16, 73 x 33 = 30-9, 73 x 34 = 31-2, 73 x 35 = 31-75, 73 x 36 = 32-68, 73 x 37 = 33-61, 73 x 38 = 34-54, 73 x 39 = 35-47, 73 x 40 = 36-40, 73 x 41 = 37-33, 73 x 42 = 38-26, 73 x 43 = 39-19, 73 x 44 = 40-12, 73 x 45 = 41-5, 73 x 46 = 41-78, 73 x 47 = 42-71, 73 x 48 = 43-64, 73 x 49 = 44-57, 73 x 50 = 45-50, 73 x 51 = 46-43, 73 x 52 = 47-36, 73 x 53 = 48-29, 73 x 54 = 49-22, 73 x 55 = 50-15, 73 x 56 = 51-8, 73 x 57 = 52-1, 73 x 58 = 52-74, 73 x 59 = 53-67, 73 x 60 = 54-60, 73 x 61 = 55-53, 73 x 62 = 56-46, 73 x 63 = 57-39, 73 x 64 = 58-32, 73 x 65 = 59-25, 73 x 66 = 60-18, 73 x 67 = 61-11, 73 x 68 = 62-4, 73 x 69 = 62-77, 73 x 70 = 63-70, 73 x 71 = 64-63, 73 x 72 = 65-56, 73 x 73 = 66-49, 73 x 74 = 67-42, 73 x 75 = 68-35, 73 x 76 = 69-28, 73 x 77 = 70-21, 73 x 78 = 71-14, 73 x 79 = 72-7, 
74 x 1 = 0-74, 74 x 2 = 1-68, 74 x 3 = 2-62, 74 x 4 = 3-56, 74 x 5 = 4-50, 74 x 6 = 5-44, 74 x 7 = 6-38, 74 x 8 = 7-32, 74 x 9 = 8-26, 74 x 10 = 9-20, 74 x 11 = 10-14, 74 x 12 = 11-8, 74 x 13 = 12-2, 74 x 14 = 12-76, 74 x 15 = 13-70, 74 x 16 = 14-64, 74 x 17 = 15-58, 74 x 18 = 16-52, 74 x 19 = 17-46, 74 x 20 = 18-40, 74 x 21 = 19-34, 74 x 22 = 20-28, 74 x 23 = 21-22, 74 x 24 = 22-16, 74 x 25 = 23-10, 74 x 26 = 24-4, 74 x 27 = 24-78, 74 x 28 = 25-72, 74 x 29 = 26-66, 74 x 30 = 27-60, 74 x 31 = 28-54, 74 x 32 = 29-48, 74 x 33 = 30-42, 74 x 34 = 31-36, 74 x 35 = 32-30, 74 x 36 = 33-24, 74 x 37 = 34-18, 74 x 38 = 35-12, 74 x 39 = 36-6, 74 x 40 = 37-0, 74 x 41 = 37-74, 74 x 42 = 38-68, 74 x 43 = 39-62, 74 x 44 = 40-56, 74 x 45 = 41-50, 74 x 46 = 42-44, 74 x 47 = 43-38, 74 x 48 = 44-32, 74 x 49 = 45-26, 74 x 50 = 46-20, 74 x 51 = 47-14, 74 x 52 = 48-8, 74 x 53 = 49-2, 74 x 54 = 49-76, 74 x 55 = 50-70, 74 x 56 = 51-64, 74 x 57 = 52-58, 74 x 58 = 53-52, 74 x 59 = 54-46, 74 x 60 = 55-40, 74 x 61 = 56-34, 74 x 62 = 57-28, 74 x 63 = 58-22, 74 x 64 = 59-16, 74 x 65 = 60-10, 74 x 66 = 61-4, 74 x 67 = 61-78, 74 x 68 = 62-72, 74 x 69 = 63-66, 74 x 70 = 64-60, 74 x 71 = 65-54, 74 x 72 = 66-48, 74 x 73 = 67-42, 74 x 74 = 68-36, 74 x 75 = 69-30, 74 x 76 = 70-24, 74 x 77 = 71-18, 74 x 78 = 72-12, 74 x 79 = 73-6, 
75 x 1 = 0-75, 75 x 2 = 1-70, 75 x 3 = 2-65, 75 x 4 = 3-60, 75 x 5 = 4-55, 75 x 6 = 5-50, 75 x 7 = 6-45, 75 x 8 = 7-40, 75 x 9 = 8-35, 75 x 10 = 9-30, 75 x 11 = 10-25, 75 x 12 = 11-20, 75 x 13 = 12-15, 75 x 14 = 13-10, 75 x 15 = 14-5, 75 x 16 = 15-0, 75 x 17 = 15-75, 75 x 18 = 16-70, 75 x 19 = 17-65, 75 x 20 = 18-60, 75 x 21 = 19-55, 75 x 22 = 20-50, 75 x 23 = 21-45, 75 x 24 = 22-40, 75 x 25 = 23-35, 75 x 26 = 24-30, 75 x 27 = 25-25, 75 x 28 = 26-20, 75 x 29 = 27-15, 75 x 30 = 28-10, 75 x 31 = 29-5, 75 x 32 = 30-0, 75 x 33 = 30-75, 75 x 34 = 31-70, 75 x 35 = 32-65, 75 x 36 = 33-60, 75 x 37 = 34-55, 75 x 38 = 35-50, 75 x 39 = 36-45, 75 x 40 = 37-40, 75 x 41 = 38-35, 75 x 42 = 39-30, 75 x 43 = 40-25, 75 x 44 = 41-20, 75 x 45 = 42-15, 75 x 46 = 43-10, 75 x 47 = 44-5, 75 x 48 = 45-0, 75 x 49 = 45-75, 75 x 50 = 46-70, 75 x 51 = 47-65, 75 x 52 = 48-60, 75 x 53 = 49-55, 75 x 54 = 50-50, 75 x 55 = 51-45, 75 x 56 = 52-40, 75 x 57 = 53-35, 75 x 58 = 54-30, 75 x 59 = 55-25, 75 x 60 = 56-20, 75 x 61 = 57-15, 75 x 62 = 58-10, 75 x 63 = 59-5, 75 x 64 = 60-0, 75 x 65 = 60-75, 75 x 66 = 61-70, 75 x 67 = 62-65, 75 x 68 = 63-60, 75 x 69 = 64-55, 75 x 70 = 65-50, 75 x 71 = 66-45, 75 x 72 = 67-40, 75 x 73 = 68-35, 75 x 74 = 69-30, 75 x 75 = 70-25, 75 x 76 = 71-20, 75 x 77 = 72-15, 75 x 78 = 73-10, 75 x 79 = 74-5, 
