39 x 1 = 0-39, 39 x 2 = 0-78, 39 x 3 = 1-10, 39 x 4 = 1-49, 39 x 5 = 1-88, 39 x 6 = 2-20, 39 x 7 = 2-59, 39 x 8 = 2-98, 39 x 9 = 3-30, 39 x 10 = 3-69, 39 x 11 = 4-1, 39 x 12 = 4-40, 39 x 13 = 4-79, 39 x 14 = 5-11, 39 x 15 = 5-50, 39 x 16 = 5-89, 39 x 17 = 6-21, 39 x 18 = 6-60, 39 x 19 = 6-99, 39 x 20 = 7-31, 39 x 21 = 7-70, 39 x 22 = 8-2, 39 x 23 = 8-41, 39 x 24 = 8-80, 39 x 25 = 9-12, 39 x 26 = 9-51, 39 x 27 = 9-90, 39 x 28 = 10-22, 39 x 29 = 10-61, 39 x 30 = 10-100, 39 x 31 = 11-32, 39 x 32 = 11-71, 39 x 33 = 12-3, 39 x 34 = 12-42, 39 x 35 = 12-81, 39 x 36 = 13-13, 39 x 37 = 13-52, 39 x 38 = 13-91, 39 x 39 = 14-23, 39 x 40 = 14-62, 39 x 41 = 14-101, 39 x 42 = 15-33, 39 x 43 = 15-72, 39 x 44 = 16-4, 39 x 45 = 16-43, 39 x 46 = 16-82, 39 x 47 = 17-14, 39 x 48 = 17-53, 39 x 49 = 17-92, 39 x 50 = 18-24, 39 x 51 = 18-63, 39 x 52 = 18-102, 39 x 53 = 19-34, 39 x 54 = 19-73, 39 x 55 = 20-5, 39 x 56 = 20-44, 39 x 57 = 20-83, 39 x 58 = 21-15, 39 x 59 = 21-54, 39 x 60 = 21-93, 39 x 61 = 22-25, 39 x 62 = 22-64, 39 x 63 = 22-103, 39 x 64 = 23-35, 39 x 65 = 23-74, 39 x 66 = 24-6, 39 x 67 = 24-45, 39 x 68 = 24-84, 39 x 69 = 25-16, 39 x 70 = 25-55, 39 x 71 = 25-94, 39 x 72 = 26-26, 39 x 73 = 26-65, 39 x 74 = 26-104, 39 x 75 = 27-36, 39 x 76 = 27-75, 39 x 77 = 28-7, 39 x 78 = 28-46, 39 x 79 = 28-85, 39 x 80 = 29-17, 39 x 81 = 29-56, 39 x 82 = 29-95, 39 x 83 = 30-27, 39 x 84 = 30-66, 39 x 85 = 30-105, 39 x 86 = 31-37, 39 x 87 = 31-76, 39 x 88 = 32-8, 39 x 89 = 32-47, 39 x 90 = 32-86, 39 x 91 = 33-18, 39 x 92 = 33-57, 39 x 93 = 33-96, 39 x 94 = 34-28, 39 x 95 = 34-67, 39 x 96 = 34-106, 39 x 97 = 35-38, 39 x 98 = 35-77, 39 x 99 = 36-9, 39 x 100 = 36-48, 39 x 101 = 36-87, 39 x 102 = 37-19, 39 x 103 = 37-58, 39 x 104 = 37-97, 39 x 105 = 38-29, 39 x 106 = 38-68, 
40 x 1 = 0-40, 40 x 2 = 0-80, 40 x 3 = 1-13, 40 x 4 = 1-53, 40 x 5 = 1-93, 40 x 6 = 2-26, 40 x 7 = 2-66, 40 x 8 = 2-106, 40 x 9 = 3-39, 40 x 10 = 3-79, 40 x 11 = 4-12, 40 x 12 = 4-52, 40 x 13 = 4-92, 40 x 14 = 5-25, 40 x 15 = 5-65, 40 x 16 = 5-105, 40 x 17 = 6-38, 40 x 18 = 6-78, 40 x 19 = 7-11, 40 x 20 = 7-51, 40 x 21 = 7-91, 40 x 22 = 8-24, 40 x 23 = 8-64, 40 x 24 = 8-104, 40 x 25 = 9-37, 40 x 26 = 9-77, 40 x 27 = 10-10, 40 x 28 = 10-50, 40 x 29 = 10-90, 40 x 30 = 11-23, 40 x 31 = 11-63, 40 x 32 = 11-103, 40 x 33 = 12-36, 40 x 34 = 12-76, 40 x 35 = 13-9, 40 x 36 = 13-49, 40 x 37 = 13-89, 40 x 38 = 14-22, 40 x 39 = 14-62, 40 x 40 = 14-102, 40 x 41 = 15-35, 40 x 42 = 15-75, 40 x 43 = 16-8, 40 x 44 = 16-48, 40 x 45 = 16-88, 40 x 46 = 17-21, 40 x 47 = 17-61, 40 x 48 = 17-101, 40 x 49 = 18-34, 40 x 50 = 18-74, 40 x 51 = 19-7, 40 x 52 = 19-47, 40 x 53 = 19-87, 40 x 54 = 20-20, 40 x 55 = 20-60, 40 x 56 = 20-100, 40 x 57 = 21-33, 40 x 58 = 21-73, 40 x 59 = 22-6, 40 x 60 = 22-46, 40 x 61 = 22-86, 40 x 62 = 23-19, 40 x 63 = 23-59, 40 x 64 = 23-99, 40 x 65 = 24-32, 40 x 66 = 24-72, 40 x 67 = 25-5, 40 x 68 = 25-45, 40 x 69 = 25-85, 40 x 70 = 26-18, 40 x 71 = 26-58, 40 x 72 = 26-98, 40 x 73 = 27-31, 40 x 74 = 27-71, 40 x 75 = 28-4, 40 x 76 = 28-44, 40 x 77 = 28-84, 40 x 78 = 29-17, 40 x 79 = 29-57, 40 x 80 = 29-97, 40 x 81 = 30-30, 40 x 82 = 30-70, 40 x 83 = 31-3, 40 x 84 = 31-43, 40 x 85 = 31-83, 40 x 86 = 32-16, 40 x 87 = 32-56, 40 x 88 = 32-96, 40 x 89 = 33-29, 40 x 90 = 33-69, 40 x 91 = 34-2, 40 x 92 = 34-42, 40 x 93 = 34-82, 40 x 94 = 35-15, 40 x 95 = 35-55, 40 x 96 = 35-95, 40 x 97 = 36-28, 40 x 98 = 36-68, 40 x 99 = 37-1, 40 x 100 = 37-41, 40 x 101 = 37-81, 40 x 102 = 38-14, 40 x 103 = 38-54, 40 x 104 = 38-94, 40 x 105 = 39-27, 40 x 106 = 39-67, 
41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-16, 41 x 4 = 1-57, 41 x 5 = 1-98, 41 x 6 = 2-32, 41 x 7 = 2-73, 41 x 8 = 3-7, 41 x 9 = 3-48, 41 x 10 = 3-89, 41 x 11 = 4-23, 41 x 12 = 4-64, 41 x 13 = 4-105, 41 x 14 = 5-39, 41 x 15 = 5-80, 41 x 16 = 6-14, 41 x 17 = 6-55, 41 x 18 = 6-96, 41 x 19 = 7-30, 41 x 20 = 7-71, 41 x 21 = 8-5, 41 x 22 = 8-46, 41 x 23 = 8-87, 41 x 24 = 9-21, 41 x 25 = 9-62, 41 x 26 = 9-103, 41 x 27 = 10-37, 41 x 28 = 10-78, 41 x 29 = 11-12, 41 x 30 = 11-53, 41 x 31 = 11-94, 41 x 32 = 12-28, 41 x 33 = 12-69, 41 x 34 = 13-3, 41 x 35 = 13-44, 41 x 36 = 13-85, 41 x 37 = 14-19, 41 x 38 = 14-60, 41 x 39 = 14-101, 41 x 40 = 15-35, 41 x 41 = 15-76, 41 x 42 = 16-10, 41 x 43 = 16-51, 41 x 44 = 16-92, 41 x 45 = 17-26, 41 x 46 = 17-67, 41 x 47 = 18-1, 41 x 48 = 18-42, 41 x 49 = 18-83, 41 x 50 = 19-17, 41 x 51 = 19-58, 41 x 52 = 19-99, 41 x 53 = 20-33, 41 x 54 = 20-74, 41 x 55 = 21-8, 41 x 56 = 21-49, 41 x 57 = 21-90, 41 x 58 = 22-24, 41 x 59 = 22-65, 41 x 60 = 22-106, 41 x 61 = 23-40, 41 x 62 = 23-81, 41 x 63 = 24-15, 41 x 64 = 24-56, 41 x 65 = 24-97, 41 x 66 = 25-31, 41 x 67 = 25-72, 41 x 68 = 26-6, 41 x 69 = 26-47, 41 x 70 = 26-88, 41 x 71 = 27-22, 41 x 72 = 27-63, 41 x 73 = 27-104, 41 x 74 = 28-38, 41 x 75 = 28-79, 41 x 76 = 29-13, 41 x 77 = 29-54, 41 x 78 = 29-95, 41 x 79 = 30-29, 41 x 80 = 30-70, 41 x 81 = 31-4, 41 x 82 = 31-45, 41 x 83 = 31-86, 41 x 84 = 32-20, 41 x 85 = 32-61, 41 x 86 = 32-102, 41 x 87 = 33-36, 41 x 88 = 33-77, 41 x 89 = 34-11, 41 x 90 = 34-52, 41 x 91 = 34-93, 41 x 92 = 35-27, 41 x 93 = 35-68, 41 x 94 = 36-2, 41 x 95 = 36-43, 41 x 96 = 36-84, 41 x 97 = 37-18, 41 x 98 = 37-59, 41 x 99 = 37-100, 41 x 100 = 38-34, 41 x 101 = 38-75, 41 x 102 = 39-9, 41 x 103 = 39-50, 41 x 104 = 39-91, 41 x 105 = 40-25, 41 x 106 = 40-66, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-19, 42 x 4 = 1-61, 42 x 5 = 1-103, 42 x 6 = 2-38, 42 x 7 = 2-80, 42 x 8 = 3-15, 42 x 9 = 3-57, 42 x 10 = 3-99, 42 x 11 = 4-34, 42 x 12 = 4-76, 42 x 13 = 5-11, 42 x 14 = 5-53, 42 x 15 = 5-95, 42 x 16 = 6-30, 42 x 17 = 6-72, 42 x 18 = 7-7, 42 x 19 = 7-49, 42 x 20 = 7-91, 42 x 21 = 8-26, 42 x 22 = 8-68, 42 x 23 = 9-3, 42 x 24 = 9-45, 42 x 25 = 9-87, 42 x 26 = 10-22, 42 x 27 = 10-64, 42 x 28 = 10-106, 42 x 29 = 11-41, 42 x 30 = 11-83, 42 x 31 = 12-18, 42 x 32 = 12-60, 42 x 33 = 12-102, 42 x 34 = 13-37, 42 x 35 = 13-79, 42 x 36 = 14-14, 42 x 37 = 14-56, 42 x 38 = 14-98, 42 x 39 = 15-33, 42 x 40 = 15-75, 42 x 41 = 16-10, 42 x 42 = 16-52, 42 x 43 = 16-94, 42 x 44 = 17-29, 42 x 45 = 17-71, 42 x 46 = 18-6, 42 x 47 = 18-48, 42 x 48 = 18-90, 42 x 49 = 19-25, 42 x 50 = 19-67, 42 x 51 = 20-2, 42 x 52 = 20-44, 42 x 53 = 20-86, 42 x 54 = 21-21, 42 x 55 = 21-63, 42 x 56 = 21-105, 42 x 57 = 22-40, 42 x 58 = 22-82, 42 x 59 = 23-17, 42 x 60 = 23-59, 42 x 61 = 23-101, 42 x 62 = 24-36, 42 x 63 = 24-78, 42 x 64 = 25-13, 42 x 65 = 25-55, 42 x 66 = 25-97, 42 x 67 = 26-32, 42 x 68 = 26-74, 42 x 69 = 27-9, 42 x 70 = 27-51, 42 x 71 = 27-93, 42 x 72 = 28-28, 42 x 73 = 28-70, 42 x 74 = 29-5, 42 x 75 = 29-47, 42 x 76 = 29-89, 42 x 77 = 30-24, 42 x 78 = 30-66, 42 x 79 = 31-1, 42 x 80 = 31-43, 42 x 81 = 31-85, 42 x 82 = 32-20, 42 x 83 = 32-62, 42 x 84 = 32-104, 42 x 85 = 33-39, 42 x 86 = 33-81, 42 x 87 = 34-16, 42 x 88 = 34-58, 42 x 89 = 34-100, 42 x 90 = 35-35, 42 x 91 = 35-77, 42 x 92 = 36-12, 42 x 93 = 36-54, 42 x 94 = 36-96, 42 x 95 = 37-31, 42 x 96 = 37-73, 42 x 97 = 38-8, 42 x 98 = 38-50, 42 x 99 = 38-92, 42 x 100 = 39-27, 42 x 101 = 39-69, 42 x 102 = 40-4, 42 x 103 = 40-46, 42 x 104 = 40-88, 42 x 105 = 41-23, 42 x 106 = 41-65, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-22, 43 x 4 = 1-65, 43 x 5 = 2-1, 43 x 6 = 2-44, 43 x 7 = 2-87, 43 x 8 = 3-23, 43 x 9 = 3-66, 43 x 10 = 4-2, 43 x 11 = 4-45, 43 x 12 = 4-88, 43 x 13 = 5-24, 43 x 14 = 5-67, 43 x 15 = 6-3, 43 x 16 = 6-46, 43 x 17 = 6-89, 43 x 18 = 7-25, 43 x 19 = 7-68, 43 x 20 = 8-4, 43 x 21 = 8-47, 43 x 22 = 8-90, 43 x 23 = 9-26, 43 x 24 = 9-69, 43 x 25 = 10-5, 43 x 26 = 10-48, 43 x 27 = 10-91, 43 x 28 = 11-27, 43 x 29 = 11-70, 43 x 30 = 12-6, 43 x 31 = 12-49, 43 x 32 = 12-92, 43 x 33 = 13-28, 43 x 34 = 13-71, 43 x 35 = 14-7, 43 x 36 = 14-50, 43 x 37 = 14-93, 43 x 38 = 15-29, 43 x 39 = 15-72, 43 x 40 = 16-8, 43 x 41 = 16-51, 43 x 42 = 16-94, 43 x 43 = 17-30, 43 x 44 = 17-73, 43 x 45 = 18-9, 43 x 46 = 18-52, 43 x 47 = 18-95, 43 x 48 = 19-31, 43 x 49 = 19-74, 43 x 50 = 20-10, 43 x 51 = 20-53, 43 x 52 = 20-96, 43 x 53 = 21-32, 43 x 54 = 21-75, 43 x 55 = 22-11, 43 x 56 = 22-54, 43 x 57 = 22-97, 43 x 58 = 23-33, 43 x 59 = 23-76, 43 x 60 = 24-12, 43 x 61 = 24-55, 43 x 62 = 24-98, 43 x 63 = 25-34, 43 x 64 = 25-77, 43 x 65 = 26-13, 43 x 66 = 26-56, 43 x 67 = 26-99, 43 x 68 = 27-35, 43 x 69 = 27-78, 43 x 70 = 28-14, 43 x 71 = 28-57, 43 x 72 = 28-100, 43 x 73 = 29-36, 43 x 74 = 29-79, 43 x 75 = 30-15, 43 x 76 = 30-58, 43 x 77 = 30-101, 43 x 78 = 31-37, 43 x 79 = 31-80, 43 x 80 = 32-16, 43 x 81 = 32-59, 43 x 82 = 32-102, 43 x 83 = 33-38, 43 x 84 = 33-81, 43 x 85 = 34-17, 43 x 86 = 34-60, 43 x 87 = 34-103, 43 x 88 = 35-39, 43 x 89 = 35-82, 43 x 90 = 36-18, 43 x 91 = 36-61, 43 x 92 = 36-104, 43 x 93 = 37-40, 43 x 94 = 37-83, 43 x 95 = 38-19, 43 x 96 = 38-62, 43 x 97 = 38-105, 43 x 98 = 39-41, 43 x 99 = 39-84, 43 x 100 = 40-20, 43 x 101 = 40-63, 43 x 102 = 40-106, 43 x 103 = 41-42, 43 x 104 = 41-85, 43 x 105 = 42-21, 43 x 106 = 42-64, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-25, 44 x 4 = 1-69, 44 x 5 = 2-6, 44 x 6 = 2-50, 44 x 7 = 2-94, 44 x 8 = 3-31, 44 x 9 = 3-75, 44 x 10 = 4-12, 44 x 11 = 4-56, 44 x 12 = 4-100, 44 x 13 = 5-37, 44 x 14 = 5-81, 44 x 15 = 6-18, 44 x 16 = 6-62, 44 x 17 = 6-106, 44 x 18 = 7-43, 44 x 19 = 7-87, 44 x 20 = 8-24, 44 x 21 = 8-68, 44 x 22 = 9-5, 44 x 23 = 9-49, 44 x 24 = 9-93, 44 x 25 = 10-30, 44 x 26 = 10-74, 44 x 27 = 11-11, 44 x 28 = 11-55, 44 x 29 = 11-99, 44 x 30 = 12-36, 44 x 31 = 12-80, 44 x 32 = 13-17, 44 x 33 = 13-61, 44 x 34 = 13-105, 44 x 35 = 14-42, 44 x 36 = 14-86, 44 x 37 = 15-23, 44 x 38 = 15-67, 44 x 39 = 16-4, 44 x 40 = 16-48, 44 x 41 = 16-92, 44 x 42 = 17-29, 44 x 43 = 17-73, 44 x 44 = 18-10, 44 x 45 = 18-54, 44 x 46 = 18-98, 44 x 47 = 19-35, 44 x 48 = 19-79, 44 x 49 = 20-16, 44 x 50 = 20-60, 44 x 51 = 20-104, 44 x 52 = 21-41, 44 x 53 = 21-85, 44 x 54 = 22-22, 44 x 55 = 22-66, 44 x 56 = 23-3, 44 x 57 = 23-47, 44 x 58 = 23-91, 44 x 59 = 24-28, 44 x 60 = 24-72, 44 x 61 = 25-9, 44 x 62 = 25-53, 44 x 63 = 25-97, 44 x 64 = 26-34, 44 x 65 = 26-78, 44 x 66 = 27-15, 44 x 67 = 27-59, 44 x 68 = 27-103, 44 x 69 = 28-40, 44 x 70 = 28-84, 44 x 71 = 29-21, 44 x 72 = 29-65, 44 x 73 = 30-2, 44 x 74 = 30-46, 44 x 75 = 30-90, 44 x 76 = 31-27, 44 x 77 = 31-71, 44 x 78 = 32-8, 44 x 79 = 32-52, 44 x 80 = 32-96, 44 x 81 = 33-33, 44 x 82 = 33-77, 44 x 83 = 34-14, 44 x 84 = 34-58, 44 x 85 = 34-102, 44 x 86 = 35-39, 44 x 87 = 35-83, 44 x 88 = 36-20, 44 x 89 = 36-64, 44 x 90 = 37-1, 44 x 91 = 37-45, 44 x 92 = 37-89, 44 x 93 = 38-26, 44 x 94 = 38-70, 44 x 95 = 39-7, 44 x 96 = 39-51, 44 x 97 = 39-95, 44 x 98 = 40-32, 44 x 99 = 40-76, 44 x 100 = 41-13, 44 x 101 = 41-57, 44 x 102 = 41-101, 44 x 103 = 42-38, 44 x 104 = 42-82, 44 x 105 = 43-19, 44 x 106 = 43-63, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-28, 45 x 4 = 1-73, 45 x 5 = 2-11, 45 x 6 = 2-56, 45 x 7 = 2-101, 45 x 8 = 3-39, 45 x 9 = 3-84, 45 x 10 = 4-22, 45 x 11 = 4-67, 45 x 12 = 5-5, 45 x 13 = 5-50, 45 x 14 = 5-95, 45 x 15 = 6-33, 45 x 16 = 6-78, 45 x 17 = 7-16, 45 x 18 = 7-61, 45 x 19 = 7-106, 45 x 20 = 8-44, 45 x 21 = 8-89, 45 x 22 = 9-27, 45 x 23 = 9-72, 45 x 24 = 10-10, 45 x 25 = 10-55, 45 x 26 = 10-100, 45 x 27 = 11-38, 45 x 28 = 11-83, 45 x 29 = 12-21, 45 x 30 = 12-66, 45 x 31 = 13-4, 45 x 32 = 13-49, 45 x 33 = 13-94, 45 x 34 = 14-32, 45 x 35 = 14-77, 45 x 36 = 15-15, 45 x 37 = 15-60, 45 x 38 = 15-105, 45 x 39 = 16-43, 45 x 40 = 16-88, 45 x 41 = 17-26, 45 x 42 = 17-71, 45 x 43 = 18-9, 45 x 44 = 18-54, 45 x 45 = 18-99, 45 x 46 = 19-37, 45 x 47 = 19-82, 45 x 48 = 20-20, 45 x 49 = 20-65, 45 x 50 = 21-3, 45 x 51 = 21-48, 45 x 52 = 21-93, 45 x 53 = 22-31, 45 x 54 = 22-76, 45 x 55 = 23-14, 45 x 56 = 23-59, 45 x 57 = 23-104, 45 x 58 = 24-42, 45 x 59 = 24-87, 45 x 60 = 25-25, 45 x 61 = 25-70, 45 x 62 = 26-8, 45 x 63 = 26-53, 45 x 64 = 26-98, 45 x 65 = 27-36, 45 x 66 = 27-81, 45 x 67 = 28-19, 45 x 68 = 28-64, 45 x 69 = 29-2, 45 x 70 = 29-47, 45 x 71 = 29-92, 45 x 72 = 30-30, 45 x 73 = 30-75, 45 x 74 = 31-13, 45 x 75 = 31-58, 45 x 76 = 31-103, 45 x 77 = 32-41, 45 x 78 = 32-86, 45 x 79 = 33-24, 45 x 80 = 33-69, 45 x 81 = 34-7, 45 x 82 = 34-52, 45 x 83 = 34-97, 45 x 84 = 35-35, 45 x 85 = 35-80, 45 x 86 = 36-18, 45 x 87 = 36-63, 45 x 88 = 37-1, 45 x 89 = 37-46, 45 x 90 = 37-91, 45 x 91 = 38-29, 45 x 92 = 38-74, 45 x 93 = 39-12, 45 x 94 = 39-57, 45 x 95 = 39-102, 45 x 96 = 40-40, 45 x 97 = 40-85, 45 x 98 = 41-23, 45 x 99 = 41-68, 45 x 100 = 42-6, 45 x 101 = 42-51, 45 x 102 = 42-96, 45 x 103 = 43-34, 45 x 104 = 43-79, 45 x 105 = 44-17, 45 x 106 = 44-62, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-31, 46 x 4 = 1-77, 46 x 5 = 2-16, 46 x 6 = 2-62, 46 x 7 = 3-1, 46 x 8 = 3-47, 46 x 9 = 3-93, 46 x 10 = 4-32, 46 x 11 = 4-78, 46 x 12 = 5-17, 46 x 13 = 5-63, 46 x 14 = 6-2, 46 x 15 = 6-48, 46 x 16 = 6-94, 46 x 17 = 7-33, 46 x 18 = 7-79, 46 x 19 = 8-18, 46 x 20 = 8-64, 46 x 21 = 9-3, 46 x 22 = 9-49, 46 x 23 = 9-95, 46 x 24 = 10-34, 46 x 25 = 10-80, 46 x 26 = 11-19, 46 x 27 = 11-65, 46 x 28 = 12-4, 46 x 29 = 12-50, 46 x 30 = 12-96, 46 x 31 = 13-35, 46 x 32 = 13-81, 46 x 33 = 14-20, 46 x 34 = 14-66, 46 x 35 = 15-5, 46 x 36 = 15-51, 46 x 37 = 15-97, 46 x 38 = 16-36, 46 x 39 = 16-82, 46 x 40 = 17-21, 46 x 41 = 17-67, 46 x 42 = 18-6, 46 x 43 = 18-52, 46 x 44 = 18-98, 46 x 45 = 19-37, 46 x 46 = 19-83, 46 x 47 = 20-22, 46 x 48 = 20-68, 46 x 49 = 21-7, 46 x 50 = 21-53, 46 x 51 = 21-99, 46 x 52 = 22-38, 46 x 53 = 22-84, 46 x 54 = 23-23, 46 x 55 = 23-69, 46 x 56 = 24-8, 46 x 57 = 24-54, 46 x 58 = 24-100, 46 x 59 = 25-39, 46 x 60 = 25-85, 46 x 61 = 26-24, 46 x 62 = 26-70, 46 x 63 = 27-9, 46 x 64 = 27-55, 46 x 65 = 27-101, 46 x 66 = 28-40, 46 x 67 = 28-86, 46 x 68 = 29-25, 46 x 69 = 29-71, 46 x 70 = 30-10, 46 x 71 = 30-56, 46 x 72 = 30-102, 46 x 73 = 31-41, 46 x 74 = 31-87, 46 x 75 = 32-26, 46 x 76 = 32-72, 46 x 77 = 33-11, 46 x 78 = 33-57, 46 x 79 = 33-103, 46 x 80 = 34-42, 46 x 81 = 34-88, 46 x 82 = 35-27, 46 x 83 = 35-73, 46 x 84 = 36-12, 46 x 85 = 36-58, 46 x 86 = 36-104, 46 x 87 = 37-43, 46 x 88 = 37-89, 46 x 89 = 38-28, 46 x 90 = 38-74, 46 x 91 = 39-13, 46 x 92 = 39-59, 46 x 93 = 39-105, 46 x 94 = 40-44, 46 x 95 = 40-90, 46 x 96 = 41-29, 46 x 97 = 41-75, 46 x 98 = 42-14, 46 x 99 = 42-60, 46 x 100 = 42-106, 46 x 101 = 43-45, 46 x 102 = 43-91, 46 x 103 = 44-30, 46 x 104 = 44-76, 46 x 105 = 45-15, 46 x 106 = 45-61, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-34, 47 x 4 = 1-81, 47 x 5 = 2-21, 47 x 6 = 2-68, 47 x 7 = 3-8, 47 x 8 = 3-55, 47 x 9 = 3-102, 47 x 10 = 4-42, 47 x 11 = 4-89, 47 x 12 = 5-29, 47 x 13 = 5-76, 47 x 14 = 6-16, 47 x 15 = 6-63, 47 x 16 = 7-3, 47 x 17 = 7-50, 47 x 18 = 7-97, 47 x 19 = 8-37, 47 x 20 = 8-84, 47 x 21 = 9-24, 47 x 22 = 9-71, 47 x 23 = 10-11, 47 x 24 = 10-58, 47 x 25 = 10-105, 47 x 26 = 11-45, 47 x 27 = 11-92, 47 x 28 = 12-32, 47 x 29 = 12-79, 47 x 30 = 13-19, 47 x 31 = 13-66, 47 x 32 = 14-6, 47 x 33 = 14-53, 47 x 34 = 14-100, 47 x 35 = 15-40, 47 x 36 = 15-87, 47 x 37 = 16-27, 47 x 38 = 16-74, 47 x 39 = 17-14, 47 x 40 = 17-61, 47 x 41 = 18-1, 47 x 42 = 18-48, 47 x 43 = 18-95, 47 x 44 = 19-35, 47 x 45 = 19-82, 47 x 46 = 20-22, 47 x 47 = 20-69, 47 x 48 = 21-9, 47 x 49 = 21-56, 47 x 50 = 21-103, 47 x 51 = 22-43, 47 x 52 = 22-90, 47 x 53 = 23-30, 47 x 54 = 23-77, 47 x 55 = 24-17, 47 x 56 = 24-64, 47 x 57 = 25-4, 47 x 58 = 25-51, 47 x 59 = 25-98, 47 x 60 = 26-38, 47 x 61 = 26-85, 47 x 62 = 27-25, 47 x 63 = 27-72, 47 x 64 = 28-12, 47 x 65 = 28-59, 47 x 66 = 28-106, 47 x 67 = 29-46, 47 x 68 = 29-93, 47 x 69 = 30-33, 47 x 70 = 30-80, 47 x 71 = 31-20, 47 x 72 = 31-67, 47 x 73 = 32-7, 47 x 74 = 32-54, 47 x 75 = 32-101, 47 x 76 = 33-41, 47 x 77 = 33-88, 47 x 78 = 34-28, 47 x 79 = 34-75, 47 x 80 = 35-15, 47 x 81 = 35-62, 47 x 82 = 36-2, 47 x 83 = 36-49, 47 x 84 = 36-96, 47 x 85 = 37-36, 47 x 86 = 37-83, 47 x 87 = 38-23, 47 x 88 = 38-70, 47 x 89 = 39-10, 47 x 90 = 39-57, 47 x 91 = 39-104, 47 x 92 = 40-44, 47 x 93 = 40-91, 47 x 94 = 41-31, 47 x 95 = 41-78, 47 x 96 = 42-18, 47 x 97 = 42-65, 47 x 98 = 43-5, 47 x 99 = 43-52, 47 x 100 = 43-99, 47 x 101 = 44-39, 47 x 102 = 44-86, 47 x 103 = 45-26, 47 x 104 = 45-73, 47 x 105 = 46-13, 47 x 106 = 46-60, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-37, 48 x 4 = 1-85, 48 x 5 = 2-26, 48 x 6 = 2-74, 48 x 7 = 3-15, 48 x 8 = 3-63, 48 x 9 = 4-4, 48 x 10 = 4-52, 48 x 11 = 4-100, 48 x 12 = 5-41, 48 x 13 = 5-89, 48 x 14 = 6-30, 48 x 15 = 6-78, 48 x 16 = 7-19, 48 x 17 = 7-67, 48 x 18 = 8-8, 48 x 19 = 8-56, 48 x 20 = 8-104, 48 x 21 = 9-45, 48 x 22 = 9-93, 48 x 23 = 10-34, 48 x 24 = 10-82, 48 x 25 = 11-23, 48 x 26 = 11-71, 48 x 27 = 12-12, 48 x 28 = 12-60, 48 x 29 = 13-1, 48 x 30 = 13-49, 48 x 31 = 13-97, 48 x 32 = 14-38, 48 x 33 = 14-86, 48 x 34 = 15-27, 48 x 35 = 15-75, 48 x 36 = 16-16, 48 x 37 = 16-64, 48 x 38 = 17-5, 48 x 39 = 17-53, 48 x 40 = 17-101, 48 x 41 = 18-42, 48 x 42 = 18-90, 48 x 43 = 19-31, 48 x 44 = 19-79, 48 x 45 = 20-20, 48 x 46 = 20-68, 48 x 47 = 21-9, 48 x 48 = 21-57, 48 x 49 = 21-105, 48 x 50 = 22-46, 48 x 51 = 22-94, 48 x 52 = 23-35, 48 x 53 = 23-83, 48 x 54 = 24-24, 48 x 55 = 24-72, 48 x 56 = 25-13, 48 x 57 = 25-61, 48 x 58 = 26-2, 48 x 59 = 26-50, 48 x 60 = 26-98, 48 x 61 = 27-39, 48 x 62 = 27-87, 48 x 63 = 28-28, 48 x 64 = 28-76, 48 x 65 = 29-17, 48 x 66 = 29-65, 48 x 67 = 30-6, 48 x 68 = 30-54, 48 x 69 = 30-102, 48 x 70 = 31-43, 48 x 71 = 31-91, 48 x 72 = 32-32, 48 x 73 = 32-80, 48 x 74 = 33-21, 48 x 75 = 33-69, 48 x 76 = 34-10, 48 x 77 = 34-58, 48 x 78 = 34-106, 48 x 79 = 35-47, 48 x 80 = 35-95, 48 x 81 = 36-36, 48 x 82 = 36-84, 48 x 83 = 37-25, 48 x 84 = 37-73, 48 x 85 = 38-14, 48 x 86 = 38-62, 48 x 87 = 39-3, 48 x 88 = 39-51, 48 x 89 = 39-99, 48 x 90 = 40-40, 48 x 91 = 40-88, 48 x 92 = 41-29, 48 x 93 = 41-77, 48 x 94 = 42-18, 48 x 95 = 42-66, 48 x 96 = 43-7, 48 x 97 = 43-55, 48 x 98 = 43-103, 48 x 99 = 44-44, 48 x 100 = 44-92, 48 x 101 = 45-33, 48 x 102 = 45-81, 48 x 103 = 46-22, 48 x 104 = 46-70, 48 x 105 = 47-11, 48 x 106 = 47-59, 
