0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-39, 0-55 x 0-3 = 2-23, 0-55 x 0-4 = 3-7, 0-55 x 0-5 = 3-62, 0-55 x 0-6 = 4-46, 0-55 x 0-7 = 5-30, 0-55 x 0-8 = 6-14, 0-55 x 0-9 = 6-69, 0-55 x 0-10 = 7-53, 0-55 x 0-11 = 8-37, 0-55 x 0-12 = 9-21, 0-55 x 0-13 = 10-5, 0-55 x 0-14 = 10-60, 0-55 x 0-15 = 11-44, 0-55 x 0-16 = 12-28, 0-55 x 0-17 = 13-12, 0-55 x 0-18 = 13-67, 0-55 x 0-19 = 14-51, 0-55 x 0-20 = 15-35, 0-55 x 0-21 = 16-19, 0-55 x 0-22 = 17-3, 0-55 x 0-23 = 17-58, 0-55 x 0-24 = 18-42, 0-55 x 0-25 = 19-26, 0-55 x 0-26 = 20-10, 0-55 x 0-27 = 20-65, 0-55 x 0-28 = 21-49, 0-55 x 0-29 = 22-33, 0-55 x 0-30 = 23-17, 0-55 x 0-31 = 24-1, 0-55 x 0-32 = 24-56, 0-55 x 0-33 = 25-40, 0-55 x 0-34 = 26-24, 0-55 x 0-35 = 27-8, 0-55 x 0-36 = 27-63, 0-55 x 0-37 = 28-47, 0-55 x 0-38 = 29-31, 0-55 x 0-39 = 30-15, 0-55 x 0-40 = 30-70, 0-55 x 0-41 = 31-54, 0-55 x 0-42 = 32-38, 0-55 x 0-43 = 33-22, 0-55 x 0-44 = 34-6, 0-55 x 0-45 = 34-61, 0-55 x 0-46 = 35-45, 0-55 x 0-47 = 36-29, 0-55 x 0-48 = 37-13, 0-55 x 0-49 = 37-68, 0-55 x 0-50 = 38-52, 0-55 x 0-51 = 39-36, 0-55 x 0-52 = 40-20, 0-55 x 0-53 = 41-4, 0-55 x 0-54 = 41-59, 0-55 x 0-55 = 42-43, 0-55 x 0-56 = 43-27, 0-55 x 0-57 = 44-11, 0-55 x 0-58 = 44-66, 0-55 x 0-59 = 45-50, 0-55 x 0-60 = 46-34, 0-55 x 0-61 = 47-18, 0-55 x 0-62 = 48-2, 0-55 x 0-63 = 48-57, 0-55 x 0-64 = 49-41, 0-55 x 0-65 = 50-25, 0-55 x 0-66 = 51-9, 0-55 x 0-67 = 51-64, 0-55 x 0-68 = 52-48, 0-55 x 0-69 = 53-32, 0-55 x 0-70 = 54-16, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-41, 0-56 x 0-3 = 2-26, 0-56 x 0-4 = 3-11, 0-56 x 0-5 = 3-67, 0-56 x 0-6 = 4-52, 0-56 x 0-7 = 5-37, 0-56 x 0-8 = 6-22, 0-56 x 0-9 = 7-7, 0-56 x 0-10 = 7-63, 0-56 x 0-11 = 8-48, 0-56 x 0-12 = 9-33, 0-56 x 0-13 = 10-18, 0-56 x 0-14 = 11-3, 0-56 x 0-15 = 11-59, 0-56 x 0-16 = 12-44, 0-56 x 0-17 = 13-29, 0-56 x 0-18 = 14-14, 0-56 x 0-19 = 14-70, 0-56 x 0-20 = 15-55, 0-56 x 0-21 = 16-40, 0-56 x 0-22 = 17-25, 0-56 x 0-23 = 18-10, 0-56 x 0-24 = 18-66, 0-56 x 0-25 = 19-51, 0-56 x 0-26 = 20-36, 0-56 x 0-27 = 21-21, 0-56 x 0-28 = 22-6, 0-56 x 0-29 = 22-62, 0-56 x 0-30 = 23-47, 0-56 x 0-31 = 24-32, 0-56 x 0-32 = 25-17, 0-56 x 0-33 = 26-2, 0-56 x 0-34 = 26-58, 0-56 x 0-35 = 27-43, 0-56 x 0-36 = 28-28, 0-56 x 0-37 = 29-13, 0-56 x 0-38 = 29-69, 0-56 x 0-39 = 30-54, 0-56 x 0-40 = 31-39, 0-56 x 0-41 = 32-24, 0-56 x 0-42 = 33-9, 0-56 x 0-43 = 33-65, 0-56 x 0-44 = 34-50, 0-56 x 0-45 = 35-35, 0-56 x 0-46 = 36-20, 0-56 x 0-47 = 37-5, 0-56 x 0-48 = 37-61, 0-56 x 0-49 = 38-46, 0-56 x 0-50 = 39-31, 0-56 x 0-51 = 40-16, 0-56 x 0-52 = 41-1, 0-56 x 0-53 = 41-57, 0-56 x 0-54 = 42-42, 0-56 x 0-55 = 43-27, 0-56 x 0-56 = 44-12, 0-56 x 0-57 = 44-68, 0-56 x 0-58 = 45-53, 0-56 x 0-59 = 46-38, 0-56 x 0-60 = 47-23, 0-56 x 0-61 = 48-8, 0-56 x 0-62 = 48-64, 0-56 x 0-63 = 49-49, 0-56 x 0-64 = 50-34, 0-56 x 0-65 = 51-19, 0-56 x 0-66 = 52-4, 0-56 x 0-67 = 52-60, 0-56 x 0-68 = 53-45, 0-56 x 0-69 = 54-30, 0-56 x 0-70 = 55-15, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-43, 0-57 x 0-3 = 2-29, 0-57 x 0-4 = 3-15, 0-57 x 0-5 = 4-1, 0-57 x 0-6 = 4-58, 0-57 x 0-7 = 5-44, 0-57 x 0-8 = 6-30, 0-57 x 0-9 = 7-16, 0-57 x 0-10 = 8-2, 0-57 x 0-11 = 8-59, 0-57 x 0-12 = 9-45, 0-57 x 0-13 = 10-31, 0-57 x 0-14 = 11-17, 0-57 x 0-15 = 12-3, 0-57 x 0-16 = 12-60, 0-57 x 0-17 = 13-46, 0-57 x 0-18 = 14-32, 0-57 x 0-19 = 15-18, 0-57 x 0-20 = 16-4, 0-57 x 0-21 = 16-61, 0-57 x 0-22 = 17-47, 0-57 x 0-23 = 18-33, 0-57 x 0-24 = 19-19, 0-57 x 0-25 = 20-5, 0-57 x 0-26 = 20-62, 0-57 x 0-27 = 21-48, 0-57 x 0-28 = 22-34, 0-57 x 0-29 = 23-20, 0-57 x 0-30 = 24-6, 0-57 x 0-31 = 24-63, 0-57 x 0-32 = 25-49, 0-57 x 0-33 = 26-35, 0-57 x 0-34 = 27-21, 0-57 x 0-35 = 28-7, 0-57 x 0-36 = 28-64, 0-57 x 0-37 = 29-50, 0-57 x 0-38 = 30-36, 0-57 x 0-39 = 31-22, 0-57 x 0-40 = 32-8, 0-57 x 0-41 = 32-65, 0-57 x 0-42 = 33-51, 0-57 x 0-43 = 34-37, 0-57 x 0-44 = 35-23, 0-57 x 0-45 = 36-9, 0-57 x 0-46 = 36-66, 0-57 x 0-47 = 37-52, 0-57 x 0-48 = 38-38, 0-57 x 0-49 = 39-24, 0-57 x 0-50 = 40-10, 0-57 x 0-51 = 40-67, 0-57 x 0-52 = 41-53, 0-57 x 0-53 = 42-39, 0-57 x 0-54 = 43-25, 0-57 x 0-55 = 44-11, 0-57 x 0-56 = 44-68, 0-57 x 0-57 = 45-54, 0-57 x 0-58 = 46-40, 0-57 x 0-59 = 47-26, 0-57 x 0-60 = 48-12, 0-57 x 0-61 = 48-69, 0-57 x 0-62 = 49-55, 0-57 x 0-63 = 50-41, 0-57 x 0-64 = 51-27, 0-57 x 0-65 = 52-13, 0-57 x 0-66 = 52-70, 0-57 x 0-67 = 53-56, 0-57 x 0-68 = 54-42, 0-57 x 0-69 = 55-28, 0-57 x 0-70 = 56-14, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-45, 0-58 x 0-3 = 2-32, 0-58 x 0-4 = 3-19, 0-58 x 0-5 = 4-6, 0-58 x 0-6 = 4-64, 0-58 x 0-7 = 5-51, 0-58 x 0-8 = 6-38, 0-58 x 0-9 = 7-25, 0-58 x 0-10 = 8-12, 0-58 x 0-11 = 8-70, 0-58 x 0-12 = 9-57, 0-58 x 0-13 = 10-44, 0-58 x 0-14 = 11-31, 0-58 x 0-15 = 12-18, 0-58 x 0-16 = 13-5, 0-58 x 0-17 = 13-63, 0-58 x 0-18 = 14-50, 0-58 x 0-19 = 15-37, 0-58 x 0-20 = 16-24, 0-58 x 0-21 = 17-11, 0-58 x 0-22 = 17-69, 0-58 x 0-23 = 18-56, 0-58 x 0-24 = 19-43, 0-58 x 0-25 = 20-30, 0-58 x 0-26 = 21-17, 0-58 x 0-27 = 22-4, 0-58 x 0-28 = 22-62, 0-58 x 0-29 = 23-49, 0-58 x 0-30 = 24-36, 0-58 x 0-31 = 25-23, 0-58 x 0-32 = 26-10, 0-58 x 0-33 = 26-68, 0-58 x 0-34 = 27-55, 0-58 x 0-35 = 28-42, 0-58 x 0-36 = 29-29, 0-58 x 0-37 = 30-16, 0-58 x 0-38 = 31-3, 0-58 x 0-39 = 31-61, 0-58 x 0-40 = 32-48, 0-58 x 0-41 = 33-35, 0-58 x 0-42 = 34-22, 0-58 x 0-43 = 35-9, 0-58 x 0-44 = 35-67, 0-58 x 0-45 = 36-54, 0-58 x 0-46 = 37-41, 0-58 x 0-47 = 38-28, 0-58 x 0-48 = 39-15, 0-58 x 0-49 = 40-2, 0-58 x 0-50 = 40-60, 0-58 x 0-51 = 41-47, 0-58 x 0-52 = 42-34, 0-58 x 0-53 = 43-21, 0-58 x 0-54 = 44-8, 0-58 x 0-55 = 44-66, 0-58 x 0-56 = 45-53, 0-58 x 0-57 = 46-40, 0-58 x 0-58 = 47-27, 0-58 x 0-59 = 48-14, 0-58 x 0-60 = 49-1, 0-58 x 0-61 = 49-59, 0-58 x 0-62 = 50-46, 0-58 x 0-63 = 51-33, 0-58 x 0-64 = 52-20, 0-58 x 0-65 = 53-7, 0-58 x 0-66 = 53-65, 0-58 x 0-67 = 54-52, 0-58 x 0-68 = 55-39, 0-58 x 0-69 = 56-26, 0-58 x 0-70 = 57-13, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-47, 0-59 x 0-3 = 2-35, 0-59 x 0-4 = 3-23, 0-59 x 0-5 = 4-11, 0-59 x 0-6 = 4-70, 0-59 x 0-7 = 5-58, 0-59 x 0-8 = 6-46, 0-59 x 0-9 = 7-34, 0-59 x 0-10 = 8-22, 0-59 x 0-11 = 9-10, 0-59 x 0-12 = 9-69, 0-59 x 0-13 = 10-57, 0-59 x 0-14 = 11-45, 0-59 x 0-15 = 12-33, 0-59 x 0-16 = 13-21, 0-59 x 0-17 = 14-9, 0-59 x 0-18 = 14-68, 0-59 x 0-19 = 15-56, 0-59 x 0-20 = 16-44, 0-59 x 0-21 = 17-32, 0-59 x 0-22 = 18-20, 0-59 x 0-23 = 19-8, 0-59 x 0-24 = 19-67, 0-59 x 0-25 = 20-55, 0-59 x 0-26 = 21-43, 0-59 x 0-27 = 22-31, 0-59 x 0-28 = 23-19, 0-59 x 0-29 = 24-7, 0-59 x 0-30 = 24-66, 0-59 x 0-31 = 25-54, 0-59 x 0-32 = 26-42, 0-59 x 0-33 = 27-30, 0-59 x 0-34 = 28-18, 0-59 x 0-35 = 29-6, 0-59 x 0-36 = 29-65, 0-59 x 0-37 = 30-53, 0-59 x 0-38 = 31-41, 0-59 x 0-39 = 32-29, 0-59 x 0-40 = 33-17, 0-59 x 0-41 = 34-5, 0-59 x 0-42 = 34-64, 0-59 x 0-43 = 35-52, 0-59 x 0-44 = 36-40, 0-59 x 0-45 = 37-28, 0-59 x 0-46 = 38-16, 0-59 x 0-47 = 39-4, 0-59 x 0-48 = 39-63, 0-59 x 0-49 = 40-51, 0-59 x 0-50 = 41-39, 0-59 x 0-51 = 42-27, 0-59 x 0-52 = 43-15, 0-59 x 0-53 = 44-3, 0-59 x 0-54 = 44-62, 0-59 x 0-55 = 45-50, 0-59 x 0-56 = 46-38, 0-59 x 0-57 = 47-26, 0-59 x 0-58 = 48-14, 0-59 x 0-59 = 49-2, 0-59 x 0-60 = 49-61, 0-59 x 0-61 = 50-49, 0-59 x 0-62 = 51-37, 0-59 x 0-63 = 52-25, 0-59 x 0-64 = 53-13, 0-59 x 0-65 = 54-1, 0-59 x 0-66 = 54-60, 0-59 x 0-67 = 55-48, 0-59 x 0-68 = 56-36, 0-59 x 0-69 = 57-24, 0-59 x 0-70 = 58-12, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-49, 0-60 x 0-3 = 2-38, 0-60 x 0-4 = 3-27, 0-60 x 0-5 = 4-16, 0-60 x 0-6 = 5-5, 0-60 x 0-7 = 5-65, 0-60 x 0-8 = 6-54, 0-60 x 0-9 = 7-43, 0-60 x 0-10 = 8-32, 0-60 x 0-11 = 9-21, 0-60 x 0-12 = 10-10, 0-60 x 0-13 = 10-70, 0-60 x 0-14 = 11-59, 0-60 x 0-15 = 12-48, 0-60 x 0-16 = 13-37, 0-60 x 0-17 = 14-26, 0-60 x 0-18 = 15-15, 0-60 x 0-19 = 16-4, 0-60 x 0-20 = 16-64, 0-60 x 0-21 = 17-53, 0-60 x 0-22 = 18-42, 0-60 x 0-23 = 19-31, 0-60 x 0-24 = 20-20, 0-60 x 0-25 = 21-9, 0-60 x 0-26 = 21-69, 0-60 x 0-27 = 22-58, 0-60 x 0-28 = 23-47, 0-60 x 0-29 = 24-36, 0-60 x 0-30 = 25-25, 0-60 x 0-31 = 26-14, 0-60 x 0-32 = 27-3, 0-60 x 0-33 = 27-63, 0-60 x 0-34 = 28-52, 0-60 x 0-35 = 29-41, 0-60 x 0-36 = 30-30, 0-60 x 0-37 = 31-19, 0-60 x 0-38 = 32-8, 0-60 x 0-39 = 32-68, 0-60 x 0-40 = 33-57, 0-60 x 0-41 = 34-46, 0-60 x 0-42 = 35-35, 0-60 x 0-43 = 36-24, 0-60 x 0-44 = 37-13, 0-60 x 0-45 = 38-2, 0-60 x 0-46 = 38-62, 0-60 x 0-47 = 39-51, 0-60 x 0-48 = 40-40, 0-60 x 0-49 = 41-29, 0-60 x 0-50 = 42-18, 0-60 x 0-51 = 43-7, 0-60 x 0-52 = 43-67, 0-60 x 0-53 = 44-56, 0-60 x 0-54 = 45-45, 0-60 x 0-55 = 46-34, 0-60 x 0-56 = 47-23, 0-60 x 0-57 = 48-12, 0-60 x 0-58 = 49-1, 0-60 x 0-59 = 49-61, 0-60 x 0-60 = 50-50, 0-60 x 0-61 = 51-39, 0-60 x 0-62 = 52-28, 0-60 x 0-63 = 53-17, 0-60 x 0-64 = 54-6, 0-60 x 0-65 = 54-66, 0-60 x 0-66 = 55-55, 0-60 x 0-67 = 56-44, 0-60 x 0-68 = 57-33, 0-60 x 0-69 = 58-22, 0-60 x 0-70 = 59-11, 
0-61 x 0-1 = 0-61, 0-61 x 0-2 = 1-51, 0-61 x 0-3 = 2-41, 0-61 x 0-4 = 3-31, 0-61 x 0-5 = 4-21, 0-61 x 0-6 = 5-11, 0-61 x 0-7 = 6-1, 0-61 x 0-8 = 6-62, 0-61 x 0-9 = 7-52, 0-61 x 0-10 = 8-42, 0-61 x 0-11 = 9-32, 0-61 x 0-12 = 10-22, 0-61 x 0-13 = 11-12, 0-61 x 0-14 = 12-2, 0-61 x 0-15 = 12-63, 0-61 x 0-16 = 13-53, 0-61 x 0-17 = 14-43, 0-61 x 0-18 = 15-33, 0-61 x 0-19 = 16-23, 0-61 x 0-20 = 17-13, 0-61 x 0-21 = 18-3, 0-61 x 0-22 = 18-64, 0-61 x 0-23 = 19-54, 0-61 x 0-24 = 20-44, 0-61 x 0-25 = 21-34, 0-61 x 0-26 = 22-24, 0-61 x 0-27 = 23-14, 0-61 x 0-28 = 24-4, 0-61 x 0-29 = 24-65, 0-61 x 0-30 = 25-55, 0-61 x 0-31 = 26-45, 0-61 x 0-32 = 27-35, 0-61 x 0-33 = 28-25, 0-61 x 0-34 = 29-15, 0-61 x 0-35 = 30-5, 0-61 x 0-36 = 30-66, 0-61 x 0-37 = 31-56, 0-61 x 0-38 = 32-46, 0-61 x 0-39 = 33-36, 0-61 x 0-40 = 34-26, 0-61 x 0-41 = 35-16, 0-61 x 0-42 = 36-6, 0-61 x 0-43 = 36-67, 0-61 x 0-44 = 37-57, 0-61 x 0-45 = 38-47, 0-61 x 0-46 = 39-37, 0-61 x 0-47 = 40-27, 0-61 x 0-48 = 41-17, 0-61 x 0-49 = 42-7, 0-61 x 0-50 = 42-68, 0-61 x 0-51 = 43-58, 0-61 x 0-52 = 44-48, 0-61 x 0-53 = 45-38, 0-61 x 0-54 = 46-28, 0-61 x 0-55 = 47-18, 0-61 x 0-56 = 48-8, 0-61 x 0-57 = 48-69, 0-61 x 0-58 = 49-59, 0-61 x 0-59 = 50-49, 0-61 x 0-60 = 51-39, 0-61 x 0-61 = 52-29, 0-61 x 0-62 = 53-19, 0-61 x 0-63 = 54-9, 0-61 x 0-64 = 54-70, 0-61 x 0-65 = 55-60, 0-61 x 0-66 = 56-50, 0-61 x 0-67 = 57-40, 0-61 x 0-68 = 58-30, 0-61 x 0-69 = 59-20, 0-61 x 0-70 = 60-10, 
0-62 x 0-1 = 0-62, 0-62 x 0-2 = 1-53, 0-62 x 0-3 = 2-44, 0-62 x 0-4 = 3-35, 0-62 x 0-5 = 4-26, 0-62 x 0-6 = 5-17, 0-62 x 0-7 = 6-8, 0-62 x 0-8 = 6-70, 0-62 x 0-9 = 7-61, 0-62 x 0-10 = 8-52, 0-62 x 0-11 = 9-43, 0-62 x 0-12 = 10-34, 0-62 x 0-13 = 11-25, 0-62 x 0-14 = 12-16, 0-62 x 0-15 = 13-7, 0-62 x 0-16 = 13-69, 0-62 x 0-17 = 14-60, 0-62 x 0-18 = 15-51, 0-62 x 0-19 = 16-42, 0-62 x 0-20 = 17-33, 0-62 x 0-21 = 18-24, 0-62 x 0-22 = 19-15, 0-62 x 0-23 = 20-6, 0-62 x 0-24 = 20-68, 0-62 x 0-25 = 21-59, 0-62 x 0-26 = 22-50, 0-62 x 0-27 = 23-41, 0-62 x 0-28 = 24-32, 0-62 x 0-29 = 25-23, 0-62 x 0-30 = 26-14, 0-62 x 0-31 = 27-5, 0-62 x 0-32 = 27-67, 0-62 x 0-33 = 28-58, 0-62 x 0-34 = 29-49, 0-62 x 0-35 = 30-40, 0-62 x 0-36 = 31-31, 0-62 x 0-37 = 32-22, 0-62 x 0-38 = 33-13, 0-62 x 0-39 = 34-4, 0-62 x 0-40 = 34-66, 0-62 x 0-41 = 35-57, 0-62 x 0-42 = 36-48, 0-62 x 0-43 = 37-39, 0-62 x 0-44 = 38-30, 0-62 x 0-45 = 39-21, 0-62 x 0-46 = 40-12, 0-62 x 0-47 = 41-3, 0-62 x 0-48 = 41-65, 0-62 x 0-49 = 42-56, 0-62 x 0-50 = 43-47, 0-62 x 0-51 = 44-38, 0-62 x 0-52 = 45-29, 0-62 x 0-53 = 46-20, 0-62 x 0-54 = 47-11, 0-62 x 0-55 = 48-2, 0-62 x 0-56 = 48-64, 0-62 x 0-57 = 49-55, 0-62 x 0-58 = 50-46, 0-62 x 0-59 = 51-37, 0-62 x 0-60 = 52-28, 0-62 x 0-61 = 53-19, 0-62 x 0-62 = 54-10, 0-62 x 0-63 = 55-1, 0-62 x 0-64 = 55-63, 0-62 x 0-65 = 56-54, 0-62 x 0-66 = 57-45, 0-62 x 0-67 = 58-36, 0-62 x 0-68 = 59-27, 0-62 x 0-69 = 60-18, 0-62 x 0-70 = 61-9, 
0-63 x 0-1 = 0-63, 0-63 x 0-2 = 1-55, 0-63 x 0-3 = 2-47, 0-63 x 0-4 = 3-39, 0-63 x 0-5 = 4-31, 0-63 x 0-6 = 5-23, 0-63 x 0-7 = 6-15, 0-63 x 0-8 = 7-7, 0-63 x 0-9 = 7-70, 0-63 x 0-10 = 8-62, 0-63 x 0-11 = 9-54, 0-63 x 0-12 = 10-46, 0-63 x 0-13 = 11-38, 0-63 x 0-14 = 12-30, 0-63 x 0-15 = 13-22, 0-63 x 0-16 = 14-14, 0-63 x 0-17 = 15-6, 0-63 x 0-18 = 15-69, 0-63 x 0-19 = 16-61, 0-63 x 0-20 = 17-53, 0-63 x 0-21 = 18-45, 0-63 x 0-22 = 19-37, 0-63 x 0-23 = 20-29, 0-63 x 0-24 = 21-21, 0-63 x 0-25 = 22-13, 0-63 x 0-26 = 23-5, 0-63 x 0-27 = 23-68, 0-63 x 0-28 = 24-60, 0-63 x 0-29 = 25-52, 0-63 x 0-30 = 26-44, 0-63 x 0-31 = 27-36, 0-63 x 0-32 = 28-28, 0-63 x 0-33 = 29-20, 0-63 x 0-34 = 30-12, 0-63 x 0-35 = 31-4, 0-63 x 0-36 = 31-67, 0-63 x 0-37 = 32-59, 0-63 x 0-38 = 33-51, 0-63 x 0-39 = 34-43, 0-63 x 0-40 = 35-35, 0-63 x 0-41 = 36-27, 0-63 x 0-42 = 37-19, 0-63 x 0-43 = 38-11, 0-63 x 0-44 = 39-3, 0-63 x 0-45 = 39-66, 0-63 x 0-46 = 40-58, 0-63 x 0-47 = 41-50, 0-63 x 0-48 = 42-42, 0-63 x 0-49 = 43-34, 0-63 x 0-50 = 44-26, 0-63 x 0-51 = 45-18, 0-63 x 0-52 = 46-10, 0-63 x 0-53 = 47-2, 0-63 x 0-54 = 47-65, 0-63 x 0-55 = 48-57, 0-63 x 0-56 = 49-49, 0-63 x 0-57 = 50-41, 0-63 x 0-58 = 51-33, 0-63 x 0-59 = 52-25, 0-63 x 0-60 = 53-17, 0-63 x 0-61 = 54-9, 0-63 x 0-62 = 55-1, 0-63 x 0-63 = 55-64, 0-63 x 0-64 = 56-56, 0-63 x 0-65 = 57-48, 0-63 x 0-66 = 58-40, 0-63 x 0-67 = 59-32, 0-63 x 0-68 = 60-24, 0-63 x 0-69 = 61-16, 0-63 x 0-70 = 62-8, 
0-64 x 0-1 = 0-64, 0-64 x 0-2 = 1-57, 0-64 x 0-3 = 2-50, 0-64 x 0-4 = 3-43, 0-64 x 0-5 = 4-36, 0-64 x 0-6 = 5-29, 0-64 x 0-7 = 6-22, 0-64 x 0-8 = 7-15, 0-64 x 0-9 = 8-8, 0-64 x 0-10 = 9-1, 0-64 x 0-11 = 9-65, 0-64 x 0-12 = 10-58, 0-64 x 0-13 = 11-51, 0-64 x 0-14 = 12-44, 0-64 x 0-15 = 13-37, 0-64 x 0-16 = 14-30, 0-64 x 0-17 = 15-23, 0-64 x 0-18 = 16-16, 0-64 x 0-19 = 17-9, 0-64 x 0-20 = 18-2, 0-64 x 0-21 = 18-66, 0-64 x 0-22 = 19-59, 0-64 x 0-23 = 20-52, 0-64 x 0-24 = 21-45, 0-64 x 0-25 = 22-38, 0-64 x 0-26 = 23-31, 0-64 x 0-27 = 24-24, 0-64 x 0-28 = 25-17, 0-64 x 0-29 = 26-10, 0-64 x 0-30 = 27-3, 0-64 x 0-31 = 27-67, 0-64 x 0-32 = 28-60, 0-64 x 0-33 = 29-53, 0-64 x 0-34 = 30-46, 0-64 x 0-35 = 31-39, 0-64 x 0-36 = 32-32, 0-64 x 0-37 = 33-25, 0-64 x 0-38 = 34-18, 0-64 x 0-39 = 35-11, 0-64 x 0-40 = 36-4, 0-64 x 0-41 = 36-68, 0-64 x 0-42 = 37-61, 0-64 x 0-43 = 38-54, 0-64 x 0-44 = 39-47, 0-64 x 0-45 = 40-40, 0-64 x 0-46 = 41-33, 0-64 x 0-47 = 42-26, 0-64 x 0-48 = 43-19, 0-64 x 0-49 = 44-12, 0-64 x 0-50 = 45-5, 0-64 x 0-51 = 45-69, 0-64 x 0-52 = 46-62, 0-64 x 0-53 = 47-55, 0-64 x 0-54 = 48-48, 0-64 x 0-55 = 49-41, 0-64 x 0-56 = 50-34, 0-64 x 0-57 = 51-27, 0-64 x 0-58 = 52-20, 0-64 x 0-59 = 53-13, 0-64 x 0-60 = 54-6, 0-64 x 0-61 = 54-70, 0-64 x 0-62 = 55-63, 0-64 x 0-63 = 56-56, 0-64 x 0-64 = 57-49, 0-64 x 0-65 = 58-42, 0-64 x 0-66 = 59-35, 0-64 x 0-67 = 60-28, 0-64 x 0-68 = 61-21, 0-64 x 0-69 = 62-14, 0-64 x 0-70 = 63-7, 
0-65 x 0-1 = 0-65, 0-65 x 0-2 = 1-59, 0-65 x 0-3 = 2-53, 0-65 x 0-4 = 3-47, 0-65 x 0-5 = 4-41, 0-65 x 0-6 = 5-35, 0-65 x 0-7 = 6-29, 0-65 x 0-8 = 7-23, 0-65 x 0-9 = 8-17, 0-65 x 0-10 = 9-11, 0-65 x 0-11 = 10-5, 0-65 x 0-12 = 10-70, 0-65 x 0-13 = 11-64, 0-65 x 0-14 = 12-58, 0-65 x 0-15 = 13-52, 0-65 x 0-16 = 14-46, 0-65 x 0-17 = 15-40, 0-65 x 0-18 = 16-34, 0-65 x 0-19 = 17-28, 0-65 x 0-20 = 18-22, 0-65 x 0-21 = 19-16, 0-65 x 0-22 = 20-10, 0-65 x 0-23 = 21-4, 0-65 x 0-24 = 21-69, 0-65 x 0-25 = 22-63, 0-65 x 0-26 = 23-57, 0-65 x 0-27 = 24-51, 0-65 x 0-28 = 25-45, 0-65 x 0-29 = 26-39, 0-65 x 0-30 = 27-33, 0-65 x 0-31 = 28-27, 0-65 x 0-32 = 29-21, 0-65 x 0-33 = 30-15, 0-65 x 0-34 = 31-9, 0-65 x 0-35 = 32-3, 0-65 x 0-36 = 32-68, 0-65 x 0-37 = 33-62, 0-65 x 0-38 = 34-56, 0-65 x 0-39 = 35-50, 0-65 x 0-40 = 36-44, 0-65 x 0-41 = 37-38, 0-65 x 0-42 = 38-32, 0-65 x 0-43 = 39-26, 0-65 x 0-44 = 40-20, 0-65 x 0-45 = 41-14, 0-65 x 0-46 = 42-8, 0-65 x 0-47 = 43-2, 0-65 x 0-48 = 43-67, 0-65 x 0-49 = 44-61, 0-65 x 0-50 = 45-55, 0-65 x 0-51 = 46-49, 0-65 x 0-52 = 47-43, 0-65 x 0-53 = 48-37, 0-65 x 0-54 = 49-31, 0-65 x 0-55 = 50-25, 0-65 x 0-56 = 51-19, 0-65 x 0-57 = 52-13, 0-65 x 0-58 = 53-7, 0-65 x 0-59 = 54-1, 0-65 x 0-60 = 54-66, 0-65 x 0-61 = 55-60, 0-65 x 0-62 = 56-54, 0-65 x 0-63 = 57-48, 0-65 x 0-64 = 58-42, 0-65 x 0-65 = 59-36, 0-65 x 0-66 = 60-30, 0-65 x 0-67 = 61-24, 0-65 x 0-68 = 62-18, 0-65 x 0-69 = 63-12, 0-65 x 0-70 = 64-6, 
