67 x 1 = 0-67, 67 x 2 = 1-57, 67 x 3 = 2-47, 67 x 4 = 3-37, 67 x 5 = 4-27, 67 x 6 = 5-17, 67 x 7 = 6-7, 67 x 8 = 6-74, 67 x 9 = 7-64, 67 x 10 = 8-54, 67 x 11 = 9-44, 67 x 12 = 10-34, 67 x 13 = 11-24, 67 x 14 = 12-14, 67 x 15 = 13-4, 67 x 16 = 13-71, 67 x 17 = 14-61, 67 x 18 = 15-51, 67 x 19 = 16-41, 67 x 20 = 17-31, 67 x 21 = 18-21, 67 x 22 = 19-11, 67 x 23 = 20-1, 67 x 24 = 20-68, 67 x 25 = 21-58, 67 x 26 = 22-48, 67 x 27 = 23-38, 67 x 28 = 24-28, 67 x 29 = 25-18, 67 x 30 = 26-8, 67 x 31 = 26-75, 67 x 32 = 27-65, 67 x 33 = 28-55, 67 x 34 = 29-45, 67 x 35 = 30-35, 67 x 36 = 31-25, 67 x 37 = 32-15, 67 x 38 = 33-5, 67 x 39 = 33-72, 67 x 40 = 34-62, 67 x 41 = 35-52, 67 x 42 = 36-42, 67 x 43 = 37-32, 67 x 44 = 38-22, 67 x 45 = 39-12, 67 x 46 = 40-2, 67 x 47 = 40-69, 67 x 48 = 41-59, 67 x 49 = 42-49, 67 x 50 = 43-39, 67 x 51 = 44-29, 67 x 52 = 45-19, 67 x 53 = 46-9, 67 x 54 = 46-76, 67 x 55 = 47-66, 67 x 56 = 48-56, 67 x 57 = 49-46, 67 x 58 = 50-36, 67 x 59 = 51-26, 67 x 60 = 52-16, 67 x 61 = 53-6, 67 x 62 = 53-73, 67 x 63 = 54-63, 67 x 64 = 55-53, 67 x 65 = 56-43, 67 x 66 = 57-33, 67 x 67 = 58-23, 67 x 68 = 59-13, 67 x 69 = 60-3, 67 x 70 = 60-70, 67 x 71 = 61-60, 67 x 72 = 62-50, 67 x 73 = 63-40, 67 x 74 = 64-30, 67 x 75 = 65-20, 67 x 76 = 66-10, 
68 x 1 = 0-68, 68 x 2 = 1-59, 68 x 3 = 2-50, 68 x 4 = 3-41, 68 x 5 = 4-32, 68 x 6 = 5-23, 68 x 7 = 6-14, 68 x 8 = 7-5, 68 x 9 = 7-73, 68 x 10 = 8-64, 68 x 11 = 9-55, 68 x 12 = 10-46, 68 x 13 = 11-37, 68 x 14 = 12-28, 68 x 15 = 13-19, 68 x 16 = 14-10, 68 x 17 = 15-1, 68 x 18 = 15-69, 68 x 19 = 16-60, 68 x 20 = 17-51, 68 x 21 = 18-42, 68 x 22 = 19-33, 68 x 23 = 20-24, 68 x 24 = 21-15, 68 x 25 = 22-6, 68 x 26 = 22-74, 68 x 27 = 23-65, 68 x 28 = 24-56, 68 x 29 = 25-47, 68 x 30 = 26-38, 68 x 31 = 27-29, 68 x 32 = 28-20, 68 x 33 = 29-11, 68 x 34 = 30-2, 68 x 35 = 30-70, 68 x 36 = 31-61, 68 x 37 = 32-52, 68 x 38 = 33-43, 68 x 39 = 34-34, 68 x 40 = 35-25, 68 x 41 = 36-16, 68 x 42 = 37-7, 68 x 43 = 37-75, 68 x 44 = 38-66, 68 x 45 = 39-57, 68 x 46 = 40-48, 68 x 47 = 41-39, 68 x 48 = 42-30, 68 x 49 = 43-21, 68 x 50 = 44-12, 68 x 51 = 45-3, 68 x 52 = 45-71, 68 x 53 = 46-62, 68 x 54 = 47-53, 68 x 55 = 48-44, 68 x 56 = 49-35, 68 x 57 = 50-26, 68 x 58 = 51-17, 68 x 59 = 52-8, 68 x 60 = 52-76, 68 x 61 = 53-67, 68 x 62 = 54-58, 68 x 63 = 55-49, 68 x 64 = 56-40, 68 x 65 = 57-31, 68 x 66 = 58-22, 68 x 67 = 59-13, 68 x 68 = 60-4, 68 x 69 = 60-72, 68 x 70 = 61-63, 68 x 71 = 62-54, 68 x 72 = 63-45, 68 x 73 = 64-36, 68 x 74 = 65-27, 68 x 75 = 66-18, 68 x 76 = 67-9, 
69 x 1 = 0-69, 69 x 2 = 1-61, 69 x 3 = 2-53, 69 x 4 = 3-45, 69 x 5 = 4-37, 69 x 6 = 5-29, 69 x 7 = 6-21, 69 x 8 = 7-13, 69 x 9 = 8-5, 69 x 10 = 8-74, 69 x 11 = 9-66, 69 x 12 = 10-58, 69 x 13 = 11-50, 69 x 14 = 12-42, 69 x 15 = 13-34, 69 x 16 = 14-26, 69 x 17 = 15-18, 69 x 18 = 16-10, 69 x 19 = 17-2, 69 x 20 = 17-71, 69 x 21 = 18-63, 69 x 22 = 19-55, 69 x 23 = 20-47, 69 x 24 = 21-39, 69 x 25 = 22-31, 69 x 26 = 23-23, 69 x 27 = 24-15, 69 x 28 = 25-7, 69 x 29 = 25-76, 69 x 30 = 26-68, 69 x 31 = 27-60, 69 x 32 = 28-52, 69 x 33 = 29-44, 69 x 34 = 30-36, 69 x 35 = 31-28, 69 x 36 = 32-20, 69 x 37 = 33-12, 69 x 38 = 34-4, 69 x 39 = 34-73, 69 x 40 = 35-65, 69 x 41 = 36-57, 69 x 42 = 37-49, 69 x 43 = 38-41, 69 x 44 = 39-33, 69 x 45 = 40-25, 69 x 46 = 41-17, 69 x 47 = 42-9, 69 x 48 = 43-1, 69 x 49 = 43-70, 69 x 50 = 44-62, 69 x 51 = 45-54, 69 x 52 = 46-46, 69 x 53 = 47-38, 69 x 54 = 48-30, 69 x 55 = 49-22, 69 x 56 = 50-14, 69 x 57 = 51-6, 69 x 58 = 51-75, 69 x 59 = 52-67, 69 x 60 = 53-59, 69 x 61 = 54-51, 69 x 62 = 55-43, 69 x 63 = 56-35, 69 x 64 = 57-27, 69 x 65 = 58-19, 69 x 66 = 59-11, 69 x 67 = 60-3, 69 x 68 = 60-72, 69 x 69 = 61-64, 69 x 70 = 62-56, 69 x 71 = 63-48, 69 x 72 = 64-40, 69 x 73 = 65-32, 69 x 74 = 66-24, 69 x 75 = 67-16, 69 x 76 = 68-8, 
70 x 1 = 0-70, 70 x 2 = 1-63, 70 x 3 = 2-56, 70 x 4 = 3-49, 70 x 5 = 4-42, 70 x 6 = 5-35, 70 x 7 = 6-28, 70 x 8 = 7-21, 70 x 9 = 8-14, 70 x 10 = 9-7, 70 x 11 = 10-0, 70 x 12 = 10-70, 70 x 13 = 11-63, 70 x 14 = 12-56, 70 x 15 = 13-49, 70 x 16 = 14-42, 70 x 17 = 15-35, 70 x 18 = 16-28, 70 x 19 = 17-21, 70 x 20 = 18-14, 70 x 21 = 19-7, 70 x 22 = 20-0, 70 x 23 = 20-70, 70 x 24 = 21-63, 70 x 25 = 22-56, 70 x 26 = 23-49, 70 x 27 = 24-42, 70 x 28 = 25-35, 70 x 29 = 26-28, 70 x 30 = 27-21, 70 x 31 = 28-14, 70 x 32 = 29-7, 70 x 33 = 30-0, 70 x 34 = 30-70, 70 x 35 = 31-63, 70 x 36 = 32-56, 70 x 37 = 33-49, 70 x 38 = 34-42, 70 x 39 = 35-35, 70 x 40 = 36-28, 70 x 41 = 37-21, 70 x 42 = 38-14, 70 x 43 = 39-7, 70 x 44 = 40-0, 70 x 45 = 40-70, 70 x 46 = 41-63, 70 x 47 = 42-56, 70 x 48 = 43-49, 70 x 49 = 44-42, 70 x 50 = 45-35, 70 x 51 = 46-28, 70 x 52 = 47-21, 70 x 53 = 48-14, 70 x 54 = 49-7, 70 x 55 = 50-0, 70 x 56 = 50-70, 70 x 57 = 51-63, 70 x 58 = 52-56, 70 x 59 = 53-49, 70 x 60 = 54-42, 70 x 61 = 55-35, 70 x 62 = 56-28, 70 x 63 = 57-21, 70 x 64 = 58-14, 70 x 65 = 59-7, 70 x 66 = 60-0, 70 x 67 = 60-70, 70 x 68 = 61-63, 70 x 69 = 62-56, 70 x 70 = 63-49, 70 x 71 = 64-42, 70 x 72 = 65-35, 70 x 73 = 66-28, 70 x 74 = 67-21, 70 x 75 = 68-14, 70 x 76 = 69-7, 
71 x 1 = 0-71, 71 x 2 = 1-65, 71 x 3 = 2-59, 71 x 4 = 3-53, 71 x 5 = 4-47, 71 x 6 = 5-41, 71 x 7 = 6-35, 71 x 8 = 7-29, 71 x 9 = 8-23, 71 x 10 = 9-17, 71 x 11 = 10-11, 71 x 12 = 11-5, 71 x 13 = 11-76, 71 x 14 = 12-70, 71 x 15 = 13-64, 71 x 16 = 14-58, 71 x 17 = 15-52, 71 x 18 = 16-46, 71 x 19 = 17-40, 71 x 20 = 18-34, 71 x 21 = 19-28, 71 x 22 = 20-22, 71 x 23 = 21-16, 71 x 24 = 22-10, 71 x 25 = 23-4, 71 x 26 = 23-75, 71 x 27 = 24-69, 71 x 28 = 25-63, 71 x 29 = 26-57, 71 x 30 = 27-51, 71 x 31 = 28-45, 71 x 32 = 29-39, 71 x 33 = 30-33, 71 x 34 = 31-27, 71 x 35 = 32-21, 71 x 36 = 33-15, 71 x 37 = 34-9, 71 x 38 = 35-3, 71 x 39 = 35-74, 71 x 40 = 36-68, 71 x 41 = 37-62, 71 x 42 = 38-56, 71 x 43 = 39-50, 71 x 44 = 40-44, 71 x 45 = 41-38, 71 x 46 = 42-32, 71 x 47 = 43-26, 71 x 48 = 44-20, 71 x 49 = 45-14, 71 x 50 = 46-8, 71 x 51 = 47-2, 71 x 52 = 47-73, 71 x 53 = 48-67, 71 x 54 = 49-61, 71 x 55 = 50-55, 71 x 56 = 51-49, 71 x 57 = 52-43, 71 x 58 = 53-37, 71 x 59 = 54-31, 71 x 60 = 55-25, 71 x 61 = 56-19, 71 x 62 = 57-13, 71 x 63 = 58-7, 71 x 64 = 59-1, 71 x 65 = 59-72, 71 x 66 = 60-66, 71 x 67 = 61-60, 71 x 68 = 62-54, 71 x 69 = 63-48, 71 x 70 = 64-42, 71 x 71 = 65-36, 71 x 72 = 66-30, 71 x 73 = 67-24, 71 x 74 = 68-18, 71 x 75 = 69-12, 71 x 76 = 70-6, 
72 x 1 = 0-72, 72 x 2 = 1-67, 72 x 3 = 2-62, 72 x 4 = 3-57, 72 x 5 = 4-52, 72 x 6 = 5-47, 72 x 7 = 6-42, 72 x 8 = 7-37, 72 x 9 = 8-32, 72 x 10 = 9-27, 72 x 11 = 10-22, 72 x 12 = 11-17, 72 x 13 = 12-12, 72 x 14 = 13-7, 72 x 15 = 14-2, 72 x 16 = 14-74, 72 x 17 = 15-69, 72 x 18 = 16-64, 72 x 19 = 17-59, 72 x 20 = 18-54, 72 x 21 = 19-49, 72 x 22 = 20-44, 72 x 23 = 21-39, 72 x 24 = 22-34, 72 x 25 = 23-29, 72 x 26 = 24-24, 72 x 27 = 25-19, 72 x 28 = 26-14, 72 x 29 = 27-9, 72 x 30 = 28-4, 72 x 31 = 28-76, 72 x 32 = 29-71, 72 x 33 = 30-66, 72 x 34 = 31-61, 72 x 35 = 32-56, 72 x 36 = 33-51, 72 x 37 = 34-46, 72 x 38 = 35-41, 72 x 39 = 36-36, 72 x 40 = 37-31, 72 x 41 = 38-26, 72 x 42 = 39-21, 72 x 43 = 40-16, 72 x 44 = 41-11, 72 x 45 = 42-6, 72 x 46 = 43-1, 72 x 47 = 43-73, 72 x 48 = 44-68, 72 x 49 = 45-63, 72 x 50 = 46-58, 72 x 51 = 47-53, 72 x 52 = 48-48, 72 x 53 = 49-43, 72 x 54 = 50-38, 72 x 55 = 51-33, 72 x 56 = 52-28, 72 x 57 = 53-23, 72 x 58 = 54-18, 72 x 59 = 55-13, 72 x 60 = 56-8, 72 x 61 = 57-3, 72 x 62 = 57-75, 72 x 63 = 58-70, 72 x 64 = 59-65, 72 x 65 = 60-60, 72 x 66 = 61-55, 72 x 67 = 62-50, 72 x 68 = 63-45, 72 x 69 = 64-40, 72 x 70 = 65-35, 72 x 71 = 66-30, 72 x 72 = 67-25, 72 x 73 = 68-20, 72 x 74 = 69-15, 72 x 75 = 70-10, 72 x 76 = 71-5, 
73 x 1 = 0-73, 73 x 2 = 1-69, 73 x 3 = 2-65, 73 x 4 = 3-61, 73 x 5 = 4-57, 73 x 6 = 5-53, 73 x 7 = 6-49, 73 x 8 = 7-45, 73 x 9 = 8-41, 73 x 10 = 9-37, 73 x 11 = 10-33, 73 x 12 = 11-29, 73 x 13 = 12-25, 73 x 14 = 13-21, 73 x 15 = 14-17, 73 x 16 = 15-13, 73 x 17 = 16-9, 73 x 18 = 17-5, 73 x 19 = 18-1, 73 x 20 = 18-74, 73 x 21 = 19-70, 73 x 22 = 20-66, 73 x 23 = 21-62, 73 x 24 = 22-58, 73 x 25 = 23-54, 73 x 26 = 24-50, 73 x 27 = 25-46, 73 x 28 = 26-42, 73 x 29 = 27-38, 73 x 30 = 28-34, 73 x 31 = 29-30, 73 x 32 = 30-26, 73 x 33 = 31-22, 73 x 34 = 32-18, 73 x 35 = 33-14, 73 x 36 = 34-10, 73 x 37 = 35-6, 73 x 38 = 36-2, 73 x 39 = 36-75, 73 x 40 = 37-71, 73 x 41 = 38-67, 73 x 42 = 39-63, 73 x 43 = 40-59, 73 x 44 = 41-55, 73 x 45 = 42-51, 73 x 46 = 43-47, 73 x 47 = 44-43, 73 x 48 = 45-39, 73 x 49 = 46-35, 73 x 50 = 47-31, 73 x 51 = 48-27, 73 x 52 = 49-23, 73 x 53 = 50-19, 73 x 54 = 51-15, 73 x 55 = 52-11, 73 x 56 = 53-7, 73 x 57 = 54-3, 73 x 58 = 54-76, 73 x 59 = 55-72, 73 x 60 = 56-68, 73 x 61 = 57-64, 73 x 62 = 58-60, 73 x 63 = 59-56, 73 x 64 = 60-52, 73 x 65 = 61-48, 73 x 66 = 62-44, 73 x 67 = 63-40, 73 x 68 = 64-36, 73 x 69 = 65-32, 73 x 70 = 66-28, 73 x 71 = 67-24, 73 x 72 = 68-20, 73 x 73 = 69-16, 73 x 74 = 70-12, 73 x 75 = 71-8, 73 x 76 = 72-4, 
74 x 1 = 0-74, 74 x 2 = 1-71, 74 x 3 = 2-68, 74 x 4 = 3-65, 74 x 5 = 4-62, 74 x 6 = 5-59, 74 x 7 = 6-56, 74 x 8 = 7-53, 74 x 9 = 8-50, 74 x 10 = 9-47, 74 x 11 = 10-44, 74 x 12 = 11-41, 74 x 13 = 12-38, 74 x 14 = 13-35, 74 x 15 = 14-32, 74 x 16 = 15-29, 74 x 17 = 16-26, 74 x 18 = 17-23, 74 x 19 = 18-20, 74 x 20 = 19-17, 74 x 21 = 20-14, 74 x 22 = 21-11, 74 x 23 = 22-8, 74 x 24 = 23-5, 74 x 25 = 24-2, 74 x 26 = 24-76, 74 x 27 = 25-73, 74 x 28 = 26-70, 74 x 29 = 27-67, 74 x 30 = 28-64, 74 x 31 = 29-61, 74 x 32 = 30-58, 74 x 33 = 31-55, 74 x 34 = 32-52, 74 x 35 = 33-49, 74 x 36 = 34-46, 74 x 37 = 35-43, 74 x 38 = 36-40, 74 x 39 = 37-37, 74 x 40 = 38-34, 74 x 41 = 39-31, 74 x 42 = 40-28, 74 x 43 = 41-25, 74 x 44 = 42-22, 74 x 45 = 43-19, 74 x 46 = 44-16, 74 x 47 = 45-13, 74 x 48 = 46-10, 74 x 49 = 47-7, 74 x 50 = 48-4, 74 x 51 = 49-1, 74 x 52 = 49-75, 74 x 53 = 50-72, 74 x 54 = 51-69, 74 x 55 = 52-66, 74 x 56 = 53-63, 74 x 57 = 54-60, 74 x 58 = 55-57, 74 x 59 = 56-54, 74 x 60 = 57-51, 74 x 61 = 58-48, 74 x 62 = 59-45, 74 x 63 = 60-42, 74 x 64 = 61-39, 74 x 65 = 62-36, 74 x 66 = 63-33, 74 x 67 = 64-30, 74 x 68 = 65-27, 74 x 69 = 66-24, 74 x 70 = 67-21, 74 x 71 = 68-18, 74 x 72 = 69-15, 74 x 73 = 70-12, 74 x 74 = 71-9, 74 x 75 = 72-6, 74 x 76 = 73-3, 
75 x 1 = 0-75, 75 x 2 = 1-73, 75 x 3 = 2-71, 75 x 4 = 3-69, 75 x 5 = 4-67, 75 x 6 = 5-65, 75 x 7 = 6-63, 75 x 8 = 7-61, 75 x 9 = 8-59, 75 x 10 = 9-57, 75 x 11 = 10-55, 75 x 12 = 11-53, 75 x 13 = 12-51, 75 x 14 = 13-49, 75 x 15 = 14-47, 75 x 16 = 15-45, 75 x 17 = 16-43, 75 x 18 = 17-41, 75 x 19 = 18-39, 75 x 20 = 19-37, 75 x 21 = 20-35, 75 x 22 = 21-33, 75 x 23 = 22-31, 75 x 24 = 23-29, 75 x 25 = 24-27, 75 x 26 = 25-25, 75 x 27 = 26-23, 75 x 28 = 27-21, 75 x 29 = 28-19, 75 x 30 = 29-17, 75 x 31 = 30-15, 75 x 32 = 31-13, 75 x 33 = 32-11, 75 x 34 = 33-9, 75 x 35 = 34-7, 75 x 36 = 35-5, 75 x 37 = 36-3, 75 x 38 = 37-1, 75 x 39 = 37-76, 75 x 40 = 38-74, 75 x 41 = 39-72, 75 x 42 = 40-70, 75 x 43 = 41-68, 75 x 44 = 42-66, 75 x 45 = 43-64, 75 x 46 = 44-62, 75 x 47 = 45-60, 75 x 48 = 46-58, 75 x 49 = 47-56, 75 x 50 = 48-54, 75 x 51 = 49-52, 75 x 52 = 50-50, 75 x 53 = 51-48, 75 x 54 = 52-46, 75 x 55 = 53-44, 75 x 56 = 54-42, 75 x 57 = 55-40, 75 x 58 = 56-38, 75 x 59 = 57-36, 75 x 60 = 58-34, 75 x 61 = 59-32, 75 x 62 = 60-30, 75 x 63 = 61-28, 75 x 64 = 62-26, 75 x 65 = 63-24, 75 x 66 = 64-22, 75 x 67 = 65-20, 75 x 68 = 66-18, 75 x 69 = 67-16, 75 x 70 = 68-14, 75 x 71 = 69-12, 75 x 72 = 70-10, 75 x 73 = 71-8, 75 x 74 = 72-6, 75 x 75 = 73-4, 75 x 76 = 74-2, 
76 x 1 = 0-76, 76 x 2 = 1-75, 76 x 3 = 2-74, 76 x 4 = 3-73, 76 x 5 = 4-72, 76 x 6 = 5-71, 76 x 7 = 6-70, 76 x 8 = 7-69, 76 x 9 = 8-68, 76 x 10 = 9-67, 76 x 11 = 10-66, 76 x 12 = 11-65, 76 x 13 = 12-64, 76 x 14 = 13-63, 76 x 15 = 14-62, 76 x 16 = 15-61, 76 x 17 = 16-60, 76 x 18 = 17-59, 76 x 19 = 18-58, 76 x 20 = 19-57, 76 x 21 = 20-56, 76 x 22 = 21-55, 76 x 23 = 22-54, 76 x 24 = 23-53, 76 x 25 = 24-52, 76 x 26 = 25-51, 76 x 27 = 26-50, 76 x 28 = 27-49, 76 x 29 = 28-48, 76 x 30 = 29-47, 76 x 31 = 30-46, 76 x 32 = 31-45, 76 x 33 = 32-44, 76 x 34 = 33-43, 76 x 35 = 34-42, 76 x 36 = 35-41, 76 x 37 = 36-40, 76 x 38 = 37-39, 76 x 39 = 38-38, 76 x 40 = 39-37, 76 x 41 = 40-36, 76 x 42 = 41-35, 76 x 43 = 42-34, 76 x 44 = 43-33, 76 x 45 = 44-32, 76 x 46 = 45-31, 76 x 47 = 46-30, 76 x 48 = 47-29, 76 x 49 = 48-28, 76 x 50 = 49-27, 76 x 51 = 50-26, 76 x 52 = 51-25, 76 x 53 = 52-24, 76 x 54 = 53-23, 76 x 55 = 54-22, 76 x 56 = 55-21, 76 x 57 = 56-20, 76 x 58 = 57-19, 76 x 59 = 58-18, 76 x 60 = 59-17, 76 x 61 = 60-16, 76 x 62 = 61-15, 76 x 63 = 62-14, 76 x 64 = 63-13, 76 x 65 = 64-12, 76 x 66 = 65-11, 76 x 67 = 66-10, 76 x 68 = 67-9, 76 x 69 = 68-8, 76 x 70 = 69-7, 76 x 71 = 70-6, 76 x 72 = 71-5, 76 x 73 = 72-4, 76 x 74 = 73-3, 76 x 75 = 74-2, 76 x 76 = 75-1, 
