59 x 1 = 0-59, 59 x 2 = 1-30, 59 x 3 = 2-1, 59 x 4 = 2-60, 59 x 5 = 3-31, 59 x 6 = 4-2, 59 x 7 = 4-61, 59 x 8 = 5-32, 59 x 9 = 6-3, 59 x 10 = 6-62, 59 x 11 = 7-33, 59 x 12 = 8-4, 59 x 13 = 8-63, 59 x 14 = 9-34, 59 x 15 = 10-5, 59 x 16 = 10-64, 59 x 17 = 11-35, 59 x 18 = 12-6, 59 x 19 = 12-65, 59 x 20 = 13-36, 59 x 21 = 14-7, 59 x 22 = 14-66, 59 x 23 = 15-37, 59 x 24 = 16-8, 59 x 25 = 16-67, 59 x 26 = 17-38, 59 x 27 = 18-9, 59 x 28 = 18-68, 59 x 29 = 19-39, 59 x 30 = 20-10, 59 x 31 = 20-69, 59 x 32 = 21-40, 59 x 33 = 22-11, 59 x 34 = 22-70, 59 x 35 = 23-41, 59 x 36 = 24-12, 59 x 37 = 24-71, 59 x 38 = 25-42, 59 x 39 = 26-13, 59 x 40 = 26-72, 59 x 41 = 27-43, 59 x 42 = 28-14, 59 x 43 = 28-73, 59 x 44 = 29-44, 59 x 45 = 30-15, 59 x 46 = 30-74, 59 x 47 = 31-45, 59 x 48 = 32-16, 59 x 49 = 32-75, 59 x 50 = 33-46, 59 x 51 = 34-17, 59 x 52 = 34-76, 59 x 53 = 35-47, 59 x 54 = 36-18, 59 x 55 = 36-77, 59 x 56 = 37-48, 59 x 57 = 38-19, 59 x 58 = 38-78, 59 x 59 = 39-49, 59 x 60 = 40-20, 59 x 61 = 40-79, 59 x 62 = 41-50, 59 x 63 = 42-21, 59 x 64 = 42-80, 59 x 65 = 43-51, 59 x 66 = 44-22, 59 x 67 = 44-81, 59 x 68 = 45-52, 59 x 69 = 46-23, 59 x 70 = 46-82, 59 x 71 = 47-53, 59 x 72 = 48-24, 59 x 73 = 48-83, 59 x 74 = 49-54, 59 x 75 = 50-25, 59 x 76 = 50-84, 59 x 77 = 51-55, 59 x 78 = 52-26, 59 x 79 = 52-85, 59 x 80 = 53-56, 59 x 81 = 54-27, 59 x 82 = 54-86, 59 x 83 = 55-57, 59 x 84 = 56-28, 59 x 85 = 56-87, 59 x 86 = 57-58, 59 x 87 = 58-29, 
60 x 1 = 0-60, 60 x 2 = 1-32, 60 x 3 = 2-4, 60 x 4 = 2-64, 60 x 5 = 3-36, 60 x 6 = 4-8, 60 x 7 = 4-68, 60 x 8 = 5-40, 60 x 9 = 6-12, 60 x 10 = 6-72, 60 x 11 = 7-44, 60 x 12 = 8-16, 60 x 13 = 8-76, 60 x 14 = 9-48, 60 x 15 = 10-20, 60 x 16 = 10-80, 60 x 17 = 11-52, 60 x 18 = 12-24, 60 x 19 = 12-84, 60 x 20 = 13-56, 60 x 21 = 14-28, 60 x 22 = 15-0, 60 x 23 = 15-60, 60 x 24 = 16-32, 60 x 25 = 17-4, 60 x 26 = 17-64, 60 x 27 = 18-36, 60 x 28 = 19-8, 60 x 29 = 19-68, 60 x 30 = 20-40, 60 x 31 = 21-12, 60 x 32 = 21-72, 60 x 33 = 22-44, 60 x 34 = 23-16, 60 x 35 = 23-76, 60 x 36 = 24-48, 60 x 37 = 25-20, 60 x 38 = 25-80, 60 x 39 = 26-52, 60 x 40 = 27-24, 60 x 41 = 27-84, 60 x 42 = 28-56, 60 x 43 = 29-28, 60 x 44 = 30-0, 60 x 45 = 30-60, 60 x 46 = 31-32, 60 x 47 = 32-4, 60 x 48 = 32-64, 60 x 49 = 33-36, 60 x 50 = 34-8, 60 x 51 = 34-68, 60 x 52 = 35-40, 60 x 53 = 36-12, 60 x 54 = 36-72, 60 x 55 = 37-44, 60 x 56 = 38-16, 60 x 57 = 38-76, 60 x 58 = 39-48, 60 x 59 = 40-20, 60 x 60 = 40-80, 60 x 61 = 41-52, 60 x 62 = 42-24, 60 x 63 = 42-84, 60 x 64 = 43-56, 60 x 65 = 44-28, 60 x 66 = 45-0, 60 x 67 = 45-60, 60 x 68 = 46-32, 60 x 69 = 47-4, 60 x 70 = 47-64, 60 x 71 = 48-36, 60 x 72 = 49-8, 60 x 73 = 49-68, 60 x 74 = 50-40, 60 x 75 = 51-12, 60 x 76 = 51-72, 60 x 77 = 52-44, 60 x 78 = 53-16, 60 x 79 = 53-76, 60 x 80 = 54-48, 60 x 81 = 55-20, 60 x 82 = 55-80, 60 x 83 = 56-52, 60 x 84 = 57-24, 60 x 85 = 57-84, 60 x 86 = 58-56, 60 x 87 = 59-28, 
61 x 1 = 0-61, 61 x 2 = 1-34, 61 x 3 = 2-7, 61 x 4 = 2-68, 61 x 5 = 3-41, 61 x 6 = 4-14, 61 x 7 = 4-75, 61 x 8 = 5-48, 61 x 9 = 6-21, 61 x 10 = 6-82, 61 x 11 = 7-55, 61 x 12 = 8-28, 61 x 13 = 9-1, 61 x 14 = 9-62, 61 x 15 = 10-35, 61 x 16 = 11-8, 61 x 17 = 11-69, 61 x 18 = 12-42, 61 x 19 = 13-15, 61 x 20 = 13-76, 61 x 21 = 14-49, 61 x 22 = 15-22, 61 x 23 = 15-83, 61 x 24 = 16-56, 61 x 25 = 17-29, 61 x 26 = 18-2, 61 x 27 = 18-63, 61 x 28 = 19-36, 61 x 29 = 20-9, 61 x 30 = 20-70, 61 x 31 = 21-43, 61 x 32 = 22-16, 61 x 33 = 22-77, 61 x 34 = 23-50, 61 x 35 = 24-23, 61 x 36 = 24-84, 61 x 37 = 25-57, 61 x 38 = 26-30, 61 x 39 = 27-3, 61 x 40 = 27-64, 61 x 41 = 28-37, 61 x 42 = 29-10, 61 x 43 = 29-71, 61 x 44 = 30-44, 61 x 45 = 31-17, 61 x 46 = 31-78, 61 x 47 = 32-51, 61 x 48 = 33-24, 61 x 49 = 33-85, 61 x 50 = 34-58, 61 x 51 = 35-31, 61 x 52 = 36-4, 61 x 53 = 36-65, 61 x 54 = 37-38, 61 x 55 = 38-11, 61 x 56 = 38-72, 61 x 57 = 39-45, 61 x 58 = 40-18, 61 x 59 = 40-79, 61 x 60 = 41-52, 61 x 61 = 42-25, 61 x 62 = 42-86, 61 x 63 = 43-59, 61 x 64 = 44-32, 61 x 65 = 45-5, 61 x 66 = 45-66, 61 x 67 = 46-39, 61 x 68 = 47-12, 61 x 69 = 47-73, 61 x 70 = 48-46, 61 x 71 = 49-19, 61 x 72 = 49-80, 61 x 73 = 50-53, 61 x 74 = 51-26, 61 x 75 = 51-87, 61 x 76 = 52-60, 61 x 77 = 53-33, 61 x 78 = 54-6, 61 x 79 = 54-67, 61 x 80 = 55-40, 61 x 81 = 56-13, 61 x 82 = 56-74, 61 x 83 = 57-47, 61 x 84 = 58-20, 61 x 85 = 58-81, 61 x 86 = 59-54, 61 x 87 = 60-27, 
62 x 1 = 0-62, 62 x 2 = 1-36, 62 x 3 = 2-10, 62 x 4 = 2-72, 62 x 5 = 3-46, 62 x 6 = 4-20, 62 x 7 = 4-82, 62 x 8 = 5-56, 62 x 9 = 6-30, 62 x 10 = 7-4, 62 x 11 = 7-66, 62 x 12 = 8-40, 62 x 13 = 9-14, 62 x 14 = 9-76, 62 x 15 = 10-50, 62 x 16 = 11-24, 62 x 17 = 11-86, 62 x 18 = 12-60, 62 x 19 = 13-34, 62 x 20 = 14-8, 62 x 21 = 14-70, 62 x 22 = 15-44, 62 x 23 = 16-18, 62 x 24 = 16-80, 62 x 25 = 17-54, 62 x 26 = 18-28, 62 x 27 = 19-2, 62 x 28 = 19-64, 62 x 29 = 20-38, 62 x 30 = 21-12, 62 x 31 = 21-74, 62 x 32 = 22-48, 62 x 33 = 23-22, 62 x 34 = 23-84, 62 x 35 = 24-58, 62 x 36 = 25-32, 62 x 37 = 26-6, 62 x 38 = 26-68, 62 x 39 = 27-42, 62 x 40 = 28-16, 62 x 41 = 28-78, 62 x 42 = 29-52, 62 x 43 = 30-26, 62 x 44 = 31-0, 62 x 45 = 31-62, 62 x 46 = 32-36, 62 x 47 = 33-10, 62 x 48 = 33-72, 62 x 49 = 34-46, 62 x 50 = 35-20, 62 x 51 = 35-82, 62 x 52 = 36-56, 62 x 53 = 37-30, 62 x 54 = 38-4, 62 x 55 = 38-66, 62 x 56 = 39-40, 62 x 57 = 40-14, 62 x 58 = 40-76, 62 x 59 = 41-50, 62 x 60 = 42-24, 62 x 61 = 42-86, 62 x 62 = 43-60, 62 x 63 = 44-34, 62 x 64 = 45-8, 62 x 65 = 45-70, 62 x 66 = 46-44, 62 x 67 = 47-18, 62 x 68 = 47-80, 62 x 69 = 48-54, 62 x 70 = 49-28, 62 x 71 = 50-2, 62 x 72 = 50-64, 62 x 73 = 51-38, 62 x 74 = 52-12, 62 x 75 = 52-74, 62 x 76 = 53-48, 62 x 77 = 54-22, 62 x 78 = 54-84, 62 x 79 = 55-58, 62 x 80 = 56-32, 62 x 81 = 57-6, 62 x 82 = 57-68, 62 x 83 = 58-42, 62 x 84 = 59-16, 62 x 85 = 59-78, 62 x 86 = 60-52, 62 x 87 = 61-26, 
63 x 1 = 0-63, 63 x 2 = 1-38, 63 x 3 = 2-13, 63 x 4 = 2-76, 63 x 5 = 3-51, 63 x 6 = 4-26, 63 x 7 = 5-1, 63 x 8 = 5-64, 63 x 9 = 6-39, 63 x 10 = 7-14, 63 x 11 = 7-77, 63 x 12 = 8-52, 63 x 13 = 9-27, 63 x 14 = 10-2, 63 x 15 = 10-65, 63 x 16 = 11-40, 63 x 17 = 12-15, 63 x 18 = 12-78, 63 x 19 = 13-53, 63 x 20 = 14-28, 63 x 21 = 15-3, 63 x 22 = 15-66, 63 x 23 = 16-41, 63 x 24 = 17-16, 63 x 25 = 17-79, 63 x 26 = 18-54, 63 x 27 = 19-29, 63 x 28 = 20-4, 63 x 29 = 20-67, 63 x 30 = 21-42, 63 x 31 = 22-17, 63 x 32 = 22-80, 63 x 33 = 23-55, 63 x 34 = 24-30, 63 x 35 = 25-5, 63 x 36 = 25-68, 63 x 37 = 26-43, 63 x 38 = 27-18, 63 x 39 = 27-81, 63 x 40 = 28-56, 63 x 41 = 29-31, 63 x 42 = 30-6, 63 x 43 = 30-69, 63 x 44 = 31-44, 63 x 45 = 32-19, 63 x 46 = 32-82, 63 x 47 = 33-57, 63 x 48 = 34-32, 63 x 49 = 35-7, 63 x 50 = 35-70, 63 x 51 = 36-45, 63 x 52 = 37-20, 63 x 53 = 37-83, 63 x 54 = 38-58, 63 x 55 = 39-33, 63 x 56 = 40-8, 63 x 57 = 40-71, 63 x 58 = 41-46, 63 x 59 = 42-21, 63 x 60 = 42-84, 63 x 61 = 43-59, 63 x 62 = 44-34, 63 x 63 = 45-9, 63 x 64 = 45-72, 63 x 65 = 46-47, 63 x 66 = 47-22, 63 x 67 = 47-85, 63 x 68 = 48-60, 63 x 69 = 49-35, 63 x 70 = 50-10, 63 x 71 = 50-73, 63 x 72 = 51-48, 63 x 73 = 52-23, 63 x 74 = 52-86, 63 x 75 = 53-61, 63 x 76 = 54-36, 63 x 77 = 55-11, 63 x 78 = 55-74, 63 x 79 = 56-49, 63 x 80 = 57-24, 63 x 81 = 57-87, 63 x 82 = 58-62, 63 x 83 = 59-37, 63 x 84 = 60-12, 63 x 85 = 60-75, 63 x 86 = 61-50, 63 x 87 = 62-25, 
64 x 1 = 0-64, 64 x 2 = 1-40, 64 x 3 = 2-16, 64 x 4 = 2-80, 64 x 5 = 3-56, 64 x 6 = 4-32, 64 x 7 = 5-8, 64 x 8 = 5-72, 64 x 9 = 6-48, 64 x 10 = 7-24, 64 x 11 = 8-0, 64 x 12 = 8-64, 64 x 13 = 9-40, 64 x 14 = 10-16, 64 x 15 = 10-80, 64 x 16 = 11-56, 64 x 17 = 12-32, 64 x 18 = 13-8, 64 x 19 = 13-72, 64 x 20 = 14-48, 64 x 21 = 15-24, 64 x 22 = 16-0, 64 x 23 = 16-64, 64 x 24 = 17-40, 64 x 25 = 18-16, 64 x 26 = 18-80, 64 x 27 = 19-56, 64 x 28 = 20-32, 64 x 29 = 21-8, 64 x 30 = 21-72, 64 x 31 = 22-48, 64 x 32 = 23-24, 64 x 33 = 24-0, 64 x 34 = 24-64, 64 x 35 = 25-40, 64 x 36 = 26-16, 64 x 37 = 26-80, 64 x 38 = 27-56, 64 x 39 = 28-32, 64 x 40 = 29-8, 64 x 41 = 29-72, 64 x 42 = 30-48, 64 x 43 = 31-24, 64 x 44 = 32-0, 64 x 45 = 32-64, 64 x 46 = 33-40, 64 x 47 = 34-16, 64 x 48 = 34-80, 64 x 49 = 35-56, 64 x 50 = 36-32, 64 x 51 = 37-8, 64 x 52 = 37-72, 64 x 53 = 38-48, 64 x 54 = 39-24, 64 x 55 = 40-0, 64 x 56 = 40-64, 64 x 57 = 41-40, 64 x 58 = 42-16, 64 x 59 = 42-80, 64 x 60 = 43-56, 64 x 61 = 44-32, 64 x 62 = 45-8, 64 x 63 = 45-72, 64 x 64 = 46-48, 64 x 65 = 47-24, 64 x 66 = 48-0, 64 x 67 = 48-64, 64 x 68 = 49-40, 64 x 69 = 50-16, 64 x 70 = 50-80, 64 x 71 = 51-56, 64 x 72 = 52-32, 64 x 73 = 53-8, 64 x 74 = 53-72, 64 x 75 = 54-48, 64 x 76 = 55-24, 64 x 77 = 56-0, 64 x 78 = 56-64, 64 x 79 = 57-40, 64 x 80 = 58-16, 64 x 81 = 58-80, 64 x 82 = 59-56, 64 x 83 = 60-32, 64 x 84 = 61-8, 64 x 85 = 61-72, 64 x 86 = 62-48, 64 x 87 = 63-24, 
65 x 1 = 0-65, 65 x 2 = 1-42, 65 x 3 = 2-19, 65 x 4 = 2-84, 65 x 5 = 3-61, 65 x 6 = 4-38, 65 x 7 = 5-15, 65 x 8 = 5-80, 65 x 9 = 6-57, 65 x 10 = 7-34, 65 x 11 = 8-11, 65 x 12 = 8-76, 65 x 13 = 9-53, 65 x 14 = 10-30, 65 x 15 = 11-7, 65 x 16 = 11-72, 65 x 17 = 12-49, 65 x 18 = 13-26, 65 x 19 = 14-3, 65 x 20 = 14-68, 65 x 21 = 15-45, 65 x 22 = 16-22, 65 x 23 = 16-87, 65 x 24 = 17-64, 65 x 25 = 18-41, 65 x 26 = 19-18, 65 x 27 = 19-83, 65 x 28 = 20-60, 65 x 29 = 21-37, 65 x 30 = 22-14, 65 x 31 = 22-79, 65 x 32 = 23-56, 65 x 33 = 24-33, 65 x 34 = 25-10, 65 x 35 = 25-75, 65 x 36 = 26-52, 65 x 37 = 27-29, 65 x 38 = 28-6, 65 x 39 = 28-71, 65 x 40 = 29-48, 65 x 41 = 30-25, 65 x 42 = 31-2, 65 x 43 = 31-67, 65 x 44 = 32-44, 65 x 45 = 33-21, 65 x 46 = 33-86, 65 x 47 = 34-63, 65 x 48 = 35-40, 65 x 49 = 36-17, 65 x 50 = 36-82, 65 x 51 = 37-59, 65 x 52 = 38-36, 65 x 53 = 39-13, 65 x 54 = 39-78, 65 x 55 = 40-55, 65 x 56 = 41-32, 65 x 57 = 42-9, 65 x 58 = 42-74, 65 x 59 = 43-51, 65 x 60 = 44-28, 65 x 61 = 45-5, 65 x 62 = 45-70, 65 x 63 = 46-47, 65 x 64 = 47-24, 65 x 65 = 48-1, 65 x 66 = 48-66, 65 x 67 = 49-43, 65 x 68 = 50-20, 65 x 69 = 50-85, 65 x 70 = 51-62, 65 x 71 = 52-39, 65 x 72 = 53-16, 65 x 73 = 53-81, 65 x 74 = 54-58, 65 x 75 = 55-35, 65 x 76 = 56-12, 65 x 77 = 56-77, 65 x 78 = 57-54, 65 x 79 = 58-31, 65 x 80 = 59-8, 65 x 81 = 59-73, 65 x 82 = 60-50, 65 x 83 = 61-27, 65 x 84 = 62-4, 65 x 85 = 62-69, 65 x 86 = 63-46, 65 x 87 = 64-23, 
66 x 1 = 0-66, 66 x 2 = 1-44, 66 x 3 = 2-22, 66 x 4 = 3-0, 66 x 5 = 3-66, 66 x 6 = 4-44, 66 x 7 = 5-22, 66 x 8 = 6-0, 66 x 9 = 6-66, 66 x 10 = 7-44, 66 x 11 = 8-22, 66 x 12 = 9-0, 66 x 13 = 9-66, 66 x 14 = 10-44, 66 x 15 = 11-22, 66 x 16 = 12-0, 66 x 17 = 12-66, 66 x 18 = 13-44, 66 x 19 = 14-22, 66 x 20 = 15-0, 66 x 21 = 15-66, 66 x 22 = 16-44, 66 x 23 = 17-22, 66 x 24 = 18-0, 66 x 25 = 18-66, 66 x 26 = 19-44, 66 x 27 = 20-22, 66 x 28 = 21-0, 66 x 29 = 21-66, 66 x 30 = 22-44, 66 x 31 = 23-22, 66 x 32 = 24-0, 66 x 33 = 24-66, 66 x 34 = 25-44, 66 x 35 = 26-22, 66 x 36 = 27-0, 66 x 37 = 27-66, 66 x 38 = 28-44, 66 x 39 = 29-22, 66 x 40 = 30-0, 66 x 41 = 30-66, 66 x 42 = 31-44, 66 x 43 = 32-22, 66 x 44 = 33-0, 66 x 45 = 33-66, 66 x 46 = 34-44, 66 x 47 = 35-22, 66 x 48 = 36-0, 66 x 49 = 36-66, 66 x 50 = 37-44, 66 x 51 = 38-22, 66 x 52 = 39-0, 66 x 53 = 39-66, 66 x 54 = 40-44, 66 x 55 = 41-22, 66 x 56 = 42-0, 66 x 57 = 42-66, 66 x 58 = 43-44, 66 x 59 = 44-22, 66 x 60 = 45-0, 66 x 61 = 45-66, 66 x 62 = 46-44, 66 x 63 = 47-22, 66 x 64 = 48-0, 66 x 65 = 48-66, 66 x 66 = 49-44, 66 x 67 = 50-22, 66 x 68 = 51-0, 66 x 69 = 51-66, 66 x 70 = 52-44, 66 x 71 = 53-22, 66 x 72 = 54-0, 66 x 73 = 54-66, 66 x 74 = 55-44, 66 x 75 = 56-22, 66 x 76 = 57-0, 66 x 77 = 57-66, 66 x 78 = 58-44, 66 x 79 = 59-22, 66 x 80 = 60-0, 66 x 81 = 60-66, 66 x 82 = 61-44, 66 x 83 = 62-22, 66 x 84 = 63-0, 66 x 85 = 63-66, 66 x 86 = 64-44, 66 x 87 = 65-22, 
67 x 1 = 0-67, 67 x 2 = 1-46, 67 x 3 = 2-25, 67 x 4 = 3-4, 67 x 5 = 3-71, 67 x 6 = 4-50, 67 x 7 = 5-29, 67 x 8 = 6-8, 67 x 9 = 6-75, 67 x 10 = 7-54, 67 x 11 = 8-33, 67 x 12 = 9-12, 67 x 13 = 9-79, 67 x 14 = 10-58, 67 x 15 = 11-37, 67 x 16 = 12-16, 67 x 17 = 12-83, 67 x 18 = 13-62, 67 x 19 = 14-41, 67 x 20 = 15-20, 67 x 21 = 15-87, 67 x 22 = 16-66, 67 x 23 = 17-45, 67 x 24 = 18-24, 67 x 25 = 19-3, 67 x 26 = 19-70, 67 x 27 = 20-49, 67 x 28 = 21-28, 67 x 29 = 22-7, 67 x 30 = 22-74, 67 x 31 = 23-53, 67 x 32 = 24-32, 67 x 33 = 25-11, 67 x 34 = 25-78, 67 x 35 = 26-57, 67 x 36 = 27-36, 67 x 37 = 28-15, 67 x 38 = 28-82, 67 x 39 = 29-61, 67 x 40 = 30-40, 67 x 41 = 31-19, 67 x 42 = 31-86, 67 x 43 = 32-65, 67 x 44 = 33-44, 67 x 45 = 34-23, 67 x 46 = 35-2, 67 x 47 = 35-69, 67 x 48 = 36-48, 67 x 49 = 37-27, 67 x 50 = 38-6, 67 x 51 = 38-73, 67 x 52 = 39-52, 67 x 53 = 40-31, 67 x 54 = 41-10, 67 x 55 = 41-77, 67 x 56 = 42-56, 67 x 57 = 43-35, 67 x 58 = 44-14, 67 x 59 = 44-81, 67 x 60 = 45-60, 67 x 61 = 46-39, 67 x 62 = 47-18, 67 x 63 = 47-85, 67 x 64 = 48-64, 67 x 65 = 49-43, 67 x 66 = 50-22, 67 x 67 = 51-1, 67 x 68 = 51-68, 67 x 69 = 52-47, 67 x 70 = 53-26, 67 x 71 = 54-5, 67 x 72 = 54-72, 67 x 73 = 55-51, 67 x 74 = 56-30, 67 x 75 = 57-9, 67 x 76 = 57-76, 67 x 77 = 58-55, 67 x 78 = 59-34, 67 x 79 = 60-13, 67 x 80 = 60-80, 67 x 81 = 61-59, 67 x 82 = 62-38, 67 x 83 = 63-17, 67 x 84 = 63-84, 67 x 85 = 64-63, 67 x 86 = 65-42, 67 x 87 = 66-21, 
68 x 1 = 0-68, 68 x 2 = 1-48, 68 x 3 = 2-28, 68 x 4 = 3-8, 68 x 5 = 3-76, 68 x 6 = 4-56, 68 x 7 = 5-36, 68 x 8 = 6-16, 68 x 9 = 6-84, 68 x 10 = 7-64, 68 x 11 = 8-44, 68 x 12 = 9-24, 68 x 13 = 10-4, 68 x 14 = 10-72, 68 x 15 = 11-52, 68 x 16 = 12-32, 68 x 17 = 13-12, 68 x 18 = 13-80, 68 x 19 = 14-60, 68 x 20 = 15-40, 68 x 21 = 16-20, 68 x 22 = 17-0, 68 x 23 = 17-68, 68 x 24 = 18-48, 68 x 25 = 19-28, 68 x 26 = 20-8, 68 x 27 = 20-76, 68 x 28 = 21-56, 68 x 29 = 22-36, 68 x 30 = 23-16, 68 x 31 = 23-84, 68 x 32 = 24-64, 68 x 33 = 25-44, 68 x 34 = 26-24, 68 x 35 = 27-4, 68 x 36 = 27-72, 68 x 37 = 28-52, 68 x 38 = 29-32, 68 x 39 = 30-12, 68 x 40 = 30-80, 68 x 41 = 31-60, 68 x 42 = 32-40, 68 x 43 = 33-20, 68 x 44 = 34-0, 68 x 45 = 34-68, 68 x 46 = 35-48, 68 x 47 = 36-28, 68 x 48 = 37-8, 68 x 49 = 37-76, 68 x 50 = 38-56, 68 x 51 = 39-36, 68 x 52 = 40-16, 68 x 53 = 40-84, 68 x 54 = 41-64, 68 x 55 = 42-44, 68 x 56 = 43-24, 68 x 57 = 44-4, 68 x 58 = 44-72, 68 x 59 = 45-52, 68 x 60 = 46-32, 68 x 61 = 47-12, 68 x 62 = 47-80, 68 x 63 = 48-60, 68 x 64 = 49-40, 68 x 65 = 50-20, 68 x 66 = 51-0, 68 x 67 = 51-68, 68 x 68 = 52-48, 68 x 69 = 53-28, 68 x 70 = 54-8, 68 x 71 = 54-76, 68 x 72 = 55-56, 68 x 73 = 56-36, 68 x 74 = 57-16, 68 x 75 = 57-84, 68 x 76 = 58-64, 68 x 77 = 59-44, 68 x 78 = 60-24, 68 x 79 = 61-4, 68 x 80 = 61-72, 68 x 81 = 62-52, 68 x 82 = 63-32, 68 x 83 = 64-12, 68 x 84 = 64-80, 68 x 85 = 65-60, 68 x 86 = 66-40, 68 x 87 = 67-20, 
69 x 1 = 0-69, 69 x 2 = 1-50, 69 x 3 = 2-31, 69 x 4 = 3-12, 69 x 5 = 3-81, 69 x 6 = 4-62, 69 x 7 = 5-43, 69 x 8 = 6-24, 69 x 9 = 7-5, 69 x 10 = 7-74, 69 x 11 = 8-55, 69 x 12 = 9-36, 69 x 13 = 10-17, 69 x 14 = 10-86, 69 x 15 = 11-67, 69 x 16 = 12-48, 69 x 17 = 13-29, 69 x 18 = 14-10, 69 x 19 = 14-79, 69 x 20 = 15-60, 69 x 21 = 16-41, 69 x 22 = 17-22, 69 x 23 = 18-3, 69 x 24 = 18-72, 69 x 25 = 19-53, 69 x 26 = 20-34, 69 x 27 = 21-15, 69 x 28 = 21-84, 69 x 29 = 22-65, 69 x 30 = 23-46, 69 x 31 = 24-27, 69 x 32 = 25-8, 69 x 33 = 25-77, 69 x 34 = 26-58, 69 x 35 = 27-39, 69 x 36 = 28-20, 69 x 37 = 29-1, 69 x 38 = 29-70, 69 x 39 = 30-51, 69 x 40 = 31-32, 69 x 41 = 32-13, 69 x 42 = 32-82, 69 x 43 = 33-63, 69 x 44 = 34-44, 69 x 45 = 35-25, 69 x 46 = 36-6, 69 x 47 = 36-75, 69 x 48 = 37-56, 69 x 49 = 38-37, 69 x 50 = 39-18, 69 x 51 = 39-87, 69 x 52 = 40-68, 69 x 53 = 41-49, 69 x 54 = 42-30, 69 x 55 = 43-11, 69 x 56 = 43-80, 69 x 57 = 44-61, 69 x 58 = 45-42, 69 x 59 = 46-23, 69 x 60 = 47-4, 69 x 61 = 47-73, 69 x 62 = 48-54, 69 x 63 = 49-35, 69 x 64 = 50-16, 69 x 65 = 50-85, 69 x 66 = 51-66, 69 x 67 = 52-47, 69 x 68 = 53-28, 69 x 69 = 54-9, 69 x 70 = 54-78, 69 x 71 = 55-59, 69 x 72 = 56-40, 69 x 73 = 57-21, 69 x 74 = 58-2, 69 x 75 = 58-71, 69 x 76 = 59-52, 69 x 77 = 60-33, 69 x 78 = 61-14, 69 x 79 = 61-83, 69 x 80 = 62-64, 69 x 81 = 63-45, 69 x 82 = 64-26, 69 x 83 = 65-7, 69 x 84 = 65-76, 69 x 85 = 66-57, 69 x 86 = 67-38, 69 x 87 = 68-19, 
70 x 1 = 0-70, 70 x 2 = 1-52, 70 x 3 = 2-34, 70 x 4 = 3-16, 70 x 5 = 3-86, 70 x 6 = 4-68, 70 x 7 = 5-50, 70 x 8 = 6-32, 70 x 9 = 7-14, 70 x 10 = 7-84, 70 x 11 = 8-66, 70 x 12 = 9-48, 70 x 13 = 10-30, 70 x 14 = 11-12, 70 x 15 = 11-82, 70 x 16 = 12-64, 70 x 17 = 13-46, 70 x 18 = 14-28, 70 x 19 = 15-10, 70 x 20 = 15-80, 70 x 21 = 16-62, 70 x 22 = 17-44, 70 x 23 = 18-26, 70 x 24 = 19-8, 70 x 25 = 19-78, 70 x 26 = 20-60, 70 x 27 = 21-42, 70 x 28 = 22-24, 70 x 29 = 23-6, 70 x 30 = 23-76, 70 x 31 = 24-58, 70 x 32 = 25-40, 70 x 33 = 26-22, 70 x 34 = 27-4, 70 x 35 = 27-74, 70 x 36 = 28-56, 70 x 37 = 29-38, 70 x 38 = 30-20, 70 x 39 = 31-2, 70 x 40 = 31-72, 70 x 41 = 32-54, 70 x 42 = 33-36, 70 x 43 = 34-18, 70 x 44 = 35-0, 70 x 45 = 35-70, 70 x 46 = 36-52, 70 x 47 = 37-34, 70 x 48 = 38-16, 70 x 49 = 38-86, 70 x 50 = 39-68, 70 x 51 = 40-50, 70 x 52 = 41-32, 70 x 53 = 42-14, 70 x 54 = 42-84, 70 x 55 = 43-66, 70 x 56 = 44-48, 70 x 57 = 45-30, 70 x 58 = 46-12, 70 x 59 = 46-82, 70 x 60 = 47-64, 70 x 61 = 48-46, 70 x 62 = 49-28, 70 x 63 = 50-10, 70 x 64 = 50-80, 70 x 65 = 51-62, 70 x 66 = 52-44, 70 x 67 = 53-26, 70 x 68 = 54-8, 70 x 69 = 54-78, 70 x 70 = 55-60, 70 x 71 = 56-42, 70 x 72 = 57-24, 70 x 73 = 58-6, 70 x 74 = 58-76, 70 x 75 = 59-58, 70 x 76 = 60-40, 70 x 77 = 61-22, 70 x 78 = 62-4, 70 x 79 = 62-74, 70 x 80 = 63-56, 70 x 81 = 64-38, 70 x 82 = 65-20, 70 x 83 = 66-2, 70 x 84 = 66-72, 70 x 85 = 67-54, 70 x 86 = 68-36, 70 x 87 = 69-18, 
