51 x 1 = 0-51, 51 x 2 = 1-0, 51 x 3 = 1-51, 51 x 4 = 2-0, 51 x 5 = 2-51, 51 x 6 = 3-0, 51 x 7 = 3-51, 51 x 8 = 4-0, 51 x 9 = 4-51, 51 x 10 = 5-0, 51 x 11 = 5-51, 51 x 12 = 6-0, 51 x 13 = 6-51, 51 x 14 = 7-0, 51 x 15 = 7-51, 51 x 16 = 8-0, 51 x 17 = 8-51, 51 x 18 = 9-0, 51 x 19 = 9-51, 51 x 20 = 10-0, 51 x 21 = 10-51, 51 x 22 = 11-0, 51 x 23 = 11-51, 51 x 24 = 12-0, 51 x 25 = 12-51, 51 x 26 = 13-0, 51 x 27 = 13-51, 51 x 28 = 14-0, 51 x 29 = 14-51, 51 x 30 = 15-0, 51 x 31 = 15-51, 51 x 32 = 16-0, 51 x 33 = 16-51, 51 x 34 = 17-0, 51 x 35 = 17-51, 51 x 36 = 18-0, 51 x 37 = 18-51, 51 x 38 = 19-0, 51 x 39 = 19-51, 51 x 40 = 20-0, 51 x 41 = 20-51, 51 x 42 = 21-0, 51 x 43 = 21-51, 51 x 44 = 22-0, 51 x 45 = 22-51, 51 x 46 = 23-0, 51 x 47 = 23-51, 51 x 48 = 24-0, 51 x 49 = 24-51, 51 x 50 = 25-0, 51 x 51 = 25-51, 51 x 52 = 26-0, 51 x 53 = 26-51, 51 x 54 = 27-0, 51 x 55 = 27-51, 51 x 56 = 28-0, 51 x 57 = 28-51, 51 x 58 = 29-0, 51 x 59 = 29-51, 51 x 60 = 30-0, 51 x 61 = 30-51, 51 x 62 = 31-0, 51 x 63 = 31-51, 51 x 64 = 32-0, 51 x 65 = 32-51, 51 x 66 = 33-0, 51 x 67 = 33-51, 51 x 68 = 34-0, 51 x 69 = 34-51, 51 x 70 = 35-0, 51 x 71 = 35-51, 51 x 72 = 36-0, 51 x 73 = 36-51, 51 x 74 = 37-0, 51 x 75 = 37-51, 51 x 76 = 38-0, 51 x 77 = 38-51, 51 x 78 = 39-0, 51 x 79 = 39-51, 51 x 80 = 40-0, 51 x 81 = 40-51, 51 x 82 = 41-0, 51 x 83 = 41-51, 51 x 84 = 42-0, 51 x 85 = 42-51, 51 x 86 = 43-0, 51 x 87 = 43-51, 51 x 88 = 44-0, 51 x 89 = 44-51, 51 x 90 = 45-0, 51 x 91 = 45-51, 51 x 92 = 46-0, 51 x 93 = 46-51, 51 x 94 = 47-0, 51 x 95 = 47-51, 51 x 96 = 48-0, 51 x 97 = 48-51, 51 x 98 = 49-0, 51 x 99 = 49-51, 51 x 100 = 50-0, 51 x 101 = 50-51, 
52 x 1 = 0-52, 52 x 2 = 1-2, 52 x 3 = 1-54, 52 x 4 = 2-4, 52 x 5 = 2-56, 52 x 6 = 3-6, 52 x 7 = 3-58, 52 x 8 = 4-8, 52 x 9 = 4-60, 52 x 10 = 5-10, 52 x 11 = 5-62, 52 x 12 = 6-12, 52 x 13 = 6-64, 52 x 14 = 7-14, 52 x 15 = 7-66, 52 x 16 = 8-16, 52 x 17 = 8-68, 52 x 18 = 9-18, 52 x 19 = 9-70, 52 x 20 = 10-20, 52 x 21 = 10-72, 52 x 22 = 11-22, 52 x 23 = 11-74, 52 x 24 = 12-24, 52 x 25 = 12-76, 52 x 26 = 13-26, 52 x 27 = 13-78, 52 x 28 = 14-28, 52 x 29 = 14-80, 52 x 30 = 15-30, 52 x 31 = 15-82, 52 x 32 = 16-32, 52 x 33 = 16-84, 52 x 34 = 17-34, 52 x 35 = 17-86, 52 x 36 = 18-36, 52 x 37 = 18-88, 52 x 38 = 19-38, 52 x 39 = 19-90, 52 x 40 = 20-40, 52 x 41 = 20-92, 52 x 42 = 21-42, 52 x 43 = 21-94, 52 x 44 = 22-44, 52 x 45 = 22-96, 52 x 46 = 23-46, 52 x 47 = 23-98, 52 x 48 = 24-48, 52 x 49 = 24-100, 52 x 50 = 25-50, 52 x 51 = 26-0, 52 x 52 = 26-52, 52 x 53 = 27-2, 52 x 54 = 27-54, 52 x 55 = 28-4, 52 x 56 = 28-56, 52 x 57 = 29-6, 52 x 58 = 29-58, 52 x 59 = 30-8, 52 x 60 = 30-60, 52 x 61 = 31-10, 52 x 62 = 31-62, 52 x 63 = 32-12, 52 x 64 = 32-64, 52 x 65 = 33-14, 52 x 66 = 33-66, 52 x 67 = 34-16, 52 x 68 = 34-68, 52 x 69 = 35-18, 52 x 70 = 35-70, 52 x 71 = 36-20, 52 x 72 = 36-72, 52 x 73 = 37-22, 52 x 74 = 37-74, 52 x 75 = 38-24, 52 x 76 = 38-76, 52 x 77 = 39-26, 52 x 78 = 39-78, 52 x 79 = 40-28, 52 x 80 = 40-80, 52 x 81 = 41-30, 52 x 82 = 41-82, 52 x 83 = 42-32, 52 x 84 = 42-84, 52 x 85 = 43-34, 52 x 86 = 43-86, 52 x 87 = 44-36, 52 x 88 = 44-88, 52 x 89 = 45-38, 52 x 90 = 45-90, 52 x 91 = 46-40, 52 x 92 = 46-92, 52 x 93 = 47-42, 52 x 94 = 47-94, 52 x 95 = 48-44, 52 x 96 = 48-96, 52 x 97 = 49-46, 52 x 98 = 49-98, 52 x 99 = 50-48, 52 x 100 = 50-100, 52 x 101 = 51-50, 
53 x 1 = 0-53, 53 x 2 = 1-4, 53 x 3 = 1-57, 53 x 4 = 2-8, 53 x 5 = 2-61, 53 x 6 = 3-12, 53 x 7 = 3-65, 53 x 8 = 4-16, 53 x 9 = 4-69, 53 x 10 = 5-20, 53 x 11 = 5-73, 53 x 12 = 6-24, 53 x 13 = 6-77, 53 x 14 = 7-28, 53 x 15 = 7-81, 53 x 16 = 8-32, 53 x 17 = 8-85, 53 x 18 = 9-36, 53 x 19 = 9-89, 53 x 20 = 10-40, 53 x 21 = 10-93, 53 x 22 = 11-44, 53 x 23 = 11-97, 53 x 24 = 12-48, 53 x 25 = 12-101, 53 x 26 = 13-52, 53 x 27 = 14-3, 53 x 28 = 14-56, 53 x 29 = 15-7, 53 x 30 = 15-60, 53 x 31 = 16-11, 53 x 32 = 16-64, 53 x 33 = 17-15, 53 x 34 = 17-68, 53 x 35 = 18-19, 53 x 36 = 18-72, 53 x 37 = 19-23, 53 x 38 = 19-76, 53 x 39 = 20-27, 53 x 40 = 20-80, 53 x 41 = 21-31, 53 x 42 = 21-84, 53 x 43 = 22-35, 53 x 44 = 22-88, 53 x 45 = 23-39, 53 x 46 = 23-92, 53 x 47 = 24-43, 53 x 48 = 24-96, 53 x 49 = 25-47, 53 x 50 = 25-100, 53 x 51 = 26-51, 53 x 52 = 27-2, 53 x 53 = 27-55, 53 x 54 = 28-6, 53 x 55 = 28-59, 53 x 56 = 29-10, 53 x 57 = 29-63, 53 x 58 = 30-14, 53 x 59 = 30-67, 53 x 60 = 31-18, 53 x 61 = 31-71, 53 x 62 = 32-22, 53 x 63 = 32-75, 53 x 64 = 33-26, 53 x 65 = 33-79, 53 x 66 = 34-30, 53 x 67 = 34-83, 53 x 68 = 35-34, 53 x 69 = 35-87, 53 x 70 = 36-38, 53 x 71 = 36-91, 53 x 72 = 37-42, 53 x 73 = 37-95, 53 x 74 = 38-46, 53 x 75 = 38-99, 53 x 76 = 39-50, 53 x 77 = 40-1, 53 x 78 = 40-54, 53 x 79 = 41-5, 53 x 80 = 41-58, 53 x 81 = 42-9, 53 x 82 = 42-62, 53 x 83 = 43-13, 53 x 84 = 43-66, 53 x 85 = 44-17, 53 x 86 = 44-70, 53 x 87 = 45-21, 53 x 88 = 45-74, 53 x 89 = 46-25, 53 x 90 = 46-78, 53 x 91 = 47-29, 53 x 92 = 47-82, 53 x 93 = 48-33, 53 x 94 = 48-86, 53 x 95 = 49-37, 53 x 96 = 49-90, 53 x 97 = 50-41, 53 x 98 = 50-94, 53 x 99 = 51-45, 53 x 100 = 51-98, 53 x 101 = 52-49, 
54 x 1 = 0-54, 54 x 2 = 1-6, 54 x 3 = 1-60, 54 x 4 = 2-12, 54 x 5 = 2-66, 54 x 6 = 3-18, 54 x 7 = 3-72, 54 x 8 = 4-24, 54 x 9 = 4-78, 54 x 10 = 5-30, 54 x 11 = 5-84, 54 x 12 = 6-36, 54 x 13 = 6-90, 54 x 14 = 7-42, 54 x 15 = 7-96, 54 x 16 = 8-48, 54 x 17 = 9-0, 54 x 18 = 9-54, 54 x 19 = 10-6, 54 x 20 = 10-60, 54 x 21 = 11-12, 54 x 22 = 11-66, 54 x 23 = 12-18, 54 x 24 = 12-72, 54 x 25 = 13-24, 54 x 26 = 13-78, 54 x 27 = 14-30, 54 x 28 = 14-84, 54 x 29 = 15-36, 54 x 30 = 15-90, 54 x 31 = 16-42, 54 x 32 = 16-96, 54 x 33 = 17-48, 54 x 34 = 18-0, 54 x 35 = 18-54, 54 x 36 = 19-6, 54 x 37 = 19-60, 54 x 38 = 20-12, 54 x 39 = 20-66, 54 x 40 = 21-18, 54 x 41 = 21-72, 54 x 42 = 22-24, 54 x 43 = 22-78, 54 x 44 = 23-30, 54 x 45 = 23-84, 54 x 46 = 24-36, 54 x 47 = 24-90, 54 x 48 = 25-42, 54 x 49 = 25-96, 54 x 50 = 26-48, 54 x 51 = 27-0, 54 x 52 = 27-54, 54 x 53 = 28-6, 54 x 54 = 28-60, 54 x 55 = 29-12, 54 x 56 = 29-66, 54 x 57 = 30-18, 54 x 58 = 30-72, 54 x 59 = 31-24, 54 x 60 = 31-78, 54 x 61 = 32-30, 54 x 62 = 32-84, 54 x 63 = 33-36, 54 x 64 = 33-90, 54 x 65 = 34-42, 54 x 66 = 34-96, 54 x 67 = 35-48, 54 x 68 = 36-0, 54 x 69 = 36-54, 54 x 70 = 37-6, 54 x 71 = 37-60, 54 x 72 = 38-12, 54 x 73 = 38-66, 54 x 74 = 39-18, 54 x 75 = 39-72, 54 x 76 = 40-24, 54 x 77 = 40-78, 54 x 78 = 41-30, 54 x 79 = 41-84, 54 x 80 = 42-36, 54 x 81 = 42-90, 54 x 82 = 43-42, 54 x 83 = 43-96, 54 x 84 = 44-48, 54 x 85 = 45-0, 54 x 86 = 45-54, 54 x 87 = 46-6, 54 x 88 = 46-60, 54 x 89 = 47-12, 54 x 90 = 47-66, 54 x 91 = 48-18, 54 x 92 = 48-72, 54 x 93 = 49-24, 54 x 94 = 49-78, 54 x 95 = 50-30, 54 x 96 = 50-84, 54 x 97 = 51-36, 54 x 98 = 51-90, 54 x 99 = 52-42, 54 x 100 = 52-96, 54 x 101 = 53-48, 
55 x 1 = 0-55, 55 x 2 = 1-8, 55 x 3 = 1-63, 55 x 4 = 2-16, 55 x 5 = 2-71, 55 x 6 = 3-24, 55 x 7 = 3-79, 55 x 8 = 4-32, 55 x 9 = 4-87, 55 x 10 = 5-40, 55 x 11 = 5-95, 55 x 12 = 6-48, 55 x 13 = 7-1, 55 x 14 = 7-56, 55 x 15 = 8-9, 55 x 16 = 8-64, 55 x 17 = 9-17, 55 x 18 = 9-72, 55 x 19 = 10-25, 55 x 20 = 10-80, 55 x 21 = 11-33, 55 x 22 = 11-88, 55 x 23 = 12-41, 55 x 24 = 12-96, 55 x 25 = 13-49, 55 x 26 = 14-2, 55 x 27 = 14-57, 55 x 28 = 15-10, 55 x 29 = 15-65, 55 x 30 = 16-18, 55 x 31 = 16-73, 55 x 32 = 17-26, 55 x 33 = 17-81, 55 x 34 = 18-34, 55 x 35 = 18-89, 55 x 36 = 19-42, 55 x 37 = 19-97, 55 x 38 = 20-50, 55 x 39 = 21-3, 55 x 40 = 21-58, 55 x 41 = 22-11, 55 x 42 = 22-66, 55 x 43 = 23-19, 55 x 44 = 23-74, 55 x 45 = 24-27, 55 x 46 = 24-82, 55 x 47 = 25-35, 55 x 48 = 25-90, 55 x 49 = 26-43, 55 x 50 = 26-98, 55 x 51 = 27-51, 55 x 52 = 28-4, 55 x 53 = 28-59, 55 x 54 = 29-12, 55 x 55 = 29-67, 55 x 56 = 30-20, 55 x 57 = 30-75, 55 x 58 = 31-28, 55 x 59 = 31-83, 55 x 60 = 32-36, 55 x 61 = 32-91, 55 x 62 = 33-44, 55 x 63 = 33-99, 55 x 64 = 34-52, 55 x 65 = 35-5, 55 x 66 = 35-60, 55 x 67 = 36-13, 55 x 68 = 36-68, 55 x 69 = 37-21, 55 x 70 = 37-76, 55 x 71 = 38-29, 55 x 72 = 38-84, 55 x 73 = 39-37, 55 x 74 = 39-92, 55 x 75 = 40-45, 55 x 76 = 40-100, 55 x 77 = 41-53, 55 x 78 = 42-6, 55 x 79 = 42-61, 55 x 80 = 43-14, 55 x 81 = 43-69, 55 x 82 = 44-22, 55 x 83 = 44-77, 55 x 84 = 45-30, 55 x 85 = 45-85, 55 x 86 = 46-38, 55 x 87 = 46-93, 55 x 88 = 47-46, 55 x 89 = 47-101, 55 x 90 = 48-54, 55 x 91 = 49-7, 55 x 92 = 49-62, 55 x 93 = 50-15, 55 x 94 = 50-70, 55 x 95 = 51-23, 55 x 96 = 51-78, 55 x 97 = 52-31, 55 x 98 = 52-86, 55 x 99 = 53-39, 55 x 100 = 53-94, 55 x 101 = 54-47, 
56 x 1 = 0-56, 56 x 2 = 1-10, 56 x 3 = 1-66, 56 x 4 = 2-20, 56 x 5 = 2-76, 56 x 6 = 3-30, 56 x 7 = 3-86, 56 x 8 = 4-40, 56 x 9 = 4-96, 56 x 10 = 5-50, 56 x 11 = 6-4, 56 x 12 = 6-60, 56 x 13 = 7-14, 56 x 14 = 7-70, 56 x 15 = 8-24, 56 x 16 = 8-80, 56 x 17 = 9-34, 56 x 18 = 9-90, 56 x 19 = 10-44, 56 x 20 = 10-100, 56 x 21 = 11-54, 56 x 22 = 12-8, 56 x 23 = 12-64, 56 x 24 = 13-18, 56 x 25 = 13-74, 56 x 26 = 14-28, 56 x 27 = 14-84, 56 x 28 = 15-38, 56 x 29 = 15-94, 56 x 30 = 16-48, 56 x 31 = 17-2, 56 x 32 = 17-58, 56 x 33 = 18-12, 56 x 34 = 18-68, 56 x 35 = 19-22, 56 x 36 = 19-78, 56 x 37 = 20-32, 56 x 38 = 20-88, 56 x 39 = 21-42, 56 x 40 = 21-98, 56 x 41 = 22-52, 56 x 42 = 23-6, 56 x 43 = 23-62, 56 x 44 = 24-16, 56 x 45 = 24-72, 56 x 46 = 25-26, 56 x 47 = 25-82, 56 x 48 = 26-36, 56 x 49 = 26-92, 56 x 50 = 27-46, 56 x 51 = 28-0, 56 x 52 = 28-56, 56 x 53 = 29-10, 56 x 54 = 29-66, 56 x 55 = 30-20, 56 x 56 = 30-76, 56 x 57 = 31-30, 56 x 58 = 31-86, 56 x 59 = 32-40, 56 x 60 = 32-96, 56 x 61 = 33-50, 56 x 62 = 34-4, 56 x 63 = 34-60, 56 x 64 = 35-14, 56 x 65 = 35-70, 56 x 66 = 36-24, 56 x 67 = 36-80, 56 x 68 = 37-34, 56 x 69 = 37-90, 56 x 70 = 38-44, 56 x 71 = 38-100, 56 x 72 = 39-54, 56 x 73 = 40-8, 56 x 74 = 40-64, 56 x 75 = 41-18, 56 x 76 = 41-74, 56 x 77 = 42-28, 56 x 78 = 42-84, 56 x 79 = 43-38, 56 x 80 = 43-94, 56 x 81 = 44-48, 56 x 82 = 45-2, 56 x 83 = 45-58, 56 x 84 = 46-12, 56 x 85 = 46-68, 56 x 86 = 47-22, 56 x 87 = 47-78, 56 x 88 = 48-32, 56 x 89 = 48-88, 56 x 90 = 49-42, 56 x 91 = 49-98, 56 x 92 = 50-52, 56 x 93 = 51-6, 56 x 94 = 51-62, 56 x 95 = 52-16, 56 x 96 = 52-72, 56 x 97 = 53-26, 56 x 98 = 53-82, 56 x 99 = 54-36, 56 x 100 = 54-92, 56 x 101 = 55-46, 
57 x 1 = 0-57, 57 x 2 = 1-12, 57 x 3 = 1-69, 57 x 4 = 2-24, 57 x 5 = 2-81, 57 x 6 = 3-36, 57 x 7 = 3-93, 57 x 8 = 4-48, 57 x 9 = 5-3, 57 x 10 = 5-60, 57 x 11 = 6-15, 57 x 12 = 6-72, 57 x 13 = 7-27, 57 x 14 = 7-84, 57 x 15 = 8-39, 57 x 16 = 8-96, 57 x 17 = 9-51, 57 x 18 = 10-6, 57 x 19 = 10-63, 57 x 20 = 11-18, 57 x 21 = 11-75, 57 x 22 = 12-30, 57 x 23 = 12-87, 57 x 24 = 13-42, 57 x 25 = 13-99, 57 x 26 = 14-54, 57 x 27 = 15-9, 57 x 28 = 15-66, 57 x 29 = 16-21, 57 x 30 = 16-78, 57 x 31 = 17-33, 57 x 32 = 17-90, 57 x 33 = 18-45, 57 x 34 = 19-0, 57 x 35 = 19-57, 57 x 36 = 20-12, 57 x 37 = 20-69, 57 x 38 = 21-24, 57 x 39 = 21-81, 57 x 40 = 22-36, 57 x 41 = 22-93, 57 x 42 = 23-48, 57 x 43 = 24-3, 57 x 44 = 24-60, 57 x 45 = 25-15, 57 x 46 = 25-72, 57 x 47 = 26-27, 57 x 48 = 26-84, 57 x 49 = 27-39, 57 x 50 = 27-96, 57 x 51 = 28-51, 57 x 52 = 29-6, 57 x 53 = 29-63, 57 x 54 = 30-18, 57 x 55 = 30-75, 57 x 56 = 31-30, 57 x 57 = 31-87, 57 x 58 = 32-42, 57 x 59 = 32-99, 57 x 60 = 33-54, 57 x 61 = 34-9, 57 x 62 = 34-66, 57 x 63 = 35-21, 57 x 64 = 35-78, 57 x 65 = 36-33, 57 x 66 = 36-90, 57 x 67 = 37-45, 57 x 68 = 38-0, 57 x 69 = 38-57, 57 x 70 = 39-12, 57 x 71 = 39-69, 57 x 72 = 40-24, 57 x 73 = 40-81, 57 x 74 = 41-36, 57 x 75 = 41-93, 57 x 76 = 42-48, 57 x 77 = 43-3, 57 x 78 = 43-60, 57 x 79 = 44-15, 57 x 80 = 44-72, 57 x 81 = 45-27, 57 x 82 = 45-84, 57 x 83 = 46-39, 57 x 84 = 46-96, 57 x 85 = 47-51, 57 x 86 = 48-6, 57 x 87 = 48-63, 57 x 88 = 49-18, 57 x 89 = 49-75, 57 x 90 = 50-30, 57 x 91 = 50-87, 57 x 92 = 51-42, 57 x 93 = 51-99, 57 x 94 = 52-54, 57 x 95 = 53-9, 57 x 96 = 53-66, 57 x 97 = 54-21, 57 x 98 = 54-78, 57 x 99 = 55-33, 57 x 100 = 55-90, 57 x 101 = 56-45, 
58 x 1 = 0-58, 58 x 2 = 1-14, 58 x 3 = 1-72, 58 x 4 = 2-28, 58 x 5 = 2-86, 58 x 6 = 3-42, 58 x 7 = 3-100, 58 x 8 = 4-56, 58 x 9 = 5-12, 58 x 10 = 5-70, 58 x 11 = 6-26, 58 x 12 = 6-84, 58 x 13 = 7-40, 58 x 14 = 7-98, 58 x 15 = 8-54, 58 x 16 = 9-10, 58 x 17 = 9-68, 58 x 18 = 10-24, 58 x 19 = 10-82, 58 x 20 = 11-38, 58 x 21 = 11-96, 58 x 22 = 12-52, 58 x 23 = 13-8, 58 x 24 = 13-66, 58 x 25 = 14-22, 58 x 26 = 14-80, 58 x 27 = 15-36, 58 x 28 = 15-94, 58 x 29 = 16-50, 58 x 30 = 17-6, 58 x 31 = 17-64, 58 x 32 = 18-20, 58 x 33 = 18-78, 58 x 34 = 19-34, 58 x 35 = 19-92, 58 x 36 = 20-48, 58 x 37 = 21-4, 58 x 38 = 21-62, 58 x 39 = 22-18, 58 x 40 = 22-76, 58 x 41 = 23-32, 58 x 42 = 23-90, 58 x 43 = 24-46, 58 x 44 = 25-2, 58 x 45 = 25-60, 58 x 46 = 26-16, 58 x 47 = 26-74, 58 x 48 = 27-30, 58 x 49 = 27-88, 58 x 50 = 28-44, 58 x 51 = 29-0, 58 x 52 = 29-58, 58 x 53 = 30-14, 58 x 54 = 30-72, 58 x 55 = 31-28, 58 x 56 = 31-86, 58 x 57 = 32-42, 58 x 58 = 32-100, 58 x 59 = 33-56, 58 x 60 = 34-12, 58 x 61 = 34-70, 58 x 62 = 35-26, 58 x 63 = 35-84, 58 x 64 = 36-40, 58 x 65 = 36-98, 58 x 66 = 37-54, 58 x 67 = 38-10, 58 x 68 = 38-68, 58 x 69 = 39-24, 58 x 70 = 39-82, 58 x 71 = 40-38, 58 x 72 = 40-96, 58 x 73 = 41-52, 58 x 74 = 42-8, 58 x 75 = 42-66, 58 x 76 = 43-22, 58 x 77 = 43-80, 58 x 78 = 44-36, 58 x 79 = 44-94, 58 x 80 = 45-50, 58 x 81 = 46-6, 58 x 82 = 46-64, 58 x 83 = 47-20, 58 x 84 = 47-78, 58 x 85 = 48-34, 58 x 86 = 48-92, 58 x 87 = 49-48, 58 x 88 = 50-4, 58 x 89 = 50-62, 58 x 90 = 51-18, 58 x 91 = 51-76, 58 x 92 = 52-32, 58 x 93 = 52-90, 58 x 94 = 53-46, 58 x 95 = 54-2, 58 x 96 = 54-60, 58 x 97 = 55-16, 58 x 98 = 55-74, 58 x 99 = 56-30, 58 x 100 = 56-88, 58 x 101 = 57-44, 
59 x 1 = 0-59, 59 x 2 = 1-16, 59 x 3 = 1-75, 59 x 4 = 2-32, 59 x 5 = 2-91, 59 x 6 = 3-48, 59 x 7 = 4-5, 59 x 8 = 4-64, 59 x 9 = 5-21, 59 x 10 = 5-80, 59 x 11 = 6-37, 59 x 12 = 6-96, 59 x 13 = 7-53, 59 x 14 = 8-10, 59 x 15 = 8-69, 59 x 16 = 9-26, 59 x 17 = 9-85, 59 x 18 = 10-42, 59 x 19 = 10-101, 59 x 20 = 11-58, 59 x 21 = 12-15, 59 x 22 = 12-74, 59 x 23 = 13-31, 59 x 24 = 13-90, 59 x 25 = 14-47, 59 x 26 = 15-4, 59 x 27 = 15-63, 59 x 28 = 16-20, 59 x 29 = 16-79, 59 x 30 = 17-36, 59 x 31 = 17-95, 59 x 32 = 18-52, 59 x 33 = 19-9, 59 x 34 = 19-68, 59 x 35 = 20-25, 59 x 36 = 20-84, 59 x 37 = 21-41, 59 x 38 = 21-100, 59 x 39 = 22-57, 59 x 40 = 23-14, 59 x 41 = 23-73, 59 x 42 = 24-30, 59 x 43 = 24-89, 59 x 44 = 25-46, 59 x 45 = 26-3, 59 x 46 = 26-62, 59 x 47 = 27-19, 59 x 48 = 27-78, 59 x 49 = 28-35, 59 x 50 = 28-94, 59 x 51 = 29-51, 59 x 52 = 30-8, 59 x 53 = 30-67, 59 x 54 = 31-24, 59 x 55 = 31-83, 59 x 56 = 32-40, 59 x 57 = 32-99, 59 x 58 = 33-56, 59 x 59 = 34-13, 59 x 60 = 34-72, 59 x 61 = 35-29, 59 x 62 = 35-88, 59 x 63 = 36-45, 59 x 64 = 37-2, 59 x 65 = 37-61, 59 x 66 = 38-18, 59 x 67 = 38-77, 59 x 68 = 39-34, 59 x 69 = 39-93, 59 x 70 = 40-50, 59 x 71 = 41-7, 59 x 72 = 41-66, 59 x 73 = 42-23, 59 x 74 = 42-82, 59 x 75 = 43-39, 59 x 76 = 43-98, 59 x 77 = 44-55, 59 x 78 = 45-12, 59 x 79 = 45-71, 59 x 80 = 46-28, 59 x 81 = 46-87, 59 x 82 = 47-44, 59 x 83 = 48-1, 59 x 84 = 48-60, 59 x 85 = 49-17, 59 x 86 = 49-76, 59 x 87 = 50-33, 59 x 88 = 50-92, 59 x 89 = 51-49, 59 x 90 = 52-6, 59 x 91 = 52-65, 59 x 92 = 53-22, 59 x 93 = 53-81, 59 x 94 = 54-38, 59 x 95 = 54-97, 59 x 96 = 55-54, 59 x 97 = 56-11, 59 x 98 = 56-70, 59 x 99 = 57-27, 59 x 100 = 57-86, 59 x 101 = 58-43, 
60 x 1 = 0-60, 60 x 2 = 1-18, 60 x 3 = 1-78, 60 x 4 = 2-36, 60 x 5 = 2-96, 60 x 6 = 3-54, 60 x 7 = 4-12, 60 x 8 = 4-72, 60 x 9 = 5-30, 60 x 10 = 5-90, 60 x 11 = 6-48, 60 x 12 = 7-6, 60 x 13 = 7-66, 60 x 14 = 8-24, 60 x 15 = 8-84, 60 x 16 = 9-42, 60 x 17 = 10-0, 60 x 18 = 10-60, 60 x 19 = 11-18, 60 x 20 = 11-78, 60 x 21 = 12-36, 60 x 22 = 12-96, 60 x 23 = 13-54, 60 x 24 = 14-12, 60 x 25 = 14-72, 60 x 26 = 15-30, 60 x 27 = 15-90, 60 x 28 = 16-48, 60 x 29 = 17-6, 60 x 30 = 17-66, 60 x 31 = 18-24, 60 x 32 = 18-84, 60 x 33 = 19-42, 60 x 34 = 20-0, 60 x 35 = 20-60, 60 x 36 = 21-18, 60 x 37 = 21-78, 60 x 38 = 22-36, 60 x 39 = 22-96, 60 x 40 = 23-54, 60 x 41 = 24-12, 60 x 42 = 24-72, 60 x 43 = 25-30, 60 x 44 = 25-90, 60 x 45 = 26-48, 60 x 46 = 27-6, 60 x 47 = 27-66, 60 x 48 = 28-24, 60 x 49 = 28-84, 60 x 50 = 29-42, 60 x 51 = 30-0, 60 x 52 = 30-60, 60 x 53 = 31-18, 60 x 54 = 31-78, 60 x 55 = 32-36, 60 x 56 = 32-96, 60 x 57 = 33-54, 60 x 58 = 34-12, 60 x 59 = 34-72, 60 x 60 = 35-30, 60 x 61 = 35-90, 60 x 62 = 36-48, 60 x 63 = 37-6, 60 x 64 = 37-66, 60 x 65 = 38-24, 60 x 66 = 38-84, 60 x 67 = 39-42, 60 x 68 = 40-0, 60 x 69 = 40-60, 60 x 70 = 41-18, 60 x 71 = 41-78, 60 x 72 = 42-36, 60 x 73 = 42-96, 60 x 74 = 43-54, 60 x 75 = 44-12, 60 x 76 = 44-72, 60 x 77 = 45-30, 60 x 78 = 45-90, 60 x 79 = 46-48, 60 x 80 = 47-6, 60 x 81 = 47-66, 60 x 82 = 48-24, 60 x 83 = 48-84, 60 x 84 = 49-42, 60 x 85 = 50-0, 60 x 86 = 50-60, 60 x 87 = 51-18, 60 x 88 = 51-78, 60 x 89 = 52-36, 60 x 90 = 52-96, 60 x 91 = 53-54, 60 x 92 = 54-12, 60 x 93 = 54-72, 60 x 94 = 55-30, 60 x 95 = 55-90, 60 x 96 = 56-48, 60 x 97 = 57-6, 60 x 98 = 57-66, 60 x 99 = 58-24, 60 x 100 = 58-84, 60 x 101 = 59-42, 
