59 x 1 = 0-59, 59 x 2 = 1-31, 59 x 3 = 2-3, 59 x 4 = 2-62, 59 x 5 = 3-34, 59 x 6 = 4-6, 59 x 7 = 4-65, 59 x 8 = 5-37, 59 x 9 = 6-9, 59 x 10 = 6-68, 59 x 11 = 7-40, 59 x 12 = 8-12, 59 x 13 = 8-71, 59 x 14 = 9-43, 59 x 15 = 10-15, 59 x 16 = 10-74, 59 x 17 = 11-46, 59 x 18 = 12-18, 59 x 19 = 12-77, 59 x 20 = 13-49, 59 x 21 = 14-21, 59 x 22 = 14-80, 59 x 23 = 15-52, 59 x 24 = 16-24, 59 x 25 = 16-83, 59 x 26 = 17-55, 59 x 27 = 18-27, 59 x 28 = 18-86, 59 x 29 = 19-58, 59 x 30 = 20-30, 59 x 31 = 21-2, 59 x 32 = 21-61, 59 x 33 = 22-33, 59 x 34 = 23-5, 59 x 35 = 23-64, 59 x 36 = 24-36, 59 x 37 = 25-8, 59 x 38 = 25-67, 59 x 39 = 26-39, 59 x 40 = 27-11, 59 x 41 = 27-70, 59 x 42 = 28-42, 59 x 43 = 29-14, 59 x 44 = 29-73, 59 x 45 = 30-45, 59 x 46 = 31-17, 59 x 47 = 31-76, 59 x 48 = 32-48, 59 x 49 = 33-20, 59 x 50 = 33-79, 59 x 51 = 34-51, 59 x 52 = 35-23, 59 x 53 = 35-82, 59 x 54 = 36-54, 59 x 55 = 37-26, 59 x 56 = 37-85, 59 x 57 = 38-57, 59 x 58 = 39-29, 59 x 59 = 40-1, 59 x 60 = 40-60, 59 x 61 = 41-32, 59 x 62 = 42-4, 59 x 63 = 42-63, 59 x 64 = 43-35, 59 x 65 = 44-7, 59 x 66 = 44-66, 59 x 67 = 45-38, 59 x 68 = 46-10, 59 x 69 = 46-69, 59 x 70 = 47-41, 59 x 71 = 48-13, 59 x 72 = 48-72, 59 x 73 = 49-44, 59 x 74 = 50-16, 59 x 75 = 50-75, 59 x 76 = 51-47, 59 x 77 = 52-19, 59 x 78 = 52-78, 59 x 79 = 53-50, 59 x 80 = 54-22, 59 x 81 = 54-81, 59 x 82 = 55-53, 59 x 83 = 56-25, 59 x 84 = 56-84, 59 x 85 = 57-56, 59 x 86 = 58-28, 
60 x 1 = 0-60, 60 x 2 = 1-33, 60 x 3 = 2-6, 60 x 4 = 2-66, 60 x 5 = 3-39, 60 x 6 = 4-12, 60 x 7 = 4-72, 60 x 8 = 5-45, 60 x 9 = 6-18, 60 x 10 = 6-78, 60 x 11 = 7-51, 60 x 12 = 8-24, 60 x 13 = 8-84, 60 x 14 = 9-57, 60 x 15 = 10-30, 60 x 16 = 11-3, 60 x 17 = 11-63, 60 x 18 = 12-36, 60 x 19 = 13-9, 60 x 20 = 13-69, 60 x 21 = 14-42, 60 x 22 = 15-15, 60 x 23 = 15-75, 60 x 24 = 16-48, 60 x 25 = 17-21, 60 x 26 = 17-81, 60 x 27 = 18-54, 60 x 28 = 19-27, 60 x 29 = 20-0, 60 x 30 = 20-60, 60 x 31 = 21-33, 60 x 32 = 22-6, 60 x 33 = 22-66, 60 x 34 = 23-39, 60 x 35 = 24-12, 60 x 36 = 24-72, 60 x 37 = 25-45, 60 x 38 = 26-18, 60 x 39 = 26-78, 60 x 40 = 27-51, 60 x 41 = 28-24, 60 x 42 = 28-84, 60 x 43 = 29-57, 60 x 44 = 30-30, 60 x 45 = 31-3, 60 x 46 = 31-63, 60 x 47 = 32-36, 60 x 48 = 33-9, 60 x 49 = 33-69, 60 x 50 = 34-42, 60 x 51 = 35-15, 60 x 52 = 35-75, 60 x 53 = 36-48, 60 x 54 = 37-21, 60 x 55 = 37-81, 60 x 56 = 38-54, 60 x 57 = 39-27, 60 x 58 = 40-0, 60 x 59 = 40-60, 60 x 60 = 41-33, 60 x 61 = 42-6, 60 x 62 = 42-66, 60 x 63 = 43-39, 60 x 64 = 44-12, 60 x 65 = 44-72, 60 x 66 = 45-45, 60 x 67 = 46-18, 60 x 68 = 46-78, 60 x 69 = 47-51, 60 x 70 = 48-24, 60 x 71 = 48-84, 60 x 72 = 49-57, 60 x 73 = 50-30, 60 x 74 = 51-3, 60 x 75 = 51-63, 60 x 76 = 52-36, 60 x 77 = 53-9, 60 x 78 = 53-69, 60 x 79 = 54-42, 60 x 80 = 55-15, 60 x 81 = 55-75, 60 x 82 = 56-48, 60 x 83 = 57-21, 60 x 84 = 57-81, 60 x 85 = 58-54, 60 x 86 = 59-27, 
61 x 1 = 0-61, 61 x 2 = 1-35, 61 x 3 = 2-9, 61 x 4 = 2-70, 61 x 5 = 3-44, 61 x 6 = 4-18, 61 x 7 = 4-79, 61 x 8 = 5-53, 61 x 9 = 6-27, 61 x 10 = 7-1, 61 x 11 = 7-62, 61 x 12 = 8-36, 61 x 13 = 9-10, 61 x 14 = 9-71, 61 x 15 = 10-45, 61 x 16 = 11-19, 61 x 17 = 11-80, 61 x 18 = 12-54, 61 x 19 = 13-28, 61 x 20 = 14-2, 61 x 21 = 14-63, 61 x 22 = 15-37, 61 x 23 = 16-11, 61 x 24 = 16-72, 61 x 25 = 17-46, 61 x 26 = 18-20, 61 x 27 = 18-81, 61 x 28 = 19-55, 61 x 29 = 20-29, 61 x 30 = 21-3, 61 x 31 = 21-64, 61 x 32 = 22-38, 61 x 33 = 23-12, 61 x 34 = 23-73, 61 x 35 = 24-47, 61 x 36 = 25-21, 61 x 37 = 25-82, 61 x 38 = 26-56, 61 x 39 = 27-30, 61 x 40 = 28-4, 61 x 41 = 28-65, 61 x 42 = 29-39, 61 x 43 = 30-13, 61 x 44 = 30-74, 61 x 45 = 31-48, 61 x 46 = 32-22, 61 x 47 = 32-83, 61 x 48 = 33-57, 61 x 49 = 34-31, 61 x 50 = 35-5, 61 x 51 = 35-66, 61 x 52 = 36-40, 61 x 53 = 37-14, 61 x 54 = 37-75, 61 x 55 = 38-49, 61 x 56 = 39-23, 61 x 57 = 39-84, 61 x 58 = 40-58, 61 x 59 = 41-32, 61 x 60 = 42-6, 61 x 61 = 42-67, 61 x 62 = 43-41, 61 x 63 = 44-15, 61 x 64 = 44-76, 61 x 65 = 45-50, 61 x 66 = 46-24, 61 x 67 = 46-85, 61 x 68 = 47-59, 61 x 69 = 48-33, 61 x 70 = 49-7, 61 x 71 = 49-68, 61 x 72 = 50-42, 61 x 73 = 51-16, 61 x 74 = 51-77, 61 x 75 = 52-51, 61 x 76 = 53-25, 61 x 77 = 53-86, 61 x 78 = 54-60, 61 x 79 = 55-34, 61 x 80 = 56-8, 61 x 81 = 56-69, 61 x 82 = 57-43, 61 x 83 = 58-17, 61 x 84 = 58-78, 61 x 85 = 59-52, 61 x 86 = 60-26, 
62 x 1 = 0-62, 62 x 2 = 1-37, 62 x 3 = 2-12, 62 x 4 = 2-74, 62 x 5 = 3-49, 62 x 6 = 4-24, 62 x 7 = 4-86, 62 x 8 = 5-61, 62 x 9 = 6-36, 62 x 10 = 7-11, 62 x 11 = 7-73, 62 x 12 = 8-48, 62 x 13 = 9-23, 62 x 14 = 9-85, 62 x 15 = 10-60, 62 x 16 = 11-35, 62 x 17 = 12-10, 62 x 18 = 12-72, 62 x 19 = 13-47, 62 x 20 = 14-22, 62 x 21 = 14-84, 62 x 22 = 15-59, 62 x 23 = 16-34, 62 x 24 = 17-9, 62 x 25 = 17-71, 62 x 26 = 18-46, 62 x 27 = 19-21, 62 x 28 = 19-83, 62 x 29 = 20-58, 62 x 30 = 21-33, 62 x 31 = 22-8, 62 x 32 = 22-70, 62 x 33 = 23-45, 62 x 34 = 24-20, 62 x 35 = 24-82, 62 x 36 = 25-57, 62 x 37 = 26-32, 62 x 38 = 27-7, 62 x 39 = 27-69, 62 x 40 = 28-44, 62 x 41 = 29-19, 62 x 42 = 29-81, 62 x 43 = 30-56, 62 x 44 = 31-31, 62 x 45 = 32-6, 62 x 46 = 32-68, 62 x 47 = 33-43, 62 x 48 = 34-18, 62 x 49 = 34-80, 62 x 50 = 35-55, 62 x 51 = 36-30, 62 x 52 = 37-5, 62 x 53 = 37-67, 62 x 54 = 38-42, 62 x 55 = 39-17, 62 x 56 = 39-79, 62 x 57 = 40-54, 62 x 58 = 41-29, 62 x 59 = 42-4, 62 x 60 = 42-66, 62 x 61 = 43-41, 62 x 62 = 44-16, 62 x 63 = 44-78, 62 x 64 = 45-53, 62 x 65 = 46-28, 62 x 66 = 47-3, 62 x 67 = 47-65, 62 x 68 = 48-40, 62 x 69 = 49-15, 62 x 70 = 49-77, 62 x 71 = 50-52, 62 x 72 = 51-27, 62 x 73 = 52-2, 62 x 74 = 52-64, 62 x 75 = 53-39, 62 x 76 = 54-14, 62 x 77 = 54-76, 62 x 78 = 55-51, 62 x 79 = 56-26, 62 x 80 = 57-1, 62 x 81 = 57-63, 62 x 82 = 58-38, 62 x 83 = 59-13, 62 x 84 = 59-75, 62 x 85 = 60-50, 62 x 86 = 61-25, 
63 x 1 = 0-63, 63 x 2 = 1-39, 63 x 3 = 2-15, 63 x 4 = 2-78, 63 x 5 = 3-54, 63 x 6 = 4-30, 63 x 7 = 5-6, 63 x 8 = 5-69, 63 x 9 = 6-45, 63 x 10 = 7-21, 63 x 11 = 7-84, 63 x 12 = 8-60, 63 x 13 = 9-36, 63 x 14 = 10-12, 63 x 15 = 10-75, 63 x 16 = 11-51, 63 x 17 = 12-27, 63 x 18 = 13-3, 63 x 19 = 13-66, 63 x 20 = 14-42, 63 x 21 = 15-18, 63 x 22 = 15-81, 63 x 23 = 16-57, 63 x 24 = 17-33, 63 x 25 = 18-9, 63 x 26 = 18-72, 63 x 27 = 19-48, 63 x 28 = 20-24, 63 x 29 = 21-0, 63 x 30 = 21-63, 63 x 31 = 22-39, 63 x 32 = 23-15, 63 x 33 = 23-78, 63 x 34 = 24-54, 63 x 35 = 25-30, 63 x 36 = 26-6, 63 x 37 = 26-69, 63 x 38 = 27-45, 63 x 39 = 28-21, 63 x 40 = 28-84, 63 x 41 = 29-60, 63 x 42 = 30-36, 63 x 43 = 31-12, 63 x 44 = 31-75, 63 x 45 = 32-51, 63 x 46 = 33-27, 63 x 47 = 34-3, 63 x 48 = 34-66, 63 x 49 = 35-42, 63 x 50 = 36-18, 63 x 51 = 36-81, 63 x 52 = 37-57, 63 x 53 = 38-33, 63 x 54 = 39-9, 63 x 55 = 39-72, 63 x 56 = 40-48, 63 x 57 = 41-24, 63 x 58 = 42-0, 63 x 59 = 42-63, 63 x 60 = 43-39, 63 x 61 = 44-15, 63 x 62 = 44-78, 63 x 63 = 45-54, 63 x 64 = 46-30, 63 x 65 = 47-6, 63 x 66 = 47-69, 63 x 67 = 48-45, 63 x 68 = 49-21, 63 x 69 = 49-84, 63 x 70 = 50-60, 63 x 71 = 51-36, 63 x 72 = 52-12, 63 x 73 = 52-75, 63 x 74 = 53-51, 63 x 75 = 54-27, 63 x 76 = 55-3, 63 x 77 = 55-66, 63 x 78 = 56-42, 63 x 79 = 57-18, 63 x 80 = 57-81, 63 x 81 = 58-57, 63 x 82 = 59-33, 63 x 83 = 60-9, 63 x 84 = 60-72, 63 x 85 = 61-48, 63 x 86 = 62-24, 
64 x 1 = 0-64, 64 x 2 = 1-41, 64 x 3 = 2-18, 64 x 4 = 2-82, 64 x 5 = 3-59, 64 x 6 = 4-36, 64 x 7 = 5-13, 64 x 8 = 5-77, 64 x 9 = 6-54, 64 x 10 = 7-31, 64 x 11 = 8-8, 64 x 12 = 8-72, 64 x 13 = 9-49, 64 x 14 = 10-26, 64 x 15 = 11-3, 64 x 16 = 11-67, 64 x 17 = 12-44, 64 x 18 = 13-21, 64 x 19 = 13-85, 64 x 20 = 14-62, 64 x 21 = 15-39, 64 x 22 = 16-16, 64 x 23 = 16-80, 64 x 24 = 17-57, 64 x 25 = 18-34, 64 x 26 = 19-11, 64 x 27 = 19-75, 64 x 28 = 20-52, 64 x 29 = 21-29, 64 x 30 = 22-6, 64 x 31 = 22-70, 64 x 32 = 23-47, 64 x 33 = 24-24, 64 x 34 = 25-1, 64 x 35 = 25-65, 64 x 36 = 26-42, 64 x 37 = 27-19, 64 x 38 = 27-83, 64 x 39 = 28-60, 64 x 40 = 29-37, 64 x 41 = 30-14, 64 x 42 = 30-78, 64 x 43 = 31-55, 64 x 44 = 32-32, 64 x 45 = 33-9, 64 x 46 = 33-73, 64 x 47 = 34-50, 64 x 48 = 35-27, 64 x 49 = 36-4, 64 x 50 = 36-68, 64 x 51 = 37-45, 64 x 52 = 38-22, 64 x 53 = 38-86, 64 x 54 = 39-63, 64 x 55 = 40-40, 64 x 56 = 41-17, 64 x 57 = 41-81, 64 x 58 = 42-58, 64 x 59 = 43-35, 64 x 60 = 44-12, 64 x 61 = 44-76, 64 x 62 = 45-53, 64 x 63 = 46-30, 64 x 64 = 47-7, 64 x 65 = 47-71, 64 x 66 = 48-48, 64 x 67 = 49-25, 64 x 68 = 50-2, 64 x 69 = 50-66, 64 x 70 = 51-43, 64 x 71 = 52-20, 64 x 72 = 52-84, 64 x 73 = 53-61, 64 x 74 = 54-38, 64 x 75 = 55-15, 64 x 76 = 55-79, 64 x 77 = 56-56, 64 x 78 = 57-33, 64 x 79 = 58-10, 64 x 80 = 58-74, 64 x 81 = 59-51, 64 x 82 = 60-28, 64 x 83 = 61-5, 64 x 84 = 61-69, 64 x 85 = 62-46, 64 x 86 = 63-23, 
65 x 1 = 0-65, 65 x 2 = 1-43, 65 x 3 = 2-21, 65 x 4 = 2-86, 65 x 5 = 3-64, 65 x 6 = 4-42, 65 x 7 = 5-20, 65 x 8 = 5-85, 65 x 9 = 6-63, 65 x 10 = 7-41, 65 x 11 = 8-19, 65 x 12 = 8-84, 65 x 13 = 9-62, 65 x 14 = 10-40, 65 x 15 = 11-18, 65 x 16 = 11-83, 65 x 17 = 12-61, 65 x 18 = 13-39, 65 x 19 = 14-17, 65 x 20 = 14-82, 65 x 21 = 15-60, 65 x 22 = 16-38, 65 x 23 = 17-16, 65 x 24 = 17-81, 65 x 25 = 18-59, 65 x 26 = 19-37, 65 x 27 = 20-15, 65 x 28 = 20-80, 65 x 29 = 21-58, 65 x 30 = 22-36, 65 x 31 = 23-14, 65 x 32 = 23-79, 65 x 33 = 24-57, 65 x 34 = 25-35, 65 x 35 = 26-13, 65 x 36 = 26-78, 65 x 37 = 27-56, 65 x 38 = 28-34, 65 x 39 = 29-12, 65 x 40 = 29-77, 65 x 41 = 30-55, 65 x 42 = 31-33, 65 x 43 = 32-11, 65 x 44 = 32-76, 65 x 45 = 33-54, 65 x 46 = 34-32, 65 x 47 = 35-10, 65 x 48 = 35-75, 65 x 49 = 36-53, 65 x 50 = 37-31, 65 x 51 = 38-9, 65 x 52 = 38-74, 65 x 53 = 39-52, 65 x 54 = 40-30, 65 x 55 = 41-8, 65 x 56 = 41-73, 65 x 57 = 42-51, 65 x 58 = 43-29, 65 x 59 = 44-7, 65 x 60 = 44-72, 65 x 61 = 45-50, 65 x 62 = 46-28, 65 x 63 = 47-6, 65 x 64 = 47-71, 65 x 65 = 48-49, 65 x 66 = 49-27, 65 x 67 = 50-5, 65 x 68 = 50-70, 65 x 69 = 51-48, 65 x 70 = 52-26, 65 x 71 = 53-4, 65 x 72 = 53-69, 65 x 73 = 54-47, 65 x 74 = 55-25, 65 x 75 = 56-3, 65 x 76 = 56-68, 65 x 77 = 57-46, 65 x 78 = 58-24, 65 x 79 = 59-2, 65 x 80 = 59-67, 65 x 81 = 60-45, 65 x 82 = 61-23, 65 x 83 = 62-1, 65 x 84 = 62-66, 65 x 85 = 63-44, 65 x 86 = 64-22, 
66 x 1 = 0-66, 66 x 2 = 1-45, 66 x 3 = 2-24, 66 x 4 = 3-3, 66 x 5 = 3-69, 66 x 6 = 4-48, 66 x 7 = 5-27, 66 x 8 = 6-6, 66 x 9 = 6-72, 66 x 10 = 7-51, 66 x 11 = 8-30, 66 x 12 = 9-9, 66 x 13 = 9-75, 66 x 14 = 10-54, 66 x 15 = 11-33, 66 x 16 = 12-12, 66 x 17 = 12-78, 66 x 18 = 13-57, 66 x 19 = 14-36, 66 x 20 = 15-15, 66 x 21 = 15-81, 66 x 22 = 16-60, 66 x 23 = 17-39, 66 x 24 = 18-18, 66 x 25 = 18-84, 66 x 26 = 19-63, 66 x 27 = 20-42, 66 x 28 = 21-21, 66 x 29 = 22-0, 66 x 30 = 22-66, 66 x 31 = 23-45, 66 x 32 = 24-24, 66 x 33 = 25-3, 66 x 34 = 25-69, 66 x 35 = 26-48, 66 x 36 = 27-27, 66 x 37 = 28-6, 66 x 38 = 28-72, 66 x 39 = 29-51, 66 x 40 = 30-30, 66 x 41 = 31-9, 66 x 42 = 31-75, 66 x 43 = 32-54, 66 x 44 = 33-33, 66 x 45 = 34-12, 66 x 46 = 34-78, 66 x 47 = 35-57, 66 x 48 = 36-36, 66 x 49 = 37-15, 66 x 50 = 37-81, 66 x 51 = 38-60, 66 x 52 = 39-39, 66 x 53 = 40-18, 66 x 54 = 40-84, 66 x 55 = 41-63, 66 x 56 = 42-42, 66 x 57 = 43-21, 66 x 58 = 44-0, 66 x 59 = 44-66, 66 x 60 = 45-45, 66 x 61 = 46-24, 66 x 62 = 47-3, 66 x 63 = 47-69, 66 x 64 = 48-48, 66 x 65 = 49-27, 66 x 66 = 50-6, 66 x 67 = 50-72, 66 x 68 = 51-51, 66 x 69 = 52-30, 66 x 70 = 53-9, 66 x 71 = 53-75, 66 x 72 = 54-54, 66 x 73 = 55-33, 66 x 74 = 56-12, 66 x 75 = 56-78, 66 x 76 = 57-57, 66 x 77 = 58-36, 66 x 78 = 59-15, 66 x 79 = 59-81, 66 x 80 = 60-60, 66 x 81 = 61-39, 66 x 82 = 62-18, 66 x 83 = 62-84, 66 x 84 = 63-63, 66 x 85 = 64-42, 66 x 86 = 65-21, 
67 x 1 = 0-67, 67 x 2 = 1-47, 67 x 3 = 2-27, 67 x 4 = 3-7, 67 x 5 = 3-74, 67 x 6 = 4-54, 67 x 7 = 5-34, 67 x 8 = 6-14, 67 x 9 = 6-81, 67 x 10 = 7-61, 67 x 11 = 8-41, 67 x 12 = 9-21, 67 x 13 = 10-1, 67 x 14 = 10-68, 67 x 15 = 11-48, 67 x 16 = 12-28, 67 x 17 = 13-8, 67 x 18 = 13-75, 67 x 19 = 14-55, 67 x 20 = 15-35, 67 x 21 = 16-15, 67 x 22 = 16-82, 67 x 23 = 17-62, 67 x 24 = 18-42, 67 x 25 = 19-22, 67 x 26 = 20-2, 67 x 27 = 20-69, 67 x 28 = 21-49, 67 x 29 = 22-29, 67 x 30 = 23-9, 67 x 31 = 23-76, 67 x 32 = 24-56, 67 x 33 = 25-36, 67 x 34 = 26-16, 67 x 35 = 26-83, 67 x 36 = 27-63, 67 x 37 = 28-43, 67 x 38 = 29-23, 67 x 39 = 30-3, 67 x 40 = 30-70, 67 x 41 = 31-50, 67 x 42 = 32-30, 67 x 43 = 33-10, 67 x 44 = 33-77, 67 x 45 = 34-57, 67 x 46 = 35-37, 67 x 47 = 36-17, 67 x 48 = 36-84, 67 x 49 = 37-64, 67 x 50 = 38-44, 67 x 51 = 39-24, 67 x 52 = 40-4, 67 x 53 = 40-71, 67 x 54 = 41-51, 67 x 55 = 42-31, 67 x 56 = 43-11, 67 x 57 = 43-78, 67 x 58 = 44-58, 67 x 59 = 45-38, 67 x 60 = 46-18, 67 x 61 = 46-85, 67 x 62 = 47-65, 67 x 63 = 48-45, 67 x 64 = 49-25, 67 x 65 = 50-5, 67 x 66 = 50-72, 67 x 67 = 51-52, 67 x 68 = 52-32, 67 x 69 = 53-12, 67 x 70 = 53-79, 67 x 71 = 54-59, 67 x 72 = 55-39, 67 x 73 = 56-19, 67 x 74 = 56-86, 67 x 75 = 57-66, 67 x 76 = 58-46, 67 x 77 = 59-26, 67 x 78 = 60-6, 67 x 79 = 60-73, 67 x 80 = 61-53, 67 x 81 = 62-33, 67 x 82 = 63-13, 67 x 83 = 63-80, 67 x 84 = 64-60, 67 x 85 = 65-40, 67 x 86 = 66-20, 
68 x 1 = 0-68, 68 x 2 = 1-49, 68 x 3 = 2-30, 68 x 4 = 3-11, 68 x 5 = 3-79, 68 x 6 = 4-60, 68 x 7 = 5-41, 68 x 8 = 6-22, 68 x 9 = 7-3, 68 x 10 = 7-71, 68 x 11 = 8-52, 68 x 12 = 9-33, 68 x 13 = 10-14, 68 x 14 = 10-82, 68 x 15 = 11-63, 68 x 16 = 12-44, 68 x 17 = 13-25, 68 x 18 = 14-6, 68 x 19 = 14-74, 68 x 20 = 15-55, 68 x 21 = 16-36, 68 x 22 = 17-17, 68 x 23 = 17-85, 68 x 24 = 18-66, 68 x 25 = 19-47, 68 x 26 = 20-28, 68 x 27 = 21-9, 68 x 28 = 21-77, 68 x 29 = 22-58, 68 x 30 = 23-39, 68 x 31 = 24-20, 68 x 32 = 25-1, 68 x 33 = 25-69, 68 x 34 = 26-50, 68 x 35 = 27-31, 68 x 36 = 28-12, 68 x 37 = 28-80, 68 x 38 = 29-61, 68 x 39 = 30-42, 68 x 40 = 31-23, 68 x 41 = 32-4, 68 x 42 = 32-72, 68 x 43 = 33-53, 68 x 44 = 34-34, 68 x 45 = 35-15, 68 x 46 = 35-83, 68 x 47 = 36-64, 68 x 48 = 37-45, 68 x 49 = 38-26, 68 x 50 = 39-7, 68 x 51 = 39-75, 68 x 52 = 40-56, 68 x 53 = 41-37, 68 x 54 = 42-18, 68 x 55 = 42-86, 68 x 56 = 43-67, 68 x 57 = 44-48, 68 x 58 = 45-29, 68 x 59 = 46-10, 68 x 60 = 46-78, 68 x 61 = 47-59, 68 x 62 = 48-40, 68 x 63 = 49-21, 68 x 64 = 50-2, 68 x 65 = 50-70, 68 x 66 = 51-51, 68 x 67 = 52-32, 68 x 68 = 53-13, 68 x 69 = 53-81, 68 x 70 = 54-62, 68 x 71 = 55-43, 68 x 72 = 56-24, 68 x 73 = 57-5, 68 x 74 = 57-73, 68 x 75 = 58-54, 68 x 76 = 59-35, 68 x 77 = 60-16, 68 x 78 = 60-84, 68 x 79 = 61-65, 68 x 80 = 62-46, 68 x 81 = 63-27, 68 x 82 = 64-8, 68 x 83 = 64-76, 68 x 84 = 65-57, 68 x 85 = 66-38, 68 x 86 = 67-19, 
69 x 1 = 0-69, 69 x 2 = 1-51, 69 x 3 = 2-33, 69 x 4 = 3-15, 69 x 5 = 3-84, 69 x 6 = 4-66, 69 x 7 = 5-48, 69 x 8 = 6-30, 69 x 9 = 7-12, 69 x 10 = 7-81, 69 x 11 = 8-63, 69 x 12 = 9-45, 69 x 13 = 10-27, 69 x 14 = 11-9, 69 x 15 = 11-78, 69 x 16 = 12-60, 69 x 17 = 13-42, 69 x 18 = 14-24, 69 x 19 = 15-6, 69 x 20 = 15-75, 69 x 21 = 16-57, 69 x 22 = 17-39, 69 x 23 = 18-21, 69 x 24 = 19-3, 69 x 25 = 19-72, 69 x 26 = 20-54, 69 x 27 = 21-36, 69 x 28 = 22-18, 69 x 29 = 23-0, 69 x 30 = 23-69, 69 x 31 = 24-51, 69 x 32 = 25-33, 69 x 33 = 26-15, 69 x 34 = 26-84, 69 x 35 = 27-66, 69 x 36 = 28-48, 69 x 37 = 29-30, 69 x 38 = 30-12, 69 x 39 = 30-81, 69 x 40 = 31-63, 69 x 41 = 32-45, 69 x 42 = 33-27, 69 x 43 = 34-9, 69 x 44 = 34-78, 69 x 45 = 35-60, 69 x 46 = 36-42, 69 x 47 = 37-24, 69 x 48 = 38-6, 69 x 49 = 38-75, 69 x 50 = 39-57, 69 x 51 = 40-39, 69 x 52 = 41-21, 69 x 53 = 42-3, 69 x 54 = 42-72, 69 x 55 = 43-54, 69 x 56 = 44-36, 69 x 57 = 45-18, 69 x 58 = 46-0, 69 x 59 = 46-69, 69 x 60 = 47-51, 69 x 61 = 48-33, 69 x 62 = 49-15, 69 x 63 = 49-84, 69 x 64 = 50-66, 69 x 65 = 51-48, 69 x 66 = 52-30, 69 x 67 = 53-12, 69 x 68 = 53-81, 69 x 69 = 54-63, 69 x 70 = 55-45, 69 x 71 = 56-27, 69 x 72 = 57-9, 69 x 73 = 57-78, 69 x 74 = 58-60, 69 x 75 = 59-42, 69 x 76 = 60-24, 69 x 77 = 61-6, 69 x 78 = 61-75, 69 x 79 = 62-57, 69 x 80 = 63-39, 69 x 81 = 64-21, 69 x 82 = 65-3, 69 x 83 = 65-72, 69 x 84 = 66-54, 69 x 85 = 67-36, 69 x 86 = 68-18, 
70 x 1 = 0-70, 70 x 2 = 1-53, 70 x 3 = 2-36, 70 x 4 = 3-19, 70 x 5 = 4-2, 70 x 6 = 4-72, 70 x 7 = 5-55, 70 x 8 = 6-38, 70 x 9 = 7-21, 70 x 10 = 8-4, 70 x 11 = 8-74, 70 x 12 = 9-57, 70 x 13 = 10-40, 70 x 14 = 11-23, 70 x 15 = 12-6, 70 x 16 = 12-76, 70 x 17 = 13-59, 70 x 18 = 14-42, 70 x 19 = 15-25, 70 x 20 = 16-8, 70 x 21 = 16-78, 70 x 22 = 17-61, 70 x 23 = 18-44, 70 x 24 = 19-27, 70 x 25 = 20-10, 70 x 26 = 20-80, 70 x 27 = 21-63, 70 x 28 = 22-46, 70 x 29 = 23-29, 70 x 30 = 24-12, 70 x 31 = 24-82, 70 x 32 = 25-65, 70 x 33 = 26-48, 70 x 34 = 27-31, 70 x 35 = 28-14, 70 x 36 = 28-84, 70 x 37 = 29-67, 70 x 38 = 30-50, 70 x 39 = 31-33, 70 x 40 = 32-16, 70 x 41 = 32-86, 70 x 42 = 33-69, 70 x 43 = 34-52, 70 x 44 = 35-35, 70 x 45 = 36-18, 70 x 46 = 37-1, 70 x 47 = 37-71, 70 x 48 = 38-54, 70 x 49 = 39-37, 70 x 50 = 40-20, 70 x 51 = 41-3, 70 x 52 = 41-73, 70 x 53 = 42-56, 70 x 54 = 43-39, 70 x 55 = 44-22, 70 x 56 = 45-5, 70 x 57 = 45-75, 70 x 58 = 46-58, 70 x 59 = 47-41, 70 x 60 = 48-24, 70 x 61 = 49-7, 70 x 62 = 49-77, 70 x 63 = 50-60, 70 x 64 = 51-43, 70 x 65 = 52-26, 70 x 66 = 53-9, 70 x 67 = 53-79, 70 x 68 = 54-62, 70 x 69 = 55-45, 70 x 70 = 56-28, 70 x 71 = 57-11, 70 x 72 = 57-81, 70 x 73 = 58-64, 70 x 74 = 59-47, 70 x 75 = 60-30, 70 x 76 = 61-13, 70 x 77 = 61-83, 70 x 78 = 62-66, 70 x 79 = 63-49, 70 x 80 = 64-32, 70 x 81 = 65-15, 70 x 82 = 65-85, 70 x 83 = 66-68, 70 x 84 = 67-51, 70 x 85 = 68-34, 70 x 86 = 69-17, 
